year,tas,rlut,rsut,rsdt
2015,1.4316828980919354,-0.2129975809603195,-0.6273980043942515,0.06528859237039342
2016,1.6639033228041171,0.18550323001551305,-0.8499845478501271,0.024222155057941563
2017,1.6273229829246816,-0.016335502877950603,-0.3680003180140403,-0.026322468484352157
2018,1.573787747303811,-0.07455094463355749,-0.28186396267395253,-0.033998203816338446
2019,1.3115815093060519,-0.44009181885593307,-0.41067753125508943,-0.03524096633594809
2020,1.354114769730927,-0.48922285146920785,-0.6103099439876729,0.006333005120438884
2021,1.5626560577913438,-0.2690368738589086,-0.7028703470988376,0.046379747018931994
2022,1.7481494911717164,0.04274893695173887,-0.47618296333993726,0.12421567053860372
2023,1.8014655480660622,0.161145970378044,-1.0664031295673055,0.1681424070469575
2024,1.6371474983408234,-0.1437480422937938,-0.753283758422711,0.2171978094087308
2025,1.5818992381164776,-0.13605479172653645,-0.6961320814756533,0.14268828945898804
2026,1.6633985825266109,-0.3453917012238037,-0.8971151319145036,0.0940787094069151
2027,1.768287960911323,-0.17066026818440605,-1.1560823222501,0.043576794096850335
2028,1.8744487959730236,0.18655213675532423,-0.3960750473747794,0.05555486759726591
2029,1.668026271140377,-0.32422002384646476,-0.9057527219884776,-0.009142312960761956
2030,1.8506409557328993,-0.06465098400565239,-1.0934018124174827,-0.02711079063294619
2031,1.8891656370558962,0.04343899003103502,-1.1194583781914815,-0.04448738971251487
2032,2.046275575015727,0.23838106611856347,-0.6634301498272066,-0.00919430496833229
2033,1.9382524481088694,-0.06965021129309434,-1.5074167345632503,0.0019878258353855927
2034,1.8743970957203828,-0.1884985672473647,-1.2196975816282816,0.07693703080661862
2035,2.0388102879519465,0.40355566934516673,-0.9073585295253395,0.08555704100831463
2036,2.038211968494295,-0.1447694143442675,-1.464615020801773,0.1505821217269272
2037,2.2155130151519415,0.4009147192745104,-1.5506943264590802,0.08553866094507612
2038,2.3148470856462495,0.46952788479848095,-1.1140268369281898,0.08501523823503021
2039,2.2619089076653154,0.40265811556292874,-1.6075890283121055,0.03635632126582777
2040,2.4428861934763404,0.7431246036772166,-1.3459006147189854,0.02279576404043837
2041,2.1970399703667454,0.28142497413759315,-1.6733362190430512,-0.04842028739460602
2042,2.3021820181128874,0.15296232174901547,-1.907750934763257,-0.05937426064662077
2043,2.623015077828086,0.902936853272081,-1.6070553156695269,-0.05404332609367657
2044,2.5327248196577443,0.6993491224023956,-0.9722431876075746,0.0017839121758242982
2045,2.2923986771627938,0.396351476221497,-1.912427163504475,0.04117837094349852
2046,2.40371518893096,0.3252761136074014,-2.1150458585363907,0.08896665020358796
2047,2.5303462772743615,0.60783024006966,-1.5728212415417602,0.14239337156624288
2048,2.4786431298226717,0.6173806746526793,-1.0628167122894183,0.1792507339876579
2049,2.547762388090973,0.5093961593893255,-1.4373876307387832,0.10410125093534361
2050,2.593411518669086,0.7902634986470218,-1.8268585774552406,0.036352372184296655
2051,2.5919652534648208,0.7243950778201906,-1.928194072520398,0.003245655576563422
2052,2.6126819606473646,0.7528480640897612,-1.7976885253654444,0.0038908960373760237
2053,2.627639440980886,0.5833815854166176,-1.9842167845527143,-0.049238959988542774
2054,2.7026671971223095,0.7006168166616931,-2.1836058668136644,-0.04079440991978345
2055,2.769540478681904,0.8805518694262275,-2.0559525682101594,1.424045490239223e-05
2056,2.7765525059084553,1.0626956910253966,-2.174171192426101,0.08221112982795376
2057,2.7920611387310146,0.7211471620698546,-1.8804431404693815,0.05228356965670855
2058,2.8854526431199474,0.9087336605048222,-1.9017430116069818,0.0606983736063853
2059,2.5725751590574077,0.55156916404718,-2.183044481667409,0.06693207399723633
2060,2.6621927274198924,0.5681259597762676,-2.184027528316008,0.0556748879131419
2061,2.7421138957536755,0.47193217982601254,-1.9692781688661682,-0.010889878724356095
2062,2.9493785427238777,1.1235712554974953,-1.8576103906748216,-0.04027260878490324
2063,2.8963246602701815,1.1142450347827833,-2.339157821716867,-0.0505219387811735
2064,2.9609464856340537,0.7486155941698485,-2.4447052430657266,-0.023057381289277146
2065,3.185854352765489,1.351900499528881,-1.8517455137568533,-0.04171781736960156
2066,2.998160762081511,1.041162155990861,-2.5415529074397654,0.013999908799405603
2067,3.047569292852586,1.1854691073563117,-2.3858541838857974,0.06375491074390993
2068,3.122193072831408,1.285556723684465,-2.3295088705317966,0.12349633389385417
2069,3.0362807529635347,1.0692070831566127,-2.09814307317383,0.08022894472594544
2070,3.157792417479186,1.2150257459381066,-2.071090199016652,0.0497717864761853
2071,3.1408774456257333,1.14210963164345,-2.6486328237578363,0.005667821157885555
2072,3.225166264972927,1.2567211837852028,-2.5328270512057003,0.01566760788426791
2073,3.3454526795089805,1.1958981950506598,-2.2537550516861984,-0.031429100747800476
2074,3.329231799686397,1.5694951585250294,-2.3310933055416,-0.05473673769949983
2075,3.0886945764213465,0.8519844145580748,-2.603773676388201,-0.06422553327684
2076,3.179452637656027,0.8834731452639915,-2.6953217518903614,-0.04232695245929108
2077,3.5585650591063427,1.5422995718802213,-2.5291277727158246,-0.06111101428302845
2078,3.5462477726231896,1.8888770432453725,-2.1817811666860933,-0.025834331689338796
2079,3.113116493850896,1.1107206037807202,-2.897934045823547,0.01126532115011969
2080,3.0545375584650287,1.1337169109141598,-2.4622228083263167,0.07030696617999865
2081,3.361662332840183,1.1914385463853705,-2.495551374616525,0.0415784397216612
2082,3.4567258420970006,1.6922328634062467,-2.3287976300094186,0.04017201386574243
2083,3.134483671730777,1.1376172432193243,-2.8200534831284187,0.011545529700356383
2084,3.2352385645839945,1.1068845864129457,-2.942696113898151,0.02994102081316896
2085,3.47353599214415,1.6001286838406088,-1.8387286734107278,-0.04387248317055992
2086,3.165874293319405,1.073417436723389,-2.0857975146709435,-0.06733812412431917
2087,3.408322657546023,1.0390754028468905,-3.150998509754146,-0.06929221873787128
2088,3.647146751211494,1.6807709072977275,-2.4934093105701294,-0.0345424608644862
2089,3.4152922091014943,1.3109340169069128,-2.959314064583907,-0.03325029509267097
2090,3.516370391194698,1.5593883151816499,-2.87303079178119,0.020624996639469373
2091,3.669464527981347,1.9621595845476065,-2.936402255851604,0.06074877551031932
2092,3.519493024226449,1.8251632835270755,-3.1124016877412686,0.14409807842952205
2093,3.7013797470539203,1.7894416370419037,-3.0975592374317102,0.09125734816501563
2094,3.8108792789099653,1.8881700639855978,-2.9487791337689373,0.0473527373297884
2095,3.727304681373539,1.8624686554581729,-2.9493565584714787,0.013457725507464602
2096,3.8764194108103993,2.1144319280626007,-2.9525372674288377,0.004114126011359076
2097,3.9321601074216233,2.3336388409215374,-2.50365983725861,-0.04084601422300693
2098,3.5658862660687873,1.5179347285021834,-3.3557630033209165,-0.05395944278416209
2099,3.5674169206652095,1.4979009921859188,-3.200604992791412,-0.03532264403077079
2100,3.8169230801381104,1.924776667004238,-2.7202729178381304,0.0077686223834234625
