	year	ACCESS1-0	ACCESS1-3	CanESM2	CCSM4	CNRM-CM5	CSIRO-Mk3-6-0	GFDL-CM3	GFDL-ESM2G	GFDL-ESM2M	GISS-E2-H	GISS-E2-R	HadGEM2-ES	inmcm4	IPSL-CM5A-LR	IPSL-CM5B-LR	MIROC-ESM	MIROC5	MPI-ESM-LR	MPI-ESM-MR	MRI-CGCM3	NorESM1-M
0	1850	0.3388929827096377	0.5761273003806122	0.2670449210443093	0.4931700597495565	0.10303140727854963	0.1434517980192952	-	-	-	0.2906714115560361	-0.4655455975611471	-	0.011709295651276729	0.22812350896456715	0.52364717157372	0.08602205235607094	0.1822605052843813	-0.1607211936046461	-0.06798212651810191	-0.04680578735029151	0.13466053513722276
1	1851	0.5670801987802436	0.2593257469470123	0.08739472642109487	-0.15619021623309906	0.7199000386169923	0.4581482583462672	-	-	-	-0.02357759171093032	0.3812256820797655	-	-0.16808545463475333	-0.022582767250102682	-0.08219236764990809	0.28906145973170416	0.12978004263036774	-0.07818873339199829	-0.03191055178384889	-0.4174904219804821	-0.1318904178835923
2	1852	0.5227332123853855	-0.3659734014509829	-0.20088851032936186	0.2112801383935944	0.336456548236435	0.23264071749797904	-	-	-	0.6325765704750512	-0.17578273516978876	-	0.003731908059969175	0.1894118777957209	0.2462696343836357	-0.4095824895457621	0.39315358162535297	-0.03004351251961948	-0.21096248174108287	0.4419861695384388	0.2858430211718012
3	1853	0.9146820160780328	0.5144290205093043	0.6193233206599534	-0.043751375933834935	-0.15670420469074045	-0.09977732339693296	-	-	-	0.6382414642686507	0.11996363835373468	-	0.05891992711124323	-0.15863981200668248	-0.14224490410486135	0.4649933866627393	-0.4102127959593611	0.3230527950890351	-0.026841258194211515	-0.3615009155057297	-0.26631856497964085
4	1854	0.3168724515287556	-0.04875204179472637	-0.7222252503845317	0.2835306013039073	-0.07326053797561696	0.15561563226419328	-	-	-	-0.1891252208013008	0.05970861522525703	-	-0.19703283649757397	-0.0510828299612889	-0.032545752679326016	0.14305749681119598	-0.20791995714678785	-0.05370303494873	-0.050896808421729466	-0.13288824025089166	0.5173341120186846
5	1855	0.5144172461281641	0.37653535298018986	-0.0743162447802437	0.8231142666406503	0.5440108746610153	0.6387710954463875	-	-	-	0.4767626264384538	-0.3828887032365536	-	0.04425477502106848	0.4576205285609721	-0.2961739145600269	-0.09892573605225467	0.4802010047646392	-0.6048521919411467	-0.007358518929961084	-0.07474061511331727	-0.23120207871023382
6	1856	-0.5780615555921114	-0.12588454380943745	-1.046338914252834	-0.29525490201438537	0.26730722989118305	-1.0851911223261679	-	-	-	-1.035476017046165	-1.284932514745887	-	-0.24733890316330354	-0.8503377984566124	-0.5145204862568291	-0.8308838277393188	-0.2873976702503481	-1.1063417460990859	-0.9776267014893404	-0.283117571204738	0.5388157850519051
7	1857	-0.8883765993536696	-0.9729987512622312	-0.7253049754617973	0.028332540164740037	0.16077156957504055	-1.0309449832276278	-	-	-	-1.0375563997973698	-1.34342541681615	-	-0.0587154780712507	-1.0357703521879678	-0.7026710316095379	-0.7857895789857895	-1.1047159203412262	-1.3213174495401043	-0.9195492579210016	-0.07915762267545083	0.18358528938845153
8	1858	-0.5953110450327218	-0.20513390658139166	-0.6691896033980747	0.4070964586458513	0.5189017242975591	-0.7249653460741152	-	-	-	-0.06849105371616558	-0.5540646466446648	-	-0.4067754049033765	-0.11545307852771985	-0.9844807388650921	-0.5829196972437831	-0.6797449857295412	-0.7184902700673441	0.002398148678004475	-0.19945551649774484	-0.31057340342659
9	1859	0.28708656619058753	0.2161944424804204	0.02525542388204249	0.3352609624611904	0.4981512631838513	-0.09026427877921972	-	-	-	-0.05347127341741294	0.007749749983601894	-	-0.09278030203946858	0.2973543371773082	0.15418401735352735	0.03261652041956484	-0.35888722921269994	-0.7666221222977451	0.2011667930673553	-0.16444627484379065	-0.669235469478739
10	1860	0.1305062218104074	0.2683448441006388	0.4173237650234752	0.2302607128723201	0.15562043971167874	0.27447658390964	0.4217827219834217	-	-	0.3108745288778099	-0.37240747497627336	0.1952840279869995	0.08852100407556192	0.3032370235641128	0.7100091422208992	0.11308479559839504	0.5776813716884454	-0.1582759430641092	0.07681904168167733	-0.093125873173628	0.33479558501009926
11	1861	-0.04382776167930026	0.4735033398567839	-0.05239495978612768	0.5693666019607484	0.7096925702293415	0.9205614222942672	0.172239592871205	-0.22836875269225623	0.20808075552470706	0.3109931352642549	0.002699331544925105	0.20691466231364292	0.4770289039380211	0.4887662775836716	0.6562098954989392	-0.1917261068947918	0.1856586590399616	-0.3812426362541185	0.19095199354911985	-0.20129274122384375	0.9782160234439898
12	1862	0.300109039757525	-0.4519101527530153	-0.3970116787255021	0.6703671850628774	0.3715626741234531	0.09499578413304867	-1.0129246950498478	0.43730599036766754	-0.02835613878583209	0.12297626503795205	0.03866314760076935	-0.25322230005227253	-0.2871258218811848	-0.03557616033396367	0.2331602231656539	0.05500074240682935	-0.3122548695143432	-0.3527379141052827	0.3877037833539755	-0.20750903447312105	-0.09221938083485999
13	1863	-0.08346397315730436	0.4071121056057958	-0.3415693979240169	-0.03363217692169282	0.11772957053792067	0.2272196199721649	-0.08756952707781912	-0.9072975515258767	-0.6214698906540294	0.26503316062574755	-0.0228317637956401	0.15125508768267976	0.4120478886818373	0.2547655678852793	0.27281742089438965	-0.24692202348084524	-0.2997462917358077	0.06591478312655183	0.2737541075940533	-0.371245227018075	0.5416961377532062
14	1864	-0.5078329029851518	-0.0673857324714008	0.22388582042203933	-0.4236062642967024	0.292439737840812	0.3806822230375544	-0.17121764222456282	-0.060867064172631866	-0.16756873827215862	0.07663712487110927	0.2969598331942427	0.48568631066727574	0.11742078445079975	0.32599816265440057	0.13019665069213182	0.09138727688589136	0.2222201238967167	0.0632415588376738	0.1642830253027817	-0.06893188510111177	0.7973908724572638
15	1865	-0.6045847935258638	0.5356356613321136	-0.04286004152394152	-0.3609742589479471	-0.07455510656648481	0.20720316752389786	-0.4656506085662424	0.6397805398571839	0.610231756566276	0.0934990678149414	0.17054536156319172	-0.14772918721342537	-0.13701776958322673	0.15522722414517334	0.5808466760893352	0.5418141332603914	0.5658988063073661	0.12309146855364488	0.09572235423673282	-0.5112814310132018	-0.1253153044709236
16	1866	1.0393277841653965	0.1004223732686788	0.820559641743215	0.472207085593792	-0.17127553336054266	-0.14518393635479135	-0.353914672866801	0.9095183541949645	-0.12372005931720445	0.3515017212142659	0.4214408549580081	0.5135984505575235	0.12465053855078476	0.23701824107808225	0.2465337429903516	0.05996096161748787	0.6051514174010532	0.3625397535894789	-0.3616888577877048	0.1882998717488885	-0.2465859806606387
17	1867	-0.057296483627945136	0.03688283610694515	0.5800871767765697	0.4454228247779496	0.4569627302093025	-0.2769897225437874	-0.08285646546382629	-0.3772958877661374	0.11772341485259076	0.4665363434714503	-0.098876044040399	0.31432973054913493	0.30360078630358106	-0.07173655024211517	0.2740217991192735	0.3738295663686825	0.3169337817348279	0.03749923337417579	-0.5242465846815975	-0.27987308909241226	0.16312665734810133
18	1868	0.6828768406612352	0.5674258394920356	-0.517929388713802	0.21566724234861914	0.6102146279088021	0.8121547049614461	0.1296358931819429	-0.7335919924851206	0.737551951915659	0.5965595649872184	0.6913700078362282	0.3033081415659392	-0.26660452634086024	0.4180953169173439	-0.1445485792371115	0.4917677615971174	-0.03551284002614645	-0.1623370006202809	-0.3886432950820029	-0.3139578207061714	0.6272309699770553
19	1869	-0.15542952644206787	0.15290727436237864	0.4395612898330928	-0.41423601790667625	0.28756910392133705	0.06037324108870591	-0.1574452440724331	-0.4479513249311532	0.30803625914828925	0.4383946708623692	0.782183537841436	-0.5835041605593438	-0.00021812823152887696	0.6151875523926597	0.5068374309966333	0.3583330148477101	0.0020150168617973363	0.0418193056551734	0.1440235977551171	-0.16739449023601205	0.07967118230184866
20	1870	0.000648704981848762	0.3189703011010519	-0.005956831883390766	-0.09674561585410554	0.6353371378613817	0.4102303493920765	0.435071843347249	-0.23280858619030653	0.17190163497679006	0.6807632041988407	-0.1581440554833948	0.10267927235191199	-0.2254257593412876	0.3916932561991867	0.6596577531227914	-0.010194760992164431	0.4445738305975843	0.11253505951116836	0.3710786663958271	-0.10509919403809133	-0.30011913599989004
21	1871	0.01846769655426117	-0.07810983521967754	0.3358183285600564	-0.07921342425531476	0.4731272456826078	0.7965533140410174	-0.12630221302635447	-0.014827761077715579	-0.2682663672229588	0.35456969637216706	0.33612027690018104	0.18847502532924293	-0.36496075461489097	-0.0061566117622914324	0.2513051535948203	0.2571148630587087	0.4980987762905921	0.6842588157024136	-0.20140404447009846	0.0344714209150877	0.6034550337639
22	1872	0.08045423905626432	0.6133142336148059	-0.0711953127390976	0.2258858708171904	0.6168481178819737	-0.23619784168599026	-0.3569897528473489	-0.22786557258656212	0.6481955227276752	0.8190366503807591	0.9285312044691788	0.3796386822682116	-0.010073715549753956	0.17312989888028352	0.16944957344295306	0.20585117429442096	0.1225265042562146	0.40314632545445417	0.3396914967690943	-0.03431679987568032	-0.03370644509427753
23	1873	0.1553262337406976	0.15883507331539792	0.6584251503537264	-0.059671088303755435	0.3156416564757586	0.025031011402405517	0.04952773933429872	-0.03579753563380546	-0.004907441663433806	0.21567457502671594	0.21184545340244387	0.0670547836387493	0.3654039085094953	0.3424892732306216	0.011637044235699641	0.11761035059849205	-0.2721627275760643	0.18476168003909785	0.6071396191279481	-0.042813448787459414	-0.18187095929349906
24	1874	0.027550922194096487	0.15894231909118406	-0.1413016858614206	0.5737111876858638	0.1904832965017881	0.6698849984212812	0.1276895015358614	0.13709087838063047	-0.0656788262645745	0.3975695459453285	0.3481740670119365	0.1635781931108113	0.09238083149600763	0.9162182242040494	0.09860424628469093	0.4787560136174455	-0.08816224373272644	-0.1182972207011467	-0.26149823362386065	0.08564808693503131	0.08557427483358351
25	1875	-0.10204651369553114	0.7308885033004483	-0.3625299409893422	0.3729916272276637	0.19459234513325635	1.2586725111567656	0.22814409706176017	0.24862718869941058	-0.9136980709423238	0.1909187130259513	0.15256955681128112	0.5652712556955181	0.19556969831362234	-0.1202878627700513	0.21064983784214986	-0.4630758965695559	0.4058558400069773	0.18865021212722444	-0.11347356854409532	0.1224067624893472	0.4930096189981673
26	1876	-0.17129740397551954	-0.14178118029654835	0.7052576328289547	-0.06798090481257195	0.7725338492038207	0.2513552254854201	-0.9414378937066777	0.02904970479859753	-0.0711389690557267	0.5017899000234536	0.9818716405573824	1.0056307764987602	0.015689606540845766	-0.00855320150938646	0.8200995916189167	0.2500359270046232	0.2509976350516594	-0.5506511644524561	-0.3962163678825442	-0.4714130964556493	0.4992912595927099
27	1877	0.0784473725055644	-0.364241216969675	-0.24595553748714435	0.0012130510320025045	0.13198267507766848	0.7217650180644045	0.011859518135419675	0.0677505815118876	0.21374749815542918	0.3840614401175607	0.09826883551817757	0.030877928146514272	-1.1696039815268555	-0.16380593701885893	0.20060193648158225	0.12049223087759345	0.3073670051628954	-0.6051459305033393	-0.1809538801743276	0.006123801253610561	-0.41696475145448486
28	1878	0.6124982531348131	0.23673259262236165	0.32669304796655285	0.5251017208288732	0.4120757665542054	0.3642025303088689	0.7499231202342344	-0.22556889991736906	0.3710782153648285	0.6458838691943021	0.08596898493309865	-0.9206291937059629	0.2602235800234044	0.0786227095196678	0.5095504690029893	0.798962124613198	-0.5152955795044399	0.1449338715906231	0.1531634006413757	0.7405714956757768	0.14920824201695204
29	1879	-0.6856794690135682	-0.1214833677069558	0.4181757571693834	0.7494781268699275	0.4512969418838532	-0.4022472566389759	-0.3336621620844734	-0.0121258737158783	0.20465447873022044	0.6770702186962254	0.6117858358445272	0.04958301449314582	0.046911985970655316	-0.0856360757243622	-0.23061012813857845	0.3160787764598004	0.23880603613432705	-0.6651921695125004	-0.16832029221303255	-0.09967237300695507	0.6733545094516794
30	1880	0.026817976803404708	-0.05312182434518941	-0.11342708532354985	-0.06320969523189554	0.5710547200821603	-0.04914505253697704	0.04711555386363139	-0.9369491522335234	-0.37443376672840784	0.8005220671127472	1.0658753226262665	0.77285504953105	0.4258980975152778	0.6457840278382609	1.1204454116009432	-0.21866563542502493	0.2903634932451195	-0.44791788432250895	0.2736059076584847	-0.056835725396943676	0.4724948422508951
31	1881	0.2142730514670404	0.4719706382205392	0.5029993953099443	-0.39554629390303797	0.7930823851887264	0.6210632820008224	0.8110525375804282	0.46909705250742306	0.8918761482017662	0.7320791497315751	0.3603409977102689	1.7229131337057484	0.17287801551016013	0.7177666389653428	0.6890426451919769	0.4030642376025678	0.8392387526086993	-0.07337337619460496	0.4263535380945641	-0.10722246950055313	-0.05905042100100036
32	1882	-0.4801021719009824	0.2796633831347053	-0.4515104041756515	0.5372187233352828	-0.500464464400433	0.13189026206184698	0.1711569816402872	0.03668545599014321	0.34833531620048486	0.8757990247371589	0.853012840836	0.958302989834511	-0.007880343054170106	-0.053727895781422924	1.049086809260165	-0.26961126709266164	0.8620772280479354	-0.3113850994274277	0.4879846161889026	-0.2253631930548316	0.6018922141132634
33	1883	-0.8851855544086774	-0.15281133042102912	-0.3061848788207985	-1.4326676043676112	-0.7722917216859909	-0.9252179887993932	-1.002718952464828	-1.4578833837954888	-1.3755140702894468	-1.1526523796070278	-0.8376350612675675	-1.218972142511208	0.5428410573130804	-0.8625373044061304	-1.5824231887834608	-0.3078019134775688	-0.23042281698648626	-0.5827545227939381	-0.8592815454705651	-0.8135937415141146	-0.9565990917295889
34	1884	-1.795462879049103	-1.6302084958891152	-1.1390444485881324	-3.3592105469778724	-2.403016170566516	-3.2338876951855218	-3.4568203069213403	-3.4509474671033757	-3.4439096534432316	-2.7313448056778697	-3.240913623662148	-1.807710365306901	0.4352775403092137	-2.9155712765736985	-2.253331887494228	-2.4953967072259537	-2.145632325509974	-2.5384191578260493	-2.850951554299311	-2.377114279990642	-2.119189577766202
35	1885	-0.8009319416342806	-0.94035800724901	-2.0768738042457	-0.7667922324602471	-0.9122424494993072	-0.16245096803322112	-1.1643590054935116	-1.064460892353967	-1.2846576126682097	-0.3740272026223256	-0.8831806087269529	-0.4800840725112435	-0.04999647677190256	-0.6264894366480402	-0.2592677659586077	-0.3549500391436153	-1.0003191061279293	-1.0702930845547374	-1.5559584766085508	-1.0158294799251482	-0.7347025931202609
36	1886	0.002886925060647749	-0.5734471880999612	-1.1601310047929996	-0.5194028701140623	0.807035212188076	-0.20560301308057194	-0.6828837894366894	-0.6943403916631393	-0.4417215801129838	-0.2525059953329294	-0.4493892640465768	-1.3173084552533165	0.19277951703798266	0.03302370388249665	-0.4142249535943003	0.0011512653337304446	-0.1706176913053879	0.13099101894269272	-1.188088392186428	-0.6450965081492778	0.28053756213147374
37	1887	-0.20179944168796865	-0.3132199403198779	-0.07554590993937604	1.2648914281661665	0.5097205749503451	-0.709441149525657	-0.7726339682913641	-1.412234098605152	-0.08060112028236432	-0.061602578254836636	-0.1249263088809251	-0.026565057804608688	0.02721655032086101	-0.07817472499185779	-0.3580962318933404	-0.4483988412960421	0.4633239086877946	-0.15745890454372566	-0.8061798308428932	0.0388813821327601	0.6131176721834045
38	1888	-0.6776317744029333	-0.08795896426937512	-0.2666571168804225	0.4707966826701238	0.4716638310901681	-0.2483671273084501	-0.6423960102585955	-0.07073965980768859	0.013546964600188505	0.24304279310286045	-0.4238428330711948	0.06140011202707309	-0.04053123888174494	-0.33463263127612664	-0.1274860893690139	-0.4028878276729533	0.16009287797881616	-0.3690073026086351	-0.5521618626232208	0.18168011542845786	0.9349440171882317
39	1889	-0.24472519635707435	0.04328065178065134	-0.2612118041958719	0.6043868722036936	0.5955872553926063	-0.20814295920655604	-0.7911118632162986	-0.319680786554547	-0.4690003552169458	-0.014615408630571916	-0.12656070905724373	-0.2399114367509109	0.34698412400567624	-0.04757270424448647	0.029449836901660975	0.2813677496633902	0.03296108086495938	-0.5316009768436123	-0.6128281132378224	-0.21503781162159027	-0.15690041566823565
40	1890	-0.6032397403584123	-0.2003232500047245	-0.3902990295420702	-1.5464898831393077	-0.2626670691555594	0.4019180671861025	-1.0713969559386904	-0.3547332561931921	-0.7629864641276763	-0.4738303374285392	-0.33915964547008604	-0.3717966815470797	-0.3365274486005273	-0.3695427437657156	0.005020965975187378	-0.6762401464139726	-1.3949336826521064	-0.8550751029477988	-0.588893793372026	-0.3501393789768762	-1.8215400653870815
41	1891	0.2212086903812704	-0.216608935394847	-0.14211251241891115	-1.3530133953974577	-0.18993168145121805	0.4994453666970088	-1.523756070918001	-1.4060062493602636	-0.6578236332992313	0.3904799975075031	-0.4885300219448988	-0.8931066444214554	-0.2277779565366843	0.3710334735023829	-0.3291314443879839	-0.5289233266590236	-0.9723585608998552	-0.22133785217104768	-0.27509146775988297	-0.1965736626339005	-0.9363659248664074
42	1892	-0.21336523698723286	-0.2568724405229572	0.4770841707040791	-0.15245628699045755	0.2329676913645644	0.301267384344138	-0.14197134040692988	-0.1452677477009815	-0.2293000914530422	0.2940907835896661	0.16588300503292014	-1.097472765009516	0.5211817718777734	-0.22259580003271429	0.11128136031715813	-0.29299029628673795	0.13914322812040356	-0.125102445982132	-0.1592090756575814	0.5569318582091927	-0.8175534242656024
43	1893	0.5814794635805736	0.3488508522232966	-0.4541215067725674	0.8430403515520554	0.15275344438107213	-0.02620903177913554	-0.9458716767291511	-0.14304961903933106	0.25784670629872425	0.006137377637355772	0.280173566294781	-0.896297282777519	0.5615200625677443	0.0824243609484539	-0.04011805900355312	-0.07385344135967925	0.27489452774183804	0.259720750722006	-0.3854071752434462	-0.15438938838466168	-0.3257972757357124
44	1894	-0.10750930936997258	0.3926539869033648	0.9087328694528594	0.8797165475989506	0.6911127017801505	0.30138780594431364	-0.5515999016370448	-0.016292803824566493	0.836402830244296	0.9444248376029916	0.1799505780855995	0.6307795106307413	0.03702696233490625	0.06710727923831625	0.2460818604856655	0.3272167479355176	0.2734306516662925	0.2469733894678333	-0.16092695889063835	-0.3330664504431108	0.8198938098442543
