	year	ACCESS1-0	ACCESS1-3	CanESM2	CCSM4	CNRM-CM5	CSIRO-Mk3-6-0	GFDL-CM3	GFDL-ESM2G	GFDL-ESM2M	GISS-E2-H	GISS-E2-R	HadGEM2-ES	inmcm4	IPSL-CM5A-LR	IPSL-CM5B-LR	MIROC-ESM	MIROC5	MPI-ESM-LR	MPI-ESM-MR	MRI-CGCM3	NorESM1-M
0	1850	-	-	0.1041814695217085	0.26051294214206955	0.2832625163318028	0.11675314128839155	-	-	-	0.2886744973960825	-0.12387680851948304	-	-	0.4330401323294185	-	0.00425269381369639	0.11385705636641408	-0.3325108041452217	-0.07375777213903639	-0.1514149716924107	0.04321980601397818
1	1851	-	-	0.1064860941074684	-0.07717071198226656	0.7386450288915886	0.35931386805322524	-	-	-	-0.0016128490968744108	0.5055731637478971	-	-	0.11260310219398	-	0.2566122284377826	0.04802539721661367	-0.09301837102678888	0.0060432741480604645	-0.3268332406891544	-0.2377702565187797
2	1852	-	-	-0.22130309912902835	0.30014749559492604	0.3817459171128379	0.2630079342334766	-	-	-	0.2101488965949374	0.02435636750472434	-	-	0.31124460029832224	-	-0.4353274744269772	0.3623217738081255	0.002723163742874892	-0.1271398988198626	0.3297798358303032	0.23444977185803934
3	1853	-	-	0.5761346780782554	-0.05778956256276125	0.17656876592306664	-0.03069376747623485	-	-	-	0.3213648720633885	0.2542750947499202	-	-	0.018138502081409824	-	0.4008378001529516	-0.2017297182680617	0.38914324951319096	0.04373014882064732	-0.3092820568190764	-0.3800173506643434
4	1854	-	-	-0.4004557110065653	-0.02400317002608832	-0.04300171671086917	0.12241338992811518	-	-	-	-0.3567002866595365	0.16932072751759988	-	-	0.12461741454437135	-	0.10882123320361096	-0.2000610095037652	0.1991723316879802	0.04105888072417987	-0.11870081541997593	0.2852372511046352
5	1855	-	-	0.11928802676293415	0.5879582652392603	0.5715870920691961	0.5548198732276445	-	-	-	0.05730033619797247	-0.002545230496709017	-	-	0.5305705548272481	-	-0.06460329520024455	0.2978370724286793	-0.3755083663702602	0.025644922989804024	-0.03295301619357625	-0.32173153923420234
6	1856	-	-	-0.8603176930337848	-0.31387616870876395	0.4220614543721416	-0.8942642617771125	-	-	-	-1.1346540865214436	-0.7948261238869411	-	-	-0.6989352049215387	-	-0.8105828682913833	-0.34117808117560144	-0.9057725406687002	-0.9167506621181916	-0.32249421783481536	0.23876176818746853
7	1857	-	-	-0.6306209577159263	-0.17803559385518294	0.1977140813944074	-0.8230845079883907	-	-	-	-1.2882619316389896	-0.9730942858175148	-	-	-0.8823514355124523	-	-0.6263466126762803	-1.017657133173744	-1.0362329269108506	-0.9348080157656158	-0.07192914205174795	0.07507187233572955
8	1858	-	-	-0.43744286144534417	0.1792067572800683	0.5270283010513507	-0.4835027651910181	-	-	-	-0.31194535472052964	-0.15164145384522185	-	-	-0.09246334581161124	-	-0.45006755167551615	-0.5223313188817896	-0.3703994963571831	-0.031249158351877027	-0.015250579386443015	-0.26324459746528706
9	1859	-	-	0.004335234083647083	0.20541487663724087	0.5070207117719818	0.0933985226714058	-	-	-	-0.1407579626885355	0.381785632397011	-	-	0.2662486911576621	-	0.11028505624043032	-0.3129641429177236	-0.35254127751234665	0.11236061651583036	-0.027777443411621732	-0.5782124625751424
10	1860	-	-	0.4397172103943221	0.009782443722344894	0.26620108547566	0.29020403555225305	0.24617996777662135	-	-	0.07108532916175653	0.0508665717329628	0.18278894504614027	-	0.3322438886192117	-	0.15064434501830226	0.5919842335239098	-0.0099511753035032	-0.03251808802346931	0.017502374324945932	0.17999642487589387
11	1861	-	-	0.09676137189279037	0.3212378483439472	0.7713647815565114	0.7738511022520135	-0.043395582033631946	-0.21552326314401646	0.06244029282987153	0.17720939135558306	0.2910996208863135	0.2384858039181456	-	0.5336481273150453	-	-0.2144324195819904	0.1424809121548918	-0.16689656817831428	-0.10581284152746023	-0.07074473409338683	0.7583183557761669
12	1862	-	-	-0.3121554355147341	0.4001148958978135	0.3392166980175563	0.04729242165554908	-1.0656447091275614	0.2919916744416661	-0.005223866677760022	-0.0879384074433093	0.2269917991730866	-0.2636662393071096	-	-0.003413837402041125	-	0.10687230753768584	-0.20558454446642951	-0.3639807418554931	0.20920552367168527	0.006098910287947637	-0.1839700393165608
13	1863	-	-	-0.3911756100498538	-0.13095621744904662	0.11026811239928323	0.20892396829191487	-0.3163076492759098	-0.8181970993262947	-0.4510922808233573	-0.030675713046301536	0.1376949777383361	0.083145546736869	-	0.2540474687133977	-	-0.2637869766598092	-0.056207277828485	-0.010142702165938431	0.04458005550947941	-0.15136049022341708	0.2737212574482155
14	1864	-	-	0.08626720020494419	-0.3370535944617657	0.2929057113377616	0.3730892474619353	-0.28991541242586877	-0.20282509602844934	-0.16614163989235048	-0.04790810552152794	0.3439192113469245	0.2577277854680331	-	0.410310861694261	-	-0.06732661926792552	0.04619255287133561	-0.10199033436615712	0.08327636666464751	0.09966549794577097	0.7033619172221512
15	1865	-	-	-0.1578780975169121	-0.32076426790462875	0.22915236093614802	0.19382447817339984	-0.4537305006456462	0.22539383773565946	0.5479492771036009	-0.1017282903564648	0.2801701591895517	-0.27935296429993073	-	0.3475466999029509	-	0.4443206986922088	0.1735131527216216	0.09222237762469307	0.20418211108422168	-0.2923305202664029	-0.054505637681732416
16	1866	-	-	0.5233192163747014	0.10174955938358472	0.09381912965348826	-0.12258097049713318	-0.48164923049403674	0.5689581489183124	0.09641741428397305	0.06088756485717989	0.4574118598140896	0.2703283016520146	-	0.3248873629803015	-	-0.07262894386928576	0.2648923235049684	0.32994251179011025	-0.09409646265402333	0.2436315384044895	-0.23154511293085475
17	1867	-	-	0.5042956328737004	0.1706656081433936	0.4907988074912967	-0.2938093067008505	-0.18112928352244034	-0.38523832437303746	0.270388353698689	0.1495013715444529	0.20461222396826007	0.10613577695666115	-	-0.08063746210278477	-	0.26956963670674106	0.10212837207617677	0.22190192366071185	-0.3212072080203658	-0.2478867859574848	0.09772189426222413
18	1868	-	-	-0.4074890519136769	0.07648604898757129	0.5563671093956346	0.637818734852266	0.08139928933964764	-0.5968425072012497	0.6100871814544515	0.2697995449698358	0.4083403716907299	0.18351140703208596	-	0.3585999109047259	-	0.3606696139515365	0.08423001781544928	-0.042979011875704604	-0.3806982031737207	-0.16148383949693984	0.5821294808935915
