	tau1	tau2	tau3	tau4	a_1	a_2	a_3	a_4	b_1	b_2	b_3	b_4	F2x	T2x	rnorm
891	4.228586481076043	38.094984516324686	146.62182672490042	5000.0	3.3524333251035627	0.17107236431764122	2.2959921096478753	0.47909913206239896	4.659118683807315	0.10999688050814868	2.021661308752257	0.42185518594656024	3.6063160295071404	3.1492984655657392	1.1614976585948555
892	2.603592213490538	22.278784338635187	214.93589604732844	5000.0	2.768778925662105	1.0238352753094975	2.3432286765373904	0.30529399713505345	3.692399531732693	1.2408253695822293	1.8988258976172223	0.24739375800220476	3.5397222784671745	3.220568437322023	1.0884463822429613
893	3.5295251804396055	29.128389660730534	112.45450216282055	5000.0	3.153099522409548	0.33681671154435155	2.001873834395421	0.8068068627821576	4.588327153079346	0.25301638218219497	1.7626850105427543	0.7104075886273975	3.6572180672158465	3.1492984655657392	1.1178293403146664
894	2.0174608763456536	18.76740510080756	172.43548577861455	5000.0	2.5209195251987966	1.228849855944061	2.0719717811167784	0.6203724488475295	3.3244340697248274	1.5710093723225367	1.6780954009913138	0.5024412797512348	3.5379900613949564	3.221056805553583	1.1471332640072447
895	2.12956868483627	17.58922746262465	144.17048132643907	5000.0	2.5356228534941003	1.1336043756967573	1.9809156521760294	0.6857649409174176	3.3849691680916156	1.4123128994993064	1.7068720613298891	0.5908949313443399	3.5475245301325757	3.167953911142152	1.124484311815667
896	1.8246939020356752	11.117110456496711	107.25750537960585	5000.0	2.156338672873955	1.3175984930462472	1.949434241071386	0.8752255241398901	2.753873564939309	1.8070805834121262	1.7165110291843586	0.7706514195544836	3.5240582985451385	3.1492984655657392	1.0702657808162852
897	1.7337174111770726	12.005863987557259	174.8243243568707	5000.0	2.1182303260502695	1.5083529726483789	2.337965473412666	0.37418643176914124	3.0617725137874423	1.859353128140388	2.010695777608475	0.32180760877463754	3.6268145141554715	3.1693676019402277	1.0248392091049214
898	2.973452832735799	26.862681386280773	102.35307597992642	5000.0	2.9806690997974346	0.5567129708204736	1.8301402930796036	0.9374671613090264	4.222960304166654	0.5840026527171405	1.605251400307641	0.8222705544073214	3.6172424557993788	3.152494762503269	1.1401564668248365
899	4.732898439829463	33.74252225943973	147.70261947216778	5000.0	3.4535645080377053	0.0	2.41505421450327	0.4299782085905033	4.596905713515056	0.0	2.126497579623271	0.378603351580046	3.5510033223591866	3.1492984655657392	1.2400692830484292
900	4.15741957754858	24.018342566480612	202.0279758970759	5000.0	3.278572406717227	0.3190233400774847	2.6825900218248933	0.03313207113092087	4.563992766167506	0.2724421884912151	2.341439452389283	0.02891859652580564	3.6033965017869054	3.156658919875263	1.1476205955015395
901	3.155435755207191	30.38674412828033	224.6427415321368	5000.0	3.017017557396037	0.8403483541956932	2.304091707309239	0.21326431059706774	4.1504966723750485	0.8899786551563388	1.943067344965499	0.17984827446459217	3.5816954734807394	3.1873609647490184	1.092558036706147
902	3.4364541547220195	25.258840953139117	109.10599470171199	5000.0	3.1086248746567895	0.3559129855234658	2.0014688195868513	0.8325902513643717	4.4810287224032495	0.30808731555142066	1.7623283879025822	0.7331103143406761	3.6422773700989644	3.1492984655657392	1.1138395381006099
