	tau1	tau2	tau3	tau4	a_1	a_2	a_3	a_4	b_1	b_2	b_3	b_4	F2x	T2x	rnorm
0	4.637890884331965	38.4515676629631	223.6520433472329	5000.0	4.38559930476434	2.5758940576229103	2.407359068326712	2.52622124087773	3.109046676749642	1.7185480067593002	1.3437881339101778	1.4101370135377866	3.7907599154784535	5.947536835795845	1.349101039517081
1	3.6667486097253428	20.11658444538523	115.9365721888816	5000.0	3.6747109434905196	2.2038687274309567	3.0544035909984495	2.658185517382053	2.5738802934259564	1.55704873643383	1.8377629711693344	1.5993678532660605	3.7840299271475906	5.7955843896509895	1.252346428376445
2	3.1687791959665437	22.704143963719215	160.00279249066926	5000.0	3.527994238200067	2.758706292814934	2.965141938937371	2.3897423348762885	2.62880036811515	1.8420613261254553	1.761749701001365	1.4198739657796633	3.826242680510817	5.82079240241433	1.2528397420064425
3	2.9752494594287278	22.32154186315859	183.90812199454982	5000.0	3.424911768509954	2.924571666068609	3.1287170681889296	2.163384302061168	2.564803079521762	1.9502070560655942	1.858938449798149	1.285382530009067	3.8296655576972864	5.82079240241433	1.2536844362299944
4	1.1559376857294954	6.128474601890751	212.92020578387758	5000.0	0.3330193924253989	5.1265491599759025	5.62402573864456	0.5147259211973587	0.3047714398123716	3.7081057899222123	3.3785804920635627	0.3092167491637339	3.85033723548094	5.799160106121611	1.9879488819991338
5	5.996547281203319	48.77420701268517	126.41915838709036	5000.0	4.965901149795591	1.520401891427187	2.4390295783256453	2.6806136544071357	3.6616578504149264	0.9300064533374692	1.4626652165804435	1.6075411246482307	3.830935322490535	5.802973136977779	1.5849127741247944
6	1.8194590373447452	12.896806551143492	134.45701269357016	5000.0	2.316767447065681	3.448168753675083	3.5152427387085203	2.277682522168737	1.737781659249482	2.3822877151520623	2.1328513432122627	1.3819694934078628	3.817445105510835	5.7789307308090105	1.1689515162131603
7	5.055000684507106	45.949778837296236	244.0162995416807	5000.0	4.591849424560552	2.6672181183674284	2.0258618385798544	2.420855965390958	3.3117941632402315	1.6932570213131117	1.1867607918563632	1.4181504818075616	3.804981229108634	5.852892673449396	1.4041213961025314
8	4.314966737229384	24.983003642364558	104.36026804238001	5000.0	4.1278240120259895	1.764170028245167	2.8811593680481544	2.8180153709826676	2.9257157370047553	1.2318423139367722	1.733525987279795	1.6955337258770884	3.7933088820492054	5.7955843896509895	1.3146340901634532
9	3.517579708670902	33.37996459196229	246.34785156174834	5000.0	3.923035817365282	3.087055381759439	2.379821314316444	2.6372726135398903	2.795550474512909	2.0799272187153672	1.2862159087068528	1.425359950650841	3.793526776292985	6.013592563490528	1.3313754912039637
10	1.766911384733233	15.687724409186885	144.51684793844268	5000.0	2.579958079882841	3.4122034164690747	3.26441951835055	2.3778237170901804	1.8527427749827154	2.387309439399397	1.943120700090704	1.4153813441781988	3.7992771293255077	5.817202365896323	1.2635083720221552
11	4.545044538091224	34.173314199144315	145.13913203183512	5000.0	4.324501584768246	2.2360872314974336	2.405881164438944	2.6960287987467115	3.0378090412532477	1.5148325366853943	1.4221757097402077	1.5936891343641202	3.784253211021485	5.831249389725667	1.3397644949779015
