Year,ACCESS-CM2,ACCESS-ESM1-5,AWI-CM-1-1-MR,BCC-CSM2-MR,BCC-ESM1,CAMS-CSM1-0,CESM2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM-FV2,CMCC-CM2-SR5,CMCC-ESM2,CNRM-CM6-1,CNRM-CM6-1-HR,CanESM5,E3SM-1-0,EC-Earth3,EC-Earth3-AerChem,EC-Earth3-CC,EC-Earth3-Veg,FGOALS-f3-L,FGOALS-g3,GFDL-CM4,GFDL-ESM4,GISS-E2-1-G,GISS-E2-1-H,GISS-E2-2-G,GISS-E2-2-H,HadGEM3-GC31-LL,HadGEM3-GC31-MM,ICON-ESM-LR,IITM-ESM,INM-CM4-8,INM-CM5-0,IPSL-CM5A2-INCA,IPSL-CM6A-LR,KIOST-ESM,MIROC-ES2L,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NESM3,NorCPM1,NorESM2-LM,NorESM2-MM,SAM0-UNICON,TaiESM1,UKESM1-0-LL
2025,2.9205010938464997,3.117090472499381,1.7004957456195269,2.9743705034502166,,3.061275891861878,2.0926361400618902,,2.7929298276122903,,3.0051293293759533,3.5779588526668653,2.2703323240441917,2.4838347105606844,2.9858398021121952,,2.9494289538616907,,2.6170903696536643,3.297565753002215,3.2228735139803275,2.709885838806425,3.4340649847752407,2.6582423913419766,3.0046624765643415,3.047401692291966,,,2.4310479017731996,2.5867253718737877,,4.120879595988319,3.635832979261252,3.1578699065485334,,3.486033738989181,2.9684274228620953,3.2237310698729877,2.7109687463015124,,2.8134605542243376,3.451276824965918,3.020363664995131,3.3397876067440513,,3.3715756491090887,2.032845936647968,,3.4507289458334447,2.7912900735239567
2026,3.045916611921103,3.2323543470940153,3.9115494900148073,3.5033831994139453,,3.671059710873328,2.9509905265455174,,3.00321205857048,,2.416600802219139,3.67019482349012,2.2185346878732193,2.481172215275537,3.0234675091756706,,2.9657274871775425,,2.7908509667355954,3.2969010221321717,3.5720233431184045,2.969361629162309,3.744885722112488,2.5668091012848158,3.1547584066504823,3.0891119295968075,,,2.6207302141581548,2.7533282608036256,,3.3203288435040026,3.581953378478358,3.1594666442222783,,3.8393762436093892,3.0542452503478663,3.154620031972403,2.6905027306899485,,2.666529941375046,3.6342684502066596,3.130164094615069,3.528526174253848,,4.57642464974705,2.61573697000521,,4.177753489819727,2.8814948054140417
2027,3.12321480860763,3.334043082422499,3.5194621886312314,3.2166243849336915,,2.646486624465627,2.5846454925256954,,3.0759043284233694,,3.5569983452100526,3.8261426237989182,2.3781788679766884,2.1749494391645463,3.0301436507215573,,3.0139888683262273,,3.3745071998435603,2.8247807629820505,3.3882737458868264,3.081798800680479,2.75359941343549,3.095866068722016,3.3631275329778445,3.258490563606011,,,2.65998197865094,2.852185744060878,,3.7018679429877883,3.932586421429304,3.033229689565077,,3.8472192179999447,3.0453667315831447,3.412021632273331,2.8413412920620074,,3.006523323709537,3.6910496877836514,2.876139399298047,3.8089210683554935,,5.662498268308765,3.5681086088084664,,3.1338595980345034,2.935289625983036
2028,3.122763462605393,3.369886744221452,3.0394798071440308,2.867789837888989,,2.8116666858357693,2.687416195646623,,2.8767868064264412,,2.9888518157006336,3.1374028146163386,2.66428648215662,2.3893644744223907,3.055249403837379,,3.070457651168146,,2.925422700136718,2.84219616838355,2.4035738213656903,3.008333336907013,3.464038537086945,3.0297371216363467,3.3195273178667914,3.2644516613205665,,,2.7381847051997026,2.8400734881884255,,4.199354179604589,4.18825885605665,3.0251447442021755,,3.9968060151415905,2.9625338312041856,3.459279914432461,2.863853281574227,,3.5914028129316105,3.7238295504460774,2.89081821938675,3.8271208600834994,,2.7354383048567694,4.968690624152496,,3.254327944455163,3.0423861401383525
2029,3.3030466499489854,3.3832048457226875,3.469632499836334,3.250099167547168,,2.7513793274476592,2.5501763310458854,,2.906834115037101,,3.0320681035035326,3.4057147872711258,2.7054045430708134,2.5432152741372867,3.1005152063954524,,3.044942221470877,,3.5961077913386186,3.368241008705397,4.205418692853328,3.1073203045195976,2.9853680644827127,1.7235532325636194,3.3828809080785818,3.330920942978173,,,2.5488007652161455,2.6201040705076606,,3.763610803040544,3.743259048939585,3.5727225794098034,,4.058182854589548,4.0516023336404965,3.416954837343983,2.816812762536845,,3.0352051260737216,3.638028934282651,3.161515296308147,3.805286304367435,,3.061546230012464,5.816114224496302,,3.801858508592113,3.0448869723766956
2030,3.379601826211487,3.4296584583762524,2.834063263105961,2.9737017571997786,,3.505588844978135,2.815382358963017,,2.889470755579277,,1.7633328292617017,3.5741357396370934,2.5877350478938332,2.844837991980892,3.1830078443831713,,3.0971064117714597,,3.603058737343184,3.221281440947126,4.48970674318069,2.87210387799111,4.024942668427282,3.9890081279013465,3.3925692178227607,3.6115858380107517,,,2.5999002863721263,3.1242455124985655,,4.27126631300526,3.8801173303941887,3.5118380724293563,,3.82303058924303,2.8470833307992103,3.4392217968233227,2.9052445338899533,,2.906268301035576,3.729822913750701,2.915580157001464,3.8215544735780447,,3.783247990587242,5.188894632483823,,4.3786758714459815,3.211636169292567
2031,3.3375251716542813,3.5323156792986774,3.2595939324328413,3.488983230971636,,3.1806765734357993,2.8740284363069244,,3.3629167185471367,,2.6855593918667555,3.396400744845426,2.854103953932206,2.4078641859623366,3.2898954729866596,,3.1521926386248373,,2.4836468944466956,3.357041576904802,3.4288452600407453,3.0073881883469378,3.5983895827844012,3.6134667198926382,3.5692634767230143,3.7286158611232723,,,3.07027657830772,3.103122887443046,,4.1617518084962795,4.269292504860665,3.5716493407145538,,3.817113555031608,3.467747964130448,3.569429092171936,3.0965814028415566,,2.8003074749916426,3.9067588924452084,3.209917900169161,4.160554402261189,,2.2787994942834344,3.0548200775441665,,4.302349009739862,3.26716475890811
2032,3.433129192250977,3.600458811694497,3.111984782245294,3.324971934754895,,3.8113112367132995,3.0047771884955776,,3.18169823447045,,3.412639774750017,2.7199075563848965,2.777134035080966,2.759627333994952,3.311321420583034,,3.4298245661281075,,4.163870359902983,3.405843347234237,3.5793556590811404,3.1181229031813897,3.1579380140725277,2.171915064729717,3.393700249456654,3.706558902200592,,,3.076867373626877,2.893183995994358,,5.007187394695972,4.212269464653051,3.6914420527701135,,4.045453142317883,3.291450178693464,3.8017120249118577,3.2260650668347752,,3.131178500944706,3.90369142230967,3.3229349818121015,4.224591410809618,,3.1609182894660472,2.9699379855804864,,4.343206548436665,3.2789517195596574
2033,3.713068804922044,3.7197799008826324,2.7202268753051517,3.3395804976727144,,2.797078590780341,3.1475235960070336,,3.5888520364015166,,4.23709607118278,3.8219618540247184,2.74851236993036,2.970200647582966,3.354463524659457,,3.3958133608127476,,4.4349067635258415,3.4068336784637028,4.174767379167735,3.12915792588562,3.7184048025100536,2.7444269438664053,3.7167090168382133,3.6079451476506876,,,2.9178348195739314,3.5058919787145717,,3.1465789945473017,4.097875360518418,3.8893341282582714,,4.250407042197792,3.4193654193196314,3.6660933626183856,3.1783409283995248,,3.2209596567007486,3.9593560364057345,3.337359704615764,4.399933875200128,,5.080324601378419,5.035144919461285,,3.996208891927065,3.478095108364033
2034,3.375684699718099,3.8106180248771766,2.2781240694008438,3.4088713815545213,,2.9665364390216835,3.044426418610886,,3.7105404235356816,,4.107639757994884,4.7245961481385566,2.9001857842748433,2.30489493374445,3.4815456831669116,,3.374172939774016,,3.696781247920396,3.642577337853658,3.610598409217932,2.973421499456696,3.8549201732014113,3.3892106578465735,3.9443066985841075,3.5054963804937267,,,3.1164679546883503,3.4780633913934285,,4.7213693234217535,4.276079286878356,3.7374162124405457,,4.21941112854167,2.882185106644524,3.8780167243612693,3.2223891391531434,,3.4364941677221355,4.0662115558393355,3.3673770543334594,4.347951688331618,,2.5308191620881915,5.293292711508805,,3.3073087502638168,3.410543926478405
2035,3.7591893320054224,3.839490652656842,4.399778239650852,3.080960899029812,,3.6767513389426663,2.8029578797496093,,4.241865643594786,,4.090722775097987,4.289595764234309,3.1764200283052375,3.089470205669825,3.5946689553141256,,3.6570226951338323,,3.279013163976785,3.828594673417202,3.819133434020624,3.521632553578478,3.516242567642752,4.1103458655082585,4.090552757725053,3.722872341000938,,,3.430214212002123,3.464115768087245,,3.4923232993974995,4.321768370571857,4.184922031623061,,4.484833565166864,3.18379437197909,4.01729376334899,3.401834478143067,,3.2437328807282806,4.257804237840913,3.55837312452973,4.629544722533861,,3.817319749865969,3.4454379637032253,,4.245479219196183,3.7123309028174107
2036,3.664446368974989,3.92877044040274,4.08969513519743,3.8875046973268614,,3.4701918884032006,3.154317364704284,,3.690263031575494,,3.4120386856475062,3.9415856671590337,3.0071644857773148,3.0318635169099286,3.5544612050991424,,3.6375324126210637,,2.425964195042398,3.7897254944184127,4.614873236724623,3.3085931102419925,3.874758843263834,3.4719051625130164,3.9942428393360156,3.9485377128423558,,,3.511299494360614,3.571490373561534,,4.900383899317023,4.698676713583405,3.9671368714301067,,4.375763938684829,3.44463209540259,4.256341952812199,3.516921983350594,,3.4938983559014396,4.267361033914361,3.588893270825135,4.423177969823541,,4.130979967706886,4.057892095797577,,4.821958683689811,3.8971482037095155
2037,4.037186917361804,4.055558717915233,3.2978445135382506,3.352082414291462,,3.484362659381748,3.395512639542435,,3.1390377165477914,,3.419873669340906,3.941290635959741,3.1087235302678518,2.959409595455869,3.6507243509942358,,3.596890996189067,,4.428101839958122,3.7602516614251464,4.46678151041988,3.536861764330089,4.15381228499697,3.1038203729687237,3.8723803849994978,4.262042874208373,,,3.3094586955247203,3.6318837753627466,,4.561033235957035,4.687815639441071,3.911927047610588,,4.618858881360465,3.1220961917715373,4.151946674282729,3.5591158077117933,,3.818649861024591,4.285153817319054,3.6368489118543175,4.459332623529703,,5.099195665509233,5.108405700489495,,4.483075886325552,3.751463052993614
2038,3.974782841575096,4.108415550593445,2.5995719075978414,4.2926215811310025,,2.890529112601775,3.8020982047646137,,4.109090625115384,,3.234513474962028,4.669440268326314,3.5619489987035684,3.10703485217738,3.7485844303424085,,3.7744383324617345,,5.039236000755284,3.9982672720261263,3.6001192449577077,3.411640593062101,4.495667362912932,3.8168510184097633,4.022486117049193,4.130511411814764,,,3.5116310260507038,3.722984772937452,,4.4266886237070775,4.875172153677145,3.99646090843332,,4.634946810315774,3.8552208205673666,4.011604015662877,3.5017046905509086,,3.6012389392164903,4.383377078709074,3.8084693820601188,4.777793116644519,,3.0427981409911404,5.905227993462108,,4.271950428865721,3.7655143652545475
2039,3.956284886783378,4.12175731053,4.310217168303705,3.0958275441077485,,2.9921414386435394,3.4604218227466936,,3.922086089685064,,3.5608751607722264,4.560348911549203,3.424908707291768,2.981196171664359,3.853254961038875,,3.744646087180912,,4.549029648585584,3.89259998069611,4.895793114199557,3.380278855699187,3.763316901403338,3.780567864926765,4.136353834272163,3.881400448169706,,,3.6065628022502922,3.998019221915155,,5.549321174336953,4.765244723126836,3.826989572862949,,4.726250168836798,3.369641975800852,4.131540586057277,3.5785913156792595,,3.860640947596762,4.670449847784442,4.029927802583481,4.917052452056236,,2.790590194039157,5.338226947200991,,4.4939053483568285,3.8896759785828356
2040,4.244764154942796,4.16985822896388,3.2207236451012218,4.131796071744944,,4.188401414632631,3.498392674643709,,4.653373883492539,,3.9309722355025456,3.1941940884329703,3.2497011067838653,2.871327826314356,3.9348684406854786,,3.8194994365969945,,4.454142217196946,3.975411306528869,5.287673359763717,3.9101026676583235,4.770795168665415,3.7222408911892635,4.040382560419185,4.3218310564542515,,,3.3653750708407193,3.830049448889173,,5.0262967926588065,5.185404709949119,4.127977806912639,,5.0295956558004695,3.684388917070241,4.407138568347702,3.69172794339486,,3.9007866467122234,4.626355753136835,3.7563092334035546,4.967441825969457,,5.376527607273338,4.750093012252302,,4.987142504936536,4.188219004432986
2041,4.097282223430193,4.247658309188482,4.188839434998272,3.9468551238095495,,3.6312537603821546,3.8927210767604326,,4.336455762023348,,3.8946207227770095,3.8892522373878777,3.5263222300973536,3.4232332231405986,3.8974135589645442,,3.739417621840066,,3.8334237979511117,4.042067316196911,4.109444843950423,3.6508031990806327,4.903372306921081,3.637355828176269,4.136664034886184,4.61285919314126,,,3.4701352751942087,3.8484192335000973,,4.54412257305988,4.921723385543644,4.195362955076104,,4.835836079680567,4.062351690242168,4.593372690914395,3.632707411986737,,4.043698574376025,4.564578210363922,3.9691860552206877,4.784425911287434,,7.130613023439832,3.223243328087685,,4.139174655912827,4.29415991498736
2042,4.24646435643948,4.4039102787051565,3.1582727774380164,3.495534019678196,,4.121752804204273,3.588285281710039,,3.8257825308736955,,3.25682765695956,6.191933816478219,3.4295916276157583,3.0323000495121497,4.004177976510999,,3.9538628262155586,,4.665627587747634,4.336499498356992,4.953971702938499,3.6782903905049578,3.2916740798792508,4.377357920330366,4.179378080287656,4.280305021751349,,,3.6596572678919284,3.972636373634102,,4.436044071990929,5.178191232376872,4.428532102980633,,4.991018542429694,3.503017111193358,4.733976804961509,3.9028407675885632,,4.202784898024823,4.703327621946963,4.228688362848599,4.944792423289783,,6.660811380748777,5.058676550653472,,4.484409651071884,4.35137033537404
2043,4.361710625650498,4.414119159520266,4.5636411897349936,4.067069827691439,,3.1976779878270696,3.8726189579507486,,4.588688621452813,,2.673065436601772,6.3615074667180505,3.668798529302545,3.1690811028813872,4.06286011392547,,4.118248971276143,,4.259105387358972,4.3918459378127785,4.872501711255322,4.143280966886602,4.869978026896803,4.32699807141534,4.571918446764738,4.422967563348937,,,3.81216022849205,3.9849356119736794,,5.428984359177044,5.4890424943148535,4.564120466918091,,5.281058213603595,3.43368736094813,4.4849947995574055,3.892345086088948,,3.9059408043244703,4.756873011946413,4.116268994946169,4.711659050123426,,4.237777590370014,5.253601065790847,,5.662123864909423,4.401180491969273
2044,4.326475000704405,4.450156298461229,3.9644594265768367,4.305064243846912,,3.0535714402921483,3.8664544223497317,,4.756350311783446,,4.181675781993478,5.087776855109244,3.7963577551594354,3.637871463700118,4.151918237796171,,4.095984654823077,,4.4347643447981495,4.420210190494221,4.250992006005003,3.7263627094262217,4.6341264381503615,3.8744103344638914,4.661322083081388,4.964726634329663,,,3.91670230387081,4.022243953641997,,5.701774863156955,5.429880247151568,4.062552205137237,,4.878420920353136,3.9412010408177185,4.383846555336941,3.9087862574311885,,4.077393242916109,4.869605980157524,4.317864431091377,4.798192969429206,,4.248524868245428,5.966343588829979,,4.433359708604937,4.442714192764352
2045,4.65872959849559,4.714755089731521,4.675756111634764,3.983548878962092,,4.85923564956275,4.497302308532232,,4.403768831253435,,5.087087715618288,3.917773333301502,3.7864034787823044,3.1797565124476237,4.312963353302082,,4.343101472145704,,5.453872790561893,4.167233425521052,5.180493820788723,4.07900771046145,4.966118729322063,3.4467078749886437,4.6446500217685776,5.0318147215420765,,,3.92070080146354,4.322444661006715,,6.2837211832697415,5.8061129848734865,4.536331713414986,,4.945642916980016,3.3448337338352583,5.02319490335694,4.075329803967455,,4.404745830311413,5.087084576760855,4.344665288648307,5.03498557753264,,6.257707306240133,6.498988912246992,,4.729463810861581,4.733421389224442
2046,4.647484775577594,4.7978915651115575,4.855060105840534,4.124804050247727,,4.474556732443348,5.22426738313674,,4.652675792717589,,4.956320977781687,5.489349698876245,4.086537703900816,3.8439314326279215,4.376066733611401,,4.374135135479085,,4.5138751702823985,4.581763595253933,5.275953838868771,4.124364260642597,4.1547756934517555,4.52484147073665,4.614973702169388,4.62310324784696,,,3.9317330361867615,4.3821720781653735,,5.790955142362916,6.056166420404849,4.961570256030477,,5.21386525556118,4.1437394255283655,5.080393124811495,4.248020667813179,,4.464078595828873,5.226722250782207,4.570448042462591,5.129866010593512,,4.9790767680111365,5.3775381001782545,,5.449519213010392,4.8558056554880435
2047,4.915913855496886,4.846620513040678,4.915436940935368,4.270846878689332,,4.305282751651539,4.7226020612004,,5.13870392339823,,4.714939769706995,6.2428477357232515,4.2741998861651025,3.8765345936600353,4.483267006277762,,4.4868448742506715,,4.461863320950859,4.937096529159875,5.078531748308098,4.012139263098673,5.155256845067512,4.776873536116844,4.840031245016319,4.7981233685800895,,,4.285461160049014,4.6791040111467295,,6.091262341982143,6.1912353900606965,4.8670951434144625,,5.638266182421165,4.314451836056165,4.966382068540476,4.418033456121436,,4.36410156347746,5.257822849672386,4.375956785363477,5.639313414669889,,6.164787134399719,4.471394650075252,,5.870211022160671,4.744842043282006
2048,4.963830348391199,4.9810957255908,4.434928573598482,4.349459197916288,,4.640906449889691,4.459678362612422,,5.140602140188735,,3.715018810785119,6.361027676576264,4.210108373717579,3.381505800011188,4.577784349848359,,4.5740579740518506,,5.023303002937161,4.78251081875859,4.591200627201843,4.405132218209991,5.569505321243201,4.678224599769156,4.9171981329775925,5.392813189585494,,,4.366265760390592,4.482003238979968,,7.202507734702648,6.334692145523884,5.513101064072477,,5.5098585871227845,4.160022479916959,5.108076031405108,4.493395860149302,,4.528007186548523,5.282636637111606,4.513386047985464,5.828474481282122,,5.972167409265484,5.220325290986438,,5.3141969251323244,4.831228268223528
2049,5.210135961244168,5.062374913618049,4.30596389546997,4.434753438620684,,4.601651665191714,5.0362860333962605,,5.484021469448583,,3.6066908296689366,5.3210761946373095,4.367665225569158,3.9207958016694393,4.598961579233054,,4.61747556856335,,5.248870568823568,4.891033705258256,5.67819400791908,4.690830436591923,4.4933327140533255,3.2893015249251176,4.904668859846007,5.252937497205318,,,4.155574913652364,4.811101468939499,,6.465179912048466,6.175504714417229,4.923534916380488,,5.636134839663065,3.6339821891219817,4.98378042357349,4.409773044236196,,4.227376919443285,5.414374560390511,4.999441939168509,4.875984486139252,,5.188928381887424,3.3069790881350483,,5.199391324685204,4.965330400047575
2050,5.233548016401312,5.027855094433735,5.3945009784439195,4.631051405915719,,4.392771113237615,4.343577548555656,,4.90691825573045,,4.1227978408232335,4.500696106484079,4.069477982853589,3.8280842176850287,4.642534947166452,,4.806199208399686,,4.781376042918949,4.637769538090218,4.997217368128032,4.2929578804858055,5.632801503079138,5.42319940981305,4.86412398359502,5.127643228292517,,,4.722496490960484,4.584040001142015,,7.265499360500053,5.824262712019472,4.936988659960034,,5.592307559527187,5.052836195557728,5.3654729921253494,4.411424108363916,,4.300593792465092,5.576004879298282,4.75527899905814,5.446530060153822,,4.16903458198461,4.629009070017964,,5.592378912934429,5.389359068887785
2051,5.140404769133598,5.154262291422772,4.7352019478101335,4.110230301755081,,5.114208135514934,5.088348461402559,,4.9207903684257355,,5.468244317266114,4.785685274959211,4.50041761660801,4.35351702538853,4.752180086842613,,4.8354491331682485,,5.599713171024519,5.0837571388866785,5.451122556757479,4.985249574412013,5.928272166806271,5.2997579314167895,4.866415433415576,5.508387873993383,,,4.323936104437213,5.0333604119917235,,5.468218336761002,6.485653211034451,5.0396607742168635,,5.761662854727989,4.377329664992758,5.423400722874199,4.674571353487165,,4.904753860506954,5.62268827210311,4.785982496568473,6.087281654443519,,5.486065718278876,6.349222830278047,,6.09162284617504,5.046030599286566
2052,5.44380772896532,5.224613103955562,5.314601161830945,4.6753827767179885,,5.213546429795161,5.093548465033987,,5.23049527466826,,5.130307187433775,5.4082850401765725,4.564782204336928,4.111123632797002,4.839357122314093,,4.739755444382306,,5.722322176909895,5.254919780574555,5.343972738486989,4.50114511009871,5.5038149092715205,4.278860746230636,5.085770458336213,5.486805336535366,,,4.380688254099424,4.859201677444561,,6.6932294976682725,6.332295081857611,5.6343971230691645,,6.006336810724923,4.2942693253535005,5.206856823740058,4.710255724542117,,5.430270961850521,5.665135677839492,5.154230561205423,6.1739482555048575,,4.4778698826395384,6.952978781007722,,6.4889488574037255,5.242639236322804
