,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,CNRM-CM6-1,CanESM5,FGOALS-g3,GFDL-CM4,GFDL-ESM4,GISS-E2-1-G,HadGEM3-GC31-LL,IPSL-CM6A-LR,MIROC6,MRI-ESM2-0,NorESM2-LM
1863,-0.13402359064361355,0.16720453352840106,0.026888573447858295,0.24070853180937393,-0.00017645890653447127,-0.03056950111694622,-0.7977294637743184,-0.3975408919903218,0.5104160155946611,0.15327532634014213,0.11467261954317373,-0.02452643878732357,-0.0702223395254237,-0.23812917334718625,-0.2461801962120513
1864,0.08162795197663056,0.16323245069449585,0.3710024955827651,0.10163685245113697,-0.02400598301967032,0.10380811609128421,-0.3764858115865016,0.4057942461517805,0.25655647553607325,-0.010792581468513937,0.0888621969872895,0.08677108591939522,0.10019393873134184,-0.1197097828880264,0.7538966254255423
1865,0.19897922610710092,0.21776351845168693,0.42531786509288416,0.05978129420183387,-0.1199740113037322,0.06368614621442462,-0.1072449973930048,0.548606444496211,-0.0811707258374166,0.05977076508185295,0.057352593149515206,0.3722521739933053,0.13112585398821533,0.3173260083678474,0.5592588799733464
1866,-0.08938781055440535,-0.11112465686693622,-0.21001735137771985,-0.001717748459961634,0.0040301475712115065,0.12474322412744099,-0.24107536247180006,0.2058995896032838,0.009493029857581714,0.0512818622692031,-0.18817680339159212,0.1650050358665987,0.09193314867413427,-0.055822225666493794,0.1871293587337165
1867,0.14323715036081047,0.1255408532100081,0.4261357398041909,0.05448240796452012,0.09336509418646075,0.1280767494889475,-0.1633235487096007,0.05540574347180879,0.5872255173593092,0.08956194758625627,-0.044773911072183474,0.1375932136562033,0.10127704542125804,-0.4687722404156168,-0.2799552936912639
1868,-0.16905569709960186,0.11027710540574139,0.2771313501103803,0.24345969132496495,-0.05577979609708267,0.1265041312629724,-0.2872456951818206,0.4042887212391042,0.40672895039499973,0.10184733283650611,0.1525978435890337,0.32412254902446885,0.09674464954596963,0.08311406445229855,-0.32898759993723686
1869,0.4370927251516042,-0.12750405666319856,0.35829365264019936,0.4841332310049414,-0.006609562819276689,0.1598166677582607,-0.2744936753557757,0.35415783218450486,0.35238304175247515,-0.04918036335338182,0.1551144690484997,0.2344487629407856,0.04540244309167942,-0.036293743103586476,-0.43863835210996177
1870,0.1878952036533681,0.04603874500283222,0.4356324597965338,0.11320804295361513,0.03854834304721486,0.15245292450795467,-0.055011181763477586,0.43740024257045246,0.36812992033899716,-0.05809572118151648,0.021674776599207538,0.11002199995536581,0.13198976547252694,0.03268411931635221,0.695574184557111
1871,0.24010713686242727,0.590176247750784,0.2162942275424149,-0.5059380172254602,0.06797773934483263,0.1889730341324368,-0.21324558057938378,0.3186576650913994,0.15138707489540243,0.018439990003998742,0.1862496286211268,0.2646573713985858,0.14202086405201522,0.11340721400378288,0.5434036857887891
1872,-0.0312242638705035,0.33592292339790886,0.5559107665540166,0.5470943316200293,-0.04833564595556657,0.14090819618828201,-0.1836460717108229,0.4436962034722538,0.4287751388448329,0.08147218587069069,-0.15062704993383078,0.20330818311185314,0.2149981047622111,0.09970069376682002,0.02512793635449891
1873,-0.41557767715146215,0.001182633521324176,0.13047713532679076,0.35251872376186916,-0.08344689729411048,-0.10586702988704345,-0.6914043940711002,-0.1805155256329968,0.4376695889498883,0.06992752486962066,-0.12397762812775762,-0.07319373262354759,0.03170840789318534,-0.29667940677860366,-0.2505564765815621
1874,-0.24048727152444405,0.5308423351899275,-0.0071288724842470215,0.16693055911352372,0.12925856339006417,0.13951072934475825,-0.11263127825221424,0.10642084579515539,0.6048208209120788,0.03644861412004572,-0.04878870603650955,0.2577593645671364,0.1113489603864217,-0.20835427614384674,0.6042589365930463
1875,0.038524709922191085,0.1186795419679012,-0.052565320580413744,0.07209606465721403,-0.1606930015365627,0.12905060579022104,0.21319414024888436,0.14007182676627608,0.434030469976161,0.012240573270902017,0.011842431253380522,0.008846315411842914,0.0690842379838901,0.08611017293270751,0.1295435709692405
1876,0.10935354493738685,-0.0652747098422915,-0.12741111833398286,0.34211225249562943,-0.0523440736556202,0.06541418956129308,-0.43450599396046763,0.3533985166288584,0.5163943649763155,0.04953935639711615,0.1408483046027334,0.23872956677142326,0.0822011887731235,-0.22630740475619304,0.7658960872463321
1877,0.2035663472160537,0.06744907282726627,0.1418322179340278,0.06996365940432124,0.1073590431410651,0.05070171462067865,0.03729011080785685,0.1567780270699433,0.05464222379965877,0.08132224432230858,0.09792758148581064,0.33410398730008073,0.07834857541812928,0.26525052855741565,0.8558198885549997
1878,-0.16788286273014733,-0.11607689845988418,-0.09093519871280599,0.3765836861739315,-0.12595729962022523,0.09517934046798551,-0.17510069579057597,0.07504499984437657,0.1157493619911633,-0.04196218759151617,-0.09615070588415106,-0.0723264301373369,0.07225489875721541,0.12021328410626302,-0.5548400742054195
1879,-0.034701343685215415,0.1223888452070268,0.31274974305658193,0.4135122880828362,0.04364417054054119,0.11392481480324754,0.06373098041848217,0.1465360063450051,0.17593889191606496,-0.04399195249797497,0.031371019152417676,0.3523396380158588,0.04933294313295911,-0.2666945961628397,-0.9105827397879255
1880,0.18079474823443964,0.09179398415017198,0.4252951736736155,0.5261359311569903,-0.03044018700141916,0.011786673308441029,-0.3245909644279914,-0.07741830755098737,0.3733608741789767,0.19083120063942602,-0.046787613316876045,0.4194151969130052,0.06006450656308825,-0.16382049419626288,-0.6940797157902496
1881,-0.3884196858331448,0.1285944093646839,-0.5573136578198413,-0.13992822427045676,0.042328956809331963,0.02002012572358668,-0.18782232165521284,-0.11577456711101419,0.811227611093654,0.2506434203682207,-0.23613248300084325,0.2619710653863184,0.08819705403487976,0.03171795537097932,-0.4327152803457636
1882,0.3107621002258756,0.4493384372923266,0.5600697985758226,-0.2827277628225178,-0.06530970681410872,0.0013261658774110158,-0.04955042055527207,0.5080938578680819,0.5642096260377284,0.05662569257273351,0.027597623324489413,0.24748371272399633,0.1448253059878365,-0.1915132486393851,-0.17829434731928653
1883,-1.109532676316565,-0.8310426553280928,-0.9937581179433458,-0.3091331030829321,-0.5023466207538521,-0.7514396832529877,-1.1324063057074538,-1.3639488446081451,-1.0216328095358262,-0.6196723950999324,-0.7489184665753835,-0.7702977354175925,-0.657773870119869,-1.337778789602607,-0.6771604473392766
1884,-2.010606200343115,-1.5279469887954207,-2.031032684011055,-2.1278837357132647,-1.1712817252055636,-1.8688344419377436,-1.5929331707806025,-2.703114121761299,-1.868732628189509,-0.9013997243808272,-2.0520449161216603,-1.6403957890949497,-1.5886134845754172,-1.486292744603531,-0.4887388970436941
1885,-0.8489283087601805,-0.40609059909873596,-0.39552390156728284,-0.8123671152718347,-0.3651098438032428,-0.45500340301088443,-0.28733322149135665,-0.6384512381642019,0.14409947405890525,-0.09612107967624456,-0.7481312437428829,-0.8094815486639565,-0.6243967080086865,-0.4725640055637327,-0.025431063624099342
1886,-0.10072892359575174,-0.23389412123041328,-0.32350047475095756,-0.12695657600530513,-0.07167901411706304,-0.1256466944834706,-0.6344500456142121,-0.14706279905264474,-0.037722462937735325,0.08433932549258287,-0.2965849428717334,-0.18490953825098905,-0.000772475080479974,-0.005277586159453329,-0.6195960160828128
1887,-0.38227527966993563,-0.11636040052410561,-0.12251058403622057,0.3098339531570997,-0.132127504256539,-0.06294074556248383,-0.9982747699481346,0.07853279681873755,-0.26262110345318224,-0.08120242897569073,-0.16708251541336655,0.03961943990587276,-0.03948626152693659,-0.1080641959238372,-0.22611184098747192
1888,0.20619829857806812,0.3651394135111376,0.03790260572703567,0.2210800569799668,-0.08692353243493298,0.09455051378212788,-0.1246038263877532,0.48266449770977077,0.8055136489756309,-0.016763588339353108,0.06934462104235808,0.05741785217139337,0.15874068790498064,-0.019827499702240903,0.3854122605007902
1889,-0.011993775030989492,0.016131133367252692,0.44301496492630915,0.2805807975462984,-0.047355184475631036,0.06852847601674909,-0.1469094438107672,0.30560129363414096,0.7788836716375593,0.14522926856984686,-0.19766931252546285,0.0326794620129225,0.12240084721591911,-0.17315810806720516,0.10214871821215943
1890,-0.4983633237726197,0.09221268361913221,0.20630188492300214,-0.23163693262856086,-0.17967601156368654,-0.008988399336030357,-0.7273467155337073,0.20170757513523432,-0.07913166513785952,0.02942620882012963,-0.09114549824690146,-0.07482583007314825,-0.04716931446667898,-0.27352680948401453,-0.5221984796741967
1891,-0.25184356190400436,-0.15618654668190482,-0.19975662502765434,0.08436882722274909,-0.04925679704988457,-0.167928395149539,-0.7194643685189002,-0.4726404890567116,-0.29914819892806827,-0.08542163600175731,-0.41750816334789204,-0.1624401440626778,-0.06394525393907009,-0.33059645858358744,-0.15293295174486496
1892,-0.07700591405685721,0.3294364525934721,0.33479951642767175,0.08173966894051136,-0.14478387054751685,0.030225409274212568,-0.2078780298035494,-0.062025652039746415,-0.13143128050922182,-0.15772767990409609,0.008815808416524951,0.1274219551942549,0.12943909534051662,0.18952406544773884,-0.7190974703565777
1893,-0.16871722265310904,0.21961575370913977,0.10272859811196522,-0.07199640609799496,0.1012036914449052,0.15277384794164034,-0.19017496843473816,0.28805094319728863,0.6308467113150726,-0.0951974457421266,0.1307348043997063,0.1667175232261585,0.19204805927408738,-0.006380189268791381,0.6234650448588431
1894,0.009195448770500695,-0.12745474364157547,0.4889637473805328,0.19988252848842505,0.2747813283847049,0.20355634473994264,-0.19286511591478997,0.39888141608051236,0.480178687694854,0.2512646808993916,0.007658401878965426,0.0434037228397688,0.16811367181832182,-0.21517754741076386,0.48099851972532726
1895,0.15976597560767344,0.07708139603698173,0.24687647176488747,0.19700900558948228,-0.02970310988786984,0.23288758252180905,0.2347949191197283,0.11416318201821773,0.30248545383257935,0.13611627816801528,0.15556348835760064,0.33771165235975104,0.13149610842461876,-0.03885072358541872,-0.12234520847717374
1896,0.0627730727096444,0.23921050852005665,0.3773133903544137,-0.14028772323700986,0.09834420800498897,0.19538133668649882,-0.014281383648865905,0.1705201209647994,0.29041646282330885,-0.029523552229695015,-0.032945352217888066,0.22250714864266366,0.16499294716070667,-0.00885808619381282,0.029407699211255706
1897,-0.1500285177182703,0.19016788197992265,0.16820060235300738,-0.011494230801346298,-0.03038493808292872,0.2047371650540613,-0.22228893416250725,0.6094374930933832,0.39029753414848595,-0.009616239245434621,0.09390518964418107,0.276439815469651,0.03984192893257308,-0.01287374171549845,0.8747944720671427
1898,0.14366087728516483,0.2134623203075572,0.06725098212939258,-0.09050509565164812,-0.07378231984967519,0.15277164815307023,-0.11639876899328168,0.1325721953031694,0.39085271049966064,-0.04307578281886702,0.2246402127221825,0.3401559861068245,0.012724935433653509,0.21604635167543126,0.5377147254202334
1899,-0.12490942249457888,0.1484053329077567,0.7556300039784721,0.18753872012841977,0.029980121523149227,0.10251849126194376,-0.16590969214213733,0.3692112444018994,0.9787373432959917,0.014230555489221877,-0.14805650432783166,0.2472443272006736,0.13826451438887907,0.24784700113203945,0.30659194244401294
1900,0.009633271843032226,0.22048728346690172,0.07333785020814516,-0.5143927710322201,-0.04087397728998317,0.08176959180234826,-0.38003637341661684,0.4046156513677562,0.47770794829295776,-0.0366840936682158,-0.03944756652917579,0.218543309010011,0.21537233747703266,-0.31496201683019726,-0.20291404324179307
1901,0.15439030241235743,-0.29538479135109524,0.49362354596283725,0.42338960829754396,-0.011171495623589075,0.08719639604834722,-0.13824932694347736,0.502951063134917,0.5370571622263006,0.03937494104112031,-0.022683564317388227,-0.06337806353032405,0.10806687900047002,-0.12857454136271557,0.7761741421636675
1902,-0.15370324315992848,-0.12954419053961955,-0.05651714125810057,-0.4255841383885968,-0.200000876503244,-0.11236099085036363,-0.8723125062354793,0.04768831058151015,0.25320426552224296,-0.12855506962610214,-0.21193292319765042,0.12424755736757827,-0.2418816748108627,-0.2850030190614453,0.42341682573269174
1903,-0.9744177572761434,-0.6213373915300849,-1.1459253517940404,-0.1116988141949818,-0.45682989828275067,-0.715828419937245,-1.4481292590604102,-1.2075828056397475,-1.1852959576556856,-0.609790990733199,-0.8182930712363652,-0.8993630021360639,-0.8305778280471245,-0.882378535039145,-0.3512060625564127
1904,-0.5914780929144242,0.06457567110999433,-0.058051138251564716,-0.054425226310489704,-0.0889752679884428,-0.1883743724431951,-1.2130965883197382,-0.4455660246263175,-0.6434520910193243,-0.28595596071313856,-0.33921074752441266,-0.14734380002876946,-0.3690367130569214,-0.3882922654549689,-0.15109864058022934
1905,0.013256805306994801,-0.37896294664178387,0.3449225579507154,-0.10444453431137286,-0.02709297067398811,0.03722496597084302,-0.2810469380046113,0.14451931436387608,0.4510398471836498,0.017064988730574392,-0.12741001422155263,0.02665035078655533,0.011172708573696722,0.09672356399284829,0.2050750499681946
1906,-0.03220880945577653,0.25412070013304655,0.4859348927325328,0.08608976238344375,0.0924774675674012,0.13081269333442289,0.03952141020214408,0.05044663478014433,0.9312561273496532,0.071316264524001,0.03752674152827769,0.06056510270208602,0.1485701838409324,0.14556784158387281,-0.32597389275081284
1907,-0.4219164238343313,-0.15001203340788613,0.45478578358725014,-0.030149400795037796,-0.07329023659532462,0.014969782109362634,-0.5717761926871541,-0.16468600322150898,0.28204066706041614,-0.046776588107946666,-0.1863344088367806,-0.21042175939774527,0.15489021960649643,-0.3283168247264763,-0.3249153818174502
1908,-0.015526450719190317,-0.12030528929914415,0.681901656986169,-0.037800037675988905,-0.05553549876081178,0.09473408751718183,0.16367596183223262,0.1961483320593851,0.5441742220317584,0.03269363302820176,-0.21816978604504542,0.29682327284323545,0.25470617531043627,0.43137084320484165,-0.6102401935581413
1909,0.011724357335068639,0.2878059240113507,-0.2733127335154981,-0.13511993159501332,-0.08499546824742613,0.11969999847015131,-0.3130415543023123,0.17476132252423496,0.1863557118343675,0.1091504860085537,-0.07619850684267049,-0.07203327864183848,0.1445326652547843,0.25359384397082446,-0.29354332858968574
1910,-0.2112701024035567,-0.06717504127447484,0.5353079952956575,-0.18493785006480049,-0.09313196171419598,0.14873912956565835,-0.45168006360800295,-0.04730664700206096,0.4842408638465852,0.17137023947626714,-0.01722589436612823,0.43746652158348065,0.21150296684277714,-0.017555643200905875,0.5337728519590037
1911,-0.26939935080022753,-0.017169642110224,0.21209497878571026,-0.2908969383481124,-0.10854465858067022,0.05020744707827354,0.06786690883024282,0.4207054555869247,0.4332615209509898,0.017360216743492928,0.01726705104297922,0.20089320347602949,0.1487331203407125,-0.04340887827495628,-0.2520914781281877
1912,-0.3993745201310876,-0.6293450089415974,-0.5436717050772293,-0.6143775397666664,-0.21576031642967397,-0.30829747041119243,-1.2456830745783698,-0.5336224192355196,-0.6286365056720059,-0.36756816277221727,-0.5092236607859393,-0.5264158387842509,-0.4651485883044089,-0.7887739462391441,-0.43724415857303095
1913,-0.37581705870325405,-0.2611645661185756,-0.2561534588689706,-0.38311646125043425,-0.2104823486733401,-0.2936542611029711,-0.8251071955594979,-0.7065971545572279,-0.6359279148739231,-0.2147962076471608,-0.3639346347846014,-0.3290825741808419,-0.4028272900636425,-0.4288222180725011,-0.5404093487367151
1914,-0.23676286143778122,-0.007542243264897691,0.15970105135284837,-0.22905024243774577,0.01703326404024637,0.00621730482388966,-0.43571970805897947,-0.08614577015181542,0.2399876831098929,0.03427547125223298,-0.13423784372365877,0.07072421193867384,-0.1602329877786579,-0.20101762836829393,-0.1937279863733138
1915,0.06548847260148132,0.28510929444641797,0.2797694168978105,-0.23983422964461784,-0.0486000694800529,0.07492557561377039,-0.27634421530379066,0.296195745345617,0.8606144585202511,0.14463981293971057,0.11571098940172675,0.1907038328239819,0.045960985041804625,0.08026189247664868,-0.6525013834624999
1916,0.2507327523671851,0.22653861701428224,0.42531598222128486,0.32371072962171926,0.0022278876870780394,0.15923967567228006,-0.29007842451632043,0.36294872690435626,0.5799931048920501,0.08865234217737142,0.10374580691330151,0.17130974018664896,0.1741575411586649,-0.1660500017278772,0.04373309068562179
1917,0.1591830123495719,0.0960022411185396,0.3789932352156474,-0.10618645911540592,0.08203809888854616,0.15390216301766382,-0.177880423387476,0.24085069733389788,0.06810840042711035,-0.006808812314244314,0.12956012669727152,0.23769007736053008,0.24051857354337242,0.04978480248826479,0.08074001710714167
1918,-0.19655162820763064,0.348554480080415,0.7079313130260538,0.5568278573178264,0.11231269320699519,0.18467672026448628,-0.09292449581106864,0.41076906385296996,0.009254836555178078,-0.03626247005157806,0.09764321923639412,0.5022663682394286,0.2509109612285657,0.06077995986904803,-0.16110061985450616
1919,0.133071497087967,0.2546378539200692,0.3302898186013777,0.42546744640519013,0.059502334963469294,0.22028105129525766,-0.23196800706319057,0.271096894276018,0.6364669270029719,0.1387925067036011,-0.0505241812230298,0.20733535117985652,0.2469127622108166,-0.07291048716867134,1.245273600590428
1920,-0.22451283774153877,0.11472239129692585,-0.17914543378943257,0.39241050330660276,-0.06624060485247175,0.1367935142281719,-0.00029978699942181014,0.15021751733862643,0.31409209347672346,0.11683887453023714,-0.08603906917695339,0.22854419502626086,0.14060933608434487,0.013485505060887573,1.2178444637881567
1921,-0.0668164125885328,-0.0868981730778442,0.7755566257225782,-0.024911790045088884,0.02069096204223015,0.046011760924087194,-0.33084403070939156,0.2178131836976542,0.06395623470511762,-0.013507445581736749,-0.11928018319257475,0.28412203384967966,0.11633620071930283,0.07418449022464922,-0.8464859724028185
1922,-0.5515678820056866,0.06624584367202681,0.2247758674708348,0.10831474726348723,-0.011117942402260153,-0.09293831343949707,-0.5621661044904517,0.11428995769697987,0.14782827467341256,-0.03306010251837009,-0.049047845364651774,0.15774586250116077,0.02132724777252748,-0.26533305581114547,0.04958516353276502
1923,-0.3608231953458257,-0.017255570721670877,0.17062780528835478,0.4298486425144774,-0.13083786347737406,-0.007890023324130167,-0.0224270222616747,-0.15500143481916936,0.23881704510960663,0.0872470252100133,0.11402761252692153,0.1387524367870397,-0.03288621407595855,-0.2194026663540757,0.4452315641415648
1924,-0.22645717052566286,0.010805022699273118,0.5619544156635587,0.011600997349157094,-0.08007093730323363,0.16796841606525473,-0.16571950692665596,-0.13151527641507404,0.17941016359507658,-0.031123158694345593,0.06362642718895764,0.08313761983760713,0.09060634752240736,-0.07241558801721198,-1.1598438373318523
1925,0.14521341504482607,0.5130792799883458,-0.14591514285232418,0.14296717573501158,0.03790057330277716,0.09490337706891788,-0.07157547988349748,0.3995972397219054,0.30966997852200384,0.030399500371795323,-0.1374359320413383,0.2693808175393106,0.06567004524641956,0.19627975611607523,-0.250966750761974
1926,-0.12905572808822616,0.37148274452561747,0.6473917712775071,-0.134881938927482,0.015098775699377395,0.11008733185607329,0.22568548435764735,0.32941799785014875,0.2397774216663707,-0.010378689774439481,0.13118506155440213,0.04307141992958999,0.04593353801255499,-0.17222547489220413,1.1503959730611897
1927,-0.12491078169137444,0.05396138530508441,-0.03761106215865287,0.14149887674462874,0.009898662812704174,0.18583082385134955,0.07050481869481333,0.5732986028878669,0.14029374006560172,0.08798013366027946,0.2394244525406179,0.016402347252319094,0.2076706729365033,0.2232143101410943,0.48808497058044703
1928,-0.06597129820569698,-0.03325634265848102,0.04777916907124725,0.025876291061603145,0.13239717614595087,0.08474955200680533,-0.4197354781053602,0.4767105387604844,0.34876648678080285,0.011733644365344196,-0.034222163759533894,0.4383861286045252,0.16177730197410503,-0.1458436947109863,0.3656087214358985
1929,0.02281237051086214,-0.059678679574255745,-0.03772143111506632,0.10700118140606253,-0.08005328338577747,-0.010496534932525038,-0.368001336717017,-0.3177277236345445,-0.2457025217308526,0.07417030814239357,-0.1599469406247726,0.05148535423655637,0.14465399860165606,-0.30772957613656826,-0.4447289059883091
1930,0.2267900450422855,0.20224143697562955,0.47421502652833275,-0.3274919587337631,0.019438829355186628,0.13101799088615917,-0.029361267135903105,0.1787605093682324,0.4017040848961447,0.1346254368049254,-0.0525377254015136,0.29621220044915775,0.21224712428733924,-0.15842439719581455,0.24666146587431617
1931,0.2604326488441193,0.13656388444278322,0.15928662464522889,-0.16074460110576622,-0.059825058128640154,0.08417102570966971,-0.35213185537539077,0.7270913234037493,-0.3176575529377616,-0.03234457042591017,0.16455439351646667,-0.061647045042035,0.20206016636828963,0.2002358223417784,0.874812905431685
1932,-0.2909812571629972,0.12629989029468391,0.27643812795371664,0.1662985742808345,-0.0507804642273997,-0.09355273107860641,-0.39039318545365836,0.35738445594736934,0.007448953437895848,-0.19766807509965045,-0.06404950412452715,-0.09509265574974882,-0.04621498502242229,-0.1425495952769493,-0.1708325353953778
1933,0.1615699050216345,0.12106222174819987,0.35742212768698217,-0.13198556933412814,0.004854322619275325,0.08164617904743085,-0.11815491348176976,0.33037363388707647,0.4070426329460337,-0.04327206520327155,-0.02392938210577053,0.005355773891938398,0.04042789877428099,-0.21970917161166853,0.35145373540056024
1934,0.3435056522731903,-0.20420332100047997,0.5105344167952411,0.11647552550559843,-0.11277533619352884,0.10580582282563754,-0.003980859541464764,0.14595334540236446,0.2461333190171782,0.09708601641743525,-0.019048549020162803,0.3278981017147189,0.12912201025909112,0.18610076290103167,0.4845475303903584
1935,0.4559767005147959,0.07450600808543563,0.157453502783123,0.11713836672812707,0.04487627002496524,0.17269118447131096,-0.28373147021453243,0.2112877181787229,0.2245163302352481,0.10233613698375485,0.06603358454231645,0.2945145196001241,0.16482344104958876,0.1161432899318248,0.37543813358482886
1936,-0.07373689605812449,0.11223822393992372,0.1536968729666814,0.2108466793497744,0.16578121291082243,0.21055241098586885,-0.2835942174846644,-0.06966602503082149,-0.07047677118668787,0.0885491553658156,0.11292583426548845,0.1557876547376896,0.33991675593233317,-0.11769863951603057,0.7858588937964606
1937,0.23094255400432173,-0.14149019371440405,-0.07219114596652676,-0.29651316829449076,0.11113467397816228,0.18799761255073733,0.1508795043824629,0.522843773493273,0.2910912502105803,0.03937835892383586,0.20074218071266,0.16805354912858148,0.25634520206244693,0.04349964449518318,1.0347670495281576
1938,0.04567865907562944,-0.026130234537194003,0.11850389815334815,-0.08215602231681539,0.15560156642434478,0.19153307442988904,-0.21908804795523648,0.5175589526041892,0.6429748966783007,0.06666036498675507,-0.0076241472704000664,0.30416094715836733,0.17572680932675436,-0.19100668506354962,0.5413573641771025
1939,0.16604884307123136,-0.04233858414872781,-0.07199855310677757,0.4971583817484177,0.03266143135774201,0.0741959626515381,-0.2710796530521114,0.51512216182794,0.25674541639820686,0.2838901516508566,0.20010905213195634,0.19375213283187004,0.11555018301313569,-0.09899697232166309,0.3385817273648613
1940,0.3885338130265659,0.36893412245170504,0.16036817643493237,0.34927439993821524,-0.13010006487840303,0.16736181753712184,-0.0697842144543452,0.8414239421449992,-0.34671621046782297,0.14409780988786086,0.11721965686548405,0.4100778619344324,0.17687584594501185,0.09220492778691189,-0.5965359522436965
1941,0.013820820620623562,0.26043674065611033,0.3717104835737062,-0.020278837540164907,0.04725166713422633,0.15626250984751106,0.2173867783705817,0.22696159421767972,0.18524587316432675,-0.05282025818217706,-0.046229669773844996,0.15235255987942165,0.17052443227959732,-0.03659595058546013,-0.08737509467366218
1942,-0.09943613353931702,0.07719171628219561,0.11938946611952504,0.06403780241325661,-0.0207026208690402,0.10595890822837857,0.06343455526156985,0.3516245191512873,0.5213885359377213,0.027689667952274382,0.1113152787398201,0.18202158116853756,0.09982551647331078,0.02878391344391873,0.3168750389978905
1943,0.14453654542848407,-0.05219162020471633,0.4598496022448968,0.1421087110531375,0.04787704988451831,0.07427144780440965,-0.3939031129894292,0.4803670001603619,0.1628179765870568,0.09568938391828434,0.14969218547439395,0.28783404868727536,0.09505146344360088,-0.5614294006048584,0.31772634452933896
1944,0.035843048849941384,0.6286813706934872,0.29508996934909937,0.4289264981116529,0.03287212727406924,0.10370760530466178,0.1614757631599157,0.260011839109502,0.17378161756423105,0.03452173086350526,-0.004496353221048917,0.09700597641565148,0.1584227896845488,-0.16857742048269925,0.08661275414452722
