Year,ACCESS-CM2,ACCESS-ESM1-5,AWI-CM-1-1-MR,BCC-CSM2-MR,BCC-ESM1,CAMS-CSM1-0,CESM2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM-FV2,CMCC-CM2-SR5,CMCC-ESM2,CNRM-CM6-1,CNRM-CM6-1-HR,CanESM5,E3SM-1-0,EC-Earth3,EC-Earth3-AerChem,EC-Earth3-CC,EC-Earth3-Veg,FGOALS-f3-L,FGOALS-g3,GFDL-CM4,GFDL-ESM4,GISS-E2-1-G,GISS-E2-1-H,GISS-E2-2-G,GISS-E2-2-H,HadGEM3-GC31-LL,HadGEM3-GC31-MM,ICON-ESM-LR,IITM-ESM,INM-CM4-8,INM-CM5-0,IPSL-CM5A2-INCA,IPSL-CM6A-LR,KIOST-ESM,MIROC-ES2L,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NESM3,NorCPM1,NorESM2-LM,NorESM2-MM,SAM0-UNICON,TaiESM1,UKESM1-0-LL
2025,2.826367090773058,2.8849268014085956,3.214460191541529,3.410533620374406,2.083603126432808,3.6925522264635595,1.7551094078645721,,1.5408317197478898,,2.7234148046117808,3.300559244744444,2.1360777794179255,2.2105234394222504,2.8070586104724162,,2.870250546711649,2.3402113505945077,,2.8849905833306004,4.016854716181592,2.8018014483391247,,1.5811446473500577,2.870228405913068,3.099819867395308,,,,,,3.8307132881169097,3.4768230700471072,3.1771687205045103,3.586042320307936,3.5271723950332454,,2.8743105691552198,2.337220930914847,2.9306397560532065,2.843923061742088,3.342479268703929,2.7382774150897533,,,3.1839645751846084,2.1635230690507345,,2.392699475294936,2.5050208663166793
2026,2.9484598361786225,2.8938832435670205,2.943463223430293,3.303239119508232,2.2135267854179603,2.6669712834783965,2.2499059081003874,,2.649259277430216,,2.1460033655828004,3.7652757782224247,2.175685364429493,2.168724063831198,2.8616107684033283,,2.9394017809187605,3.1207036937056007,,2.7631039156840376,3.4984830470200974,2.899211147368033,,2.508665733510772,2.8949755773797197,2.959598397733448,,,,,,4.314990154003754,4.011564148490861,2.9099647264559168,2.9232490501872235,3.5112164820968683,,3.056527678080259,2.7454007974041374,2.481806720312164,2.9021874827606178,3.504934533947854,2.5645967278831354,,,3.6896354838886847,4.632309795119742,,1.9545439050872984,2.516088273621727
2027,2.9637543692563275,2.8487154743014074,2.9048072843686117,2.5881015701902492,2.342278667612732,3.3046820313364824,1.4923941823985745,,3.0600051988389136,,0.9258331804319176,2.7871149083403584,2.3533588906749467,1.813951155323354,2.8222923874369314,,2.969022321357912,2.662122835297395,,3.335710115782178,2.5140902844188204,3.014823248144766,,2.6083257670352347,3.0443020933212805,2.7150056218099334,,,,,,4.013754416349508,3.684649951829418,3.1010216397014974,3.276275282089984,3.5089660330602697,,3.3031415177796957,2.5888317126483718,2.9100292876754943,2.6192891345515803,3.5317542541630598,2.8350660514941692,,,2.9923133932562926,3.646226467381085,,2.72580710195768,2.569960991570632
2028,2.962671700419746,3.084618636636881,3.3860459319238467,3.866141940673546,2.181703974487442,1.3510028664638707,1.8320104180354715,,2.1381274776753494,,2.560307707778142,1.6049330884197808,2.0407259605273924,2.516969423879193,2.8976561307963427,,3.000486125850792,2.8034771670476495,,3.210776314581835,3.9164646711885656,2.9128167040048956,,2.680012778636036,3.2675150773151094,3.191879002756974,,,,,,3.676291060857377,3.3448211225514006,3.0235914677770808,3.844533168149384,3.8160499676709936,,3.253929352621384,3.0111697797595656,2.6902893496921454,3.0549437036986284,3.6174894496894985,2.5772282566692466,,,1.6561735820619745,2.0440209866080234,,3.2624732475243943,2.846369674504874
2029,3.0176295588493702,3.1112042721483872,2.963501021428096,3.5445088437892167,2.124537747266501,2.0029505794339872,2.138807774792743,,2.0847973645651794,,3.126729607884404,3.455018168291776,2.5418685629828297,2.0780081656768505,3.00601281656904,,2.9914402048858784,2.857814281384413,,3.044412845135252,4.430673617252706,3.128107904427918,,2.869435741017932,3.121330166768346,3.167518706193414,,,,,,4.823576891237902,3.867736908928868,3.042154232026776,3.5806524798653836,3.418577329480648,,3.007550685677505,2.864507940947705,2.5980860016550467,2.9457937316734957,3.7478463746919086,2.6380574264451706,,,2.653180535323376,2.2030350007674366,,3.0625157328897856,2.8483134816605213
2030,2.9502312055873836,3.0565655530055142,3.4648045366260773,3.5670177694768688,2.375133179918786,3.7172837465943407,2.300982767458744,,3.153244729775732,,2.970066541630518,3.2737368149496464,2.488363867542311,2.391353318779043,3.009314072451824,,3.053767642816877,3.107793153479375,,3.084895867096407,2.644061853599624,3.1381301668620005,,2.719056701367332,2.970920304877007,2.9013918120043414,,,,,,4.5985723931130345,3.8128750901933377,3.175566822957702,3.432066534723522,3.6951688312850064,,3.023961794004186,2.488165239389621,2.931871485645243,2.993205949577701,3.6764740378665133,2.7018164236722204,,,3.457751330980441,3.11908261307782,,2.0904885542996885,2.9526728407446727
2031,2.9647340749967213,3.1889689196736506,3.433067394266446,3.379545597137977,2.2188323653853037,3.050651534467156,1.7361117301148445,,2.6984448923812914,,2.591502372972516,2.9128774083153544,2.2773023711310447,2.258786842619834,3.0827385494106654,,2.9988847670636294,2.6860969302529343,,3.5000233991385596,3.5297357645131093,3.298769507673028,,3.058988406931781,3.28709466562926,3.0632663278983294,,,,,,3.2745948218161445,3.6696265628900098,3.1352460508044975,3.785447455304048,4.178034833621489,,3.4040676300497097,2.3313539650165556,3.0893520707502566,2.993113979795656,3.744277411132198,2.6965783230871985,,,3.3431023246173557,5.169524048652466,,3.1915704040335173,2.909774728678456
2032,3.1024793599584166,3.2648066586546705,3.3498993120943994,2.791901271308028,2.1642411844053284,3.4844199585675346,2.0686341347756736,,2.1248895954588902,,2.5611088731745038,1.6221039022535924,2.5018247086466876,2.410435834849657,3.0678924751880476,,3.222529456878361,3.205475912798695,,3.080293879272942,4.339749143912157,3.170907552716833,,2.3877642138216,3.4007317768929135,3.1153045275085347,,,,,,4.575152196121271,4.064844121903766,3.125801918127042,3.7298786845414433,3.8434358776477637,,3.633683647688483,3.195083044338032,3.223642442613796,3.142236696559718,3.8310776061013936,2.885018410844397,,,4.123569167063441,2.6082714997645096,,3.441831600089881,3.04289740682802
2033,3.067287899083507,3.257765870662831,3.428884999818,2.9956134719749645,2.417715153284745,2.69150923029605,2.3316234488249044,,2.4891701829058817,,2.0864297327469243,3.4378269118879268,2.6269167565451164,2.781173353198977,3.241145396281561,,3.2702182779556193,4.220297039510918,,2.9720036469290605,3.4795760759622425,3.144047833858037,,2.5871005598005916,3.3943393802419686,3.2967588898434883,,,,,,4.075550960768874,4.044942463598209,3.38381547020249,3.3244862889563294,3.966009551530209,,3.404247590076777,2.4290495275138047,3.553780119957723,3.108217455700647,4.032907402598044,3.112701709774469,,,4.654854453516301,3.5490095846560687,,3.0533838793423267,3.2382498597440406
2034,3.3978317723238503,3.4558125043862225,3.3831965943284836,3.819127142968841,2.402527727686035,2.4991590206536194,2.5521177196106115,,3.2921672205402217,,1.3679908645015602,4.496179552282858,2.6318542423002937,2.6877122404377807,3.33904419371935,,3.2779815446387737,3.6169970828640636,,3.8733242558840577,4.41007780289902,3.207031521019059,,2.5141362867671435,3.3041294776391195,3.26807349473339,,,,,,4.568698179524869,3.90036120760987,3.5409894617821935,4.5176869187120055,4.122788436061254,,3.3510192505220098,3.140905447102355,3.324781805356778,3.2080174425731847,4.1471052812125615,3.0715357622534216,,,3.4037484340173805,4.520238684740621,,3.932953902346058,3.3988522492405684
2035,3.4972494770234777,3.53320256614231,3.679315514364665,3.7920046144780644,2.6101919570768057,3.448885099777888,2.9617653679272777,,3.231378869040799,,3.122535963895532,4.384143700539161,2.7193778233242796,2.7882218469073825,3.3835785669987235,,3.38245802968806,3.663372755875841,,3.8926509313968025,4.391973115421301,3.176745580588899,,3.723251558334257,3.56861299769698,3.4695851603321253,,,,,,3.8356405361309505,4.1706065687560265,3.425244875731437,2.8214609848954915,4.322073684034476,,3.487520875423699,3.2361802871442262,3.116442972056094,3.4238098408183064,4.200793625413392,3.296343915231619,,,2.8172216266978816,4.597275936345162,,3.8296817645210464,3.343881403163615
2036,3.5678330913500353,3.6497937723817286,3.269878749753679,3.4404483065899902,2.724528648180163,4.58572050540692,2.955943515853603,,3.0378542605987935,,3.2972871788372538,2.680075835007104,2.861778057236972,2.7858761213506225,3.4367341162358542,,3.5154554512604794,3.3603429096699378,,3.5986136543309684,3.3162683784715528,3.7598399741524,,2.7881263147016524,3.7687007702012996,3.6796720621652828,,,,,,5.168867646271977,4.724438318794057,3.6324798886379503,3.1638193186543155,4.164636186366433,,3.851463240338071,3.5540284314794115,3.7814815440431535,3.403621646532135,4.205786416064674,3.525415781642832,,,3.3103891451709155,5.199103000327616,,3.067309391569577,3.4484909276281774
2037,3.5464707832040503,3.6752715549722743,3.738204484555399,4.310319168078279,2.528103176392607,3.999631812225819,2.8108216063065647,,4.117669443810257,,3.3003698517895734,2.595438713586239,3.0524361329881935,2.6967891787112324,3.482387396252741,,3.5656265802719385,4.1003765936803305,,3.760319161984667,4.759944372365076,3.5085781416834663,,2.852914169434848,3.7202026836259767,3.7571692603128355,,,,,,4.223637042060683,4.67541033580967,3.7585211181279474,4.028159909633482,4.339901855304258,,3.868327236808476,3.0501721355621996,3.3916586558991404,3.472857177529284,4.378388579039773,3.2497589258280293,,,3.4389111866946003,2.8262772858859404,,3.703121772067087,3.632193106178831
2038,3.4418430400817024,3.7510931921781876,3.9435575356430888,3.4181059107285456,2.608300769301678,3.261478046301101,2.169392908775817,,3.402804149622959,,2.5236816714815697,3.669128665422521,2.8618321490069945,2.4600310195364874,3.6201050067171945,,3.5342290834375643,3.597257363648416,,3.752097476937968,4.258355849251997,3.942229096349,,3.185642753118953,3.680094783343029,3.549113864373275,,,,,,5.291728919278094,4.595629397865067,3.872927394326368,4.4163586428615815,4.536405770355269,,3.856797733689551,2.6853872327343713,4.049077619880083,3.5384430215494787,4.462271095647157,3.3480434119529563,,,2.943131323643231,2.7563635858201088,,4.740251329096762,3.6186761285447524
2039,3.64793901619331,3.803822282455239,3.9469883123608964,4.3356940700581195,2.653698496380116,3.4704549674758907,2.911100216905741,,3.3159052155065756,,1.9994208540156264,4.3845679373681445,3.0494715500297556,3.0236440294491076,3.636813344236217,,3.604252958866197,3.6320238077779776,,3.5754545601601433,3.9558974502576087,3.6801614696489,,3.6836191166048167,3.665742421902277,3.681677056970702,,,,,,4.54018325794779,4.7382685770982595,3.7541675561582153,4.166889837363075,4.453004945355709,,3.6137761898459226,3.4269229154379164,4.485206803553928,3.6746503905010166,4.4094427852176965,3.368063207886844,,,3.888129522737694,4.637648356101886,,3.864984045082376,3.7598124895477647
2040,3.6333403818248784,3.853249571288779,3.7517820149117505,3.769315498087368,2.762241402147231,4.454574058309692,3.030547158673141,,3.9400744657363647,,2.414956518300085,3.0483682262279173,3.007461736337408,3.1122866489689947,3.6470898297375323,,3.8022653832359565,3.814259483016613,,3.6829262256991253,4.189136276626392,3.498350406529984,,3.6700180157054874,3.5925674991395122,4.081501360133521,,,,,,4.961516956103415,5.147140999491455,3.9034289037078027,4.418068069382763,4.743778206114722,,3.8632159164496933,3.5859187324463377,3.903153758724722,3.563471264225668,4.52570516488951,3.6639244005486944,,,4.112014690361716,4.642231043278391,,3.0698798959683176,3.780943099098819
2041,3.586452949250687,3.9569083197560992,4.239072679808163,4.605321314047167,2.772278461303816,4.174084160373646,2.69730148901555,,2.6321340539884037,,4.086784567640477,3.2585492368053885,3.0112016892651425,2.9493446251430298,3.7449561689322923,,3.784496507818834,4.4058590396602755,,4.2135015220034155,5.0366155931298255,3.8396344003768386,,3.617522970512968,3.9931637993099858,3.8002171223339296,,,,,,5.312864204402229,4.6216552797661326,3.837955214528512,3.9303576346051834,4.185872545201076,,4.295340859598683,3.453480008876848,3.981865965521987,3.73222948812519,4.491474583376114,3.3240106208040565,,,3.6061218319740385,5.96914408517392,,3.8682483766564255,3.783261092708865
2042,3.8892586328598036,3.915006580651351,4.149219856852165,3.8415630323096215,2.69201024186758,3.6971707372988467,3.030989237264462,,3.6628881427036,,4.41583459660915,3.7466029814550392,3.2788438822746784,2.881189914674537,3.747966339664833,,3.6968816846780324,4.216936254220583,,3.8296595560681976,3.89059876122235,3.4986648552534043,,2.8308935174630685,4.019559226710017,3.7870767950170805,,,,,,5.513583744563336,5.531230152671786,4.010049948459205,3.7363239481007846,4.738080421468598,,4.1166456762845165,4.006480087740942,3.550888309245334,3.909149363455927,4.58373278416112,3.3640823813267624,,,3.352273434232428,3.644432363131807,,4.1593868781685295,3.906640521401048
2043,3.676559066420436,3.973820228467031,3.889108610065164,3.9650964778208064,3.0972588882385104,3.0962543536323084,3.319770449842107,,3.733907500453357,,2.9192734904699167,2.875929078516012,3.30768243359433,3.016805541991495,3.784690953266477,,3.8440902212414025,3.647503676196971,,3.3650844521597776,4.040665065181743,3.7423311655782947,,4.016578248846584,3.8602463418918,4.178942760241397,,,,,,3.8498896012956734,4.957012437894242,3.8697789260310564,4.316851378289528,4.553511663637225,,3.772777476455148,3.719689608139566,3.5554229091617464,3.844391749292574,4.643826359618126,3.3737072820729814,,,3.213232422309371,4.053363571781342,,3.939791486185572,3.9814076693262153
2044,3.9561922459261516,4.016337602052756,4.349308880620013,3.6824528076136835,3.024279897326694,2.3852476544667853,2.8770856932306703,,3.9579297688274164,,1.9163402049844216,2.92498918507154,2.979572227500522,3.236815834129712,3.812007390116569,,3.871168075210622,3.683581956849657,,4.036764118666766,4.636593575328077,3.9369915987075004,,3.751368212032898,3.8467709042242393,4.236686639433229,,,,,,5.188726018984072,5.130175586565751,4.076810104075339,4.575454787780704,5.052660852481453,,4.089846854921372,3.2847578814028595,4.177737147263552,3.8004680674028792,4.724709902842275,3.8219752903165976,,,3.969836286744434,4.145670570855609,,3.450540377775224,3.9109138737175506
2045,4.227952426125593,4.284076141433447,4.490290769414734,4.388592002072288,3.2631946676621895,4.901155571122341,3.7252511194786067,,3.21509124078802,,3.4326417476880566,4.11347087110076,3.340688991228271,2.4787452303970907,3.990510813088116,,3.914911578664632,4.301789608820937,,4.444121826742066,4.884905952030231,3.771291972036496,,3.4824983753873675,4.152059668044506,4.015302617185372,,,,,,5.979250708216005,5.543044194360207,4.102207387980094,4.0604978482737435,4.770809926314677,,4.383560466832535,3.656810767198246,4.345462684758355,3.9983176083205327,4.919321264277719,3.3491657674759154,,,5.627002424601131,5.038908241322379,,4.222907903913224,4.209757924702581
2046,4.345762904626804,4.315453701576345,3.7554174069913544,4.531283519791909,3.2948169628251383,4.524799183388007,2.898842013983104,,3.735669039851396,,4.181377554379968,5.2187664905528655,3.6673866775117,3.3113282517432485,3.9896293397837086,,4.053208198492223,4.237144970989406,,3.886179075105618,4.069786353837617,4.232562852337925,,3.9683434804180417,4.476011369578769,4.207980273112736,,,,,,4.933042002327465,5.575315434396631,4.139483740045302,5.176517672179283,4.941536627813636,,4.5598566485162735,3.6883006924736867,3.7937791922198127,4.130059705437242,4.763689530892822,3.9320335577817267,,,4.610457790749498,5.557420122518809,,3.8182064180772937,4.175462577532727
2047,4.160896896664483,4.386447653127353,4.604978769737632,4.01838769925924,3.362127384478804,4.3129525795018075,3.582940113909055,,4.201999621185492,,4.390791448985418,5.4639652403489825,3.496816329632736,3.6099410380254846,4.133823739599723,,4.245278284797968,4.909530237189302,,4.278714402139439,5.3453709401416365,4.021960804368886,,3.9503942715024056,4.311813746062456,4.55150538052703,,,,,,5.029993390334154,5.149430819652282,4.500558733988726,4.142837619606983,5.07036599771409,,4.57565658878167,4.1688924305474275,4.343985948678639,4.07804724122563,5.0766379672843,4.102976268137841,,,3.9606344483860103,3.8680743993683,,4.206986386634856,4.423020363206326
2048,4.644616128117763,4.527918912162162,4.874546311802053,4.211425702166401,3.5132805835123158,4.675758893448524,3.2905906115555568,,4.422156503005202,,4.026932989896077,5.1118400470049785,3.765918781618075,3.274829174742642,4.261939992097926,,4.351808593813203,4.529915306306619,,4.536082654250874,5.609933807438488,4.30813876543275,,3.1143619092727364,4.17875558766866,4.563256800641129,,,,,,5.440830533886235,5.291428724610442,4.1473019208157105,4.537987363169204,5.41789096421637,,4.290226869793573,4.203748595237454,4.066547153039832,4.151995452305866,5.2077523086603215,3.998129359293673,,,4.621451854800837,3.757241925443077,,3.893815530749287,4.423013179878789
2049,4.439796411324305,4.4929063146471515,4.288449982834538,3.8604051523590375,3.2832320171994165,4.473894046467601,3.7528686408449077,,3.9384879760210794,,3.0020218009507875,3.555211054093281,3.5835609205574968,3.95687818007732,4.217343426899465,,4.302229929529975,4.554399519577775,,4.720117921402559,4.263420233504989,4.57147027640288,,3.708103772527888,4.425861391257302,4.243223664821747,,,,,,5.858266784079162,5.815159668417912,4.303046050759814,4.908201499437627,4.978685076652583,,4.670032956893186,3.813312768143495,3.9018089600968398,4.4420807973899405,5.098125841256692,3.891326628301433,,,5.423445976435263,5.385170294215326,,4.932562907975748,4.506666387709194
2050,4.427657081784101,4.482722128764452,4.475138816945736,4.731153643825084,3.2681002633095084,4.605721844420646,3.708746367184555,,4.722300710552494,,3.1344863167996766,2.9959423372735863,3.9824583001720755,3.6177157432289286,4.2426710670070875,,4.303763895528675,4.60105180584783,,4.2282288988666785,4.668202003236055,4.243466809791561,,4.555665847332199,4.574027614584775,4.2332036588854125,,,,,,6.682586694213848,5.6681187141524365,4.466505294810269,4.975351544025676,5.30503155964239,,4.805427147801823,3.8193911724328635,4.48499512443758,4.518969880961589,5.058778813249152,4.182280206581834,,,3.8444764041901482,6.5481442621683,,5.298947813454003,4.494660653059599
2051,4.666747264631252,4.5577487176895755,4.841562799865441,3.7757748810339535,3.6959065812380483,4.663693006686335,3.478492549515334,,4.184181120884399,,3.944755914686594,4.650067834821406,3.7601622858042627,3.1902260156429443,4.268437972338117,,4.366301943005887,5.081470336415539,,4.89618298242059,5.631765323298402,4.247798446387406,,3.1650211599304794,4.545815677986476,4.879659018247204,,,,,,5.469930483845231,6.185228666773536,4.502882721927145,4.474343783757282,5.347232218644363,,4.76089288244101,4.2544810345801,4.952718759402207,4.548214665829975,5.217857713660195,4.076105390786287,,,4.084069500081452,4.7169674283556065,,5.600355584456277,4.544999238113802
2052,4.537271273750806,4.616912131324372,4.571091275613263,5.454096616483484,3.591839286393979,4.675815392379376,3.888833571602293,,3.852196631581682,,3.8141279182670065,5.69530847946766,3.704325296598322,3.8121394566696334,4.321663590274836,,4.336819378428656,4.687353744271023,,4.800172335248067,4.244853220982336,4.576342608214363,,4.155982180168213,4.29389541448897,4.551957422436886,,,,,,6.376525220411187,5.751220210750411,4.731167111453855,5.2366358786222635,5.238721501770684,,4.556649714272477,4.316711832392609,4.880243960570446,4.576833481399602,5.214676330846269,4.108809542858447,,,5.815163701977308,5.354525360393756,,5.140495578901727,4.562139102475288
2053,4.6761732719759594,4.580680137334038,4.406512905699577,4.672672341824472,3.652510895001074,3.9290354782958494,4.1753431078371674,,3.901595176385015,,2.5196244982901304,5.623272778087276,4.047883871744058,3.7763114567673775,4.308786020320276,,4.340983221767186,4.899937873318908,,4.397326574848908,5.715688518055409,4.242663519679826,,4.466443299153199,4.512064585023753,4.517778778147274,,,,,,4.851527137817133,5.815838411967727,4.56706656048379,5.49229071028609,5.4147195804162305,,4.608327022025233,3.89693549770476,5.065003752968455,4.369011725944708,5.409161331436364,4.607850945783777,,,6.070701420554059,5.037092598029631,,4.773755597444514,4.7054853738243105
2054,4.84112660476616,4.8297553134482385,5.208951622425197,4.403604653174599,3.689653403920785,3.5523791455874028,3.8096611132887155,,4.615259391700143,,3.294337581611736,4.723296612735073,3.881156005746013,3.8202278565098737,4.473793373853183,,4.642619310348926,4.73335700834938,,4.8556011761297,6.021931745302764,4.443533891096902,,3.7649107196341114,4.73019835100068,4.978096283215872,,,,,,6.436248152058293,6.1221219711941215,4.749144349505213,4.895624594416036,5.389918251516797,,5.213369764024073,3.576522856811131,5.1621121574731506,4.531049963155537,5.528833497419967,4.3026631471341155,,,5.122376217681207,5.60598733545042,,4.438454202643335,4.909326056077322
