Year	tas_diff
0	-0.006371424118692334
1	-0.010740915998614535
2	0.1025593200363702
3	0.08573550753625656
4	0.035997810202857694
5	-0.00021925568734003364
6	-0.0888075664352658
7	-0.05498739659298581
8	-0.04323650281465598
9	-0.015583603669268947
10	0.04669955794444805
11	0.10603491308078258
12	0.06363374263862488
13	0.10137448043037331
14	0.1831452843103999
15	0.3366266416795011
16	0.3585697794445224
17	0.17319966901986858
18	0.07338329248022132
19	0.12331516551081423
20	0.3433954265902279
21	0.29471994924707334
22	0.15737100654907493
23	0.14020900254206006
24	0.2652053288435689
25	0.17249490360261932
26	0.1166292109560607
27	0.08567053638617662
28	0.20773505879212775
29	0.11999817897386247
30	-0.0020592183864827918
31	0.041918874991760516
32	-0.06360533308933253
33	-0.04287465410102881
34	-0.09840794694231383
35	-0.09846845894593317
36	-0.11272011874912855
37	0.0414751636557929
38	-0.029547616101774983
39	-0.07259436781301723
40	0.12139904070348433
41	0.09491165626800355
42	0.0389073376797479
43	-0.007185735623927072
44	0.10100513079811464
45	0.021862717932384618
46	0.043949465420720174
47	0.09582430080763449
48	0.1336665748660828
49	0.12445659072543974
50	0.1703295339991986
51	0.1295622725383589
52	0.11692703746106678
53	0.08928226730269265
54	0.030365740077718945
55	-0.07353367866743257
56	-0.10109148696126388
57	-0.08068092330791415
58	-0.16654136922212975
59	-0.034198418852399166
60	0.1352043572830522
61	0.019728945391987607
62	-0.11651095230938154
63	-0.08814015964631203
64	0.05564057600285778
65	0.01999579489350234
66	0.007960280436312556
67	-0.12635940301258933
68	-0.019372277405895727
69	0.05336299565282099
70	-0.06734826549113293
71	-0.021220203090073664
72	-0.18114439136497004
73	-0.21457097197194042
74	-0.17080144453866494
75	-0.11693278849115596
76	-0.06633729466646288
77	-0.27707748280226385
78	-0.1545575116952913
79	-0.11734959967647085
80	-0.09414622065497402
81	-0.3001649903520497
82	-0.25224951973934406
83	-0.24339731644140217
84	-0.21775978082614084
85	-0.19989019063356853
86	0.05376650885382456
87	-0.048419828196139436
88	0.056056273788726324
89	0.051803491362539755
90	-0.033942507620199014
91	-0.09884285711615404
92	-0.17210065816709852
93	-0.15989995728155615
94	-0.3619244708157793
95	-0.21841649199534127
96	-0.08869285620014067
97	0.00569830768570051
98	0.019875892690429636
99	0.047396258089207305
100	0.08954788071016526
101	0.14097455468349396
102	0.08296892984845816
103	0.1457056280076328
104	-0.028648476173243453
105	-0.08014680229053678
106	0.03909385549526251
107	0.04126157493705457
108	-0.12377563229995214
109	-0.1427971499689693
110	-0.0864950131512972
111	-0.09268972141207754
112	0.03586831593564499
113	-0.1567149588870037
114	-0.2102801165259704
115	-0.16211831525877535
116	-0.20735182282487552
117	-0.21565899540023722
118	-0.29117232542789595
119	-0.22363937453568433
120	-0.06199657785691984
121	-0.12669519678260843
122	0.003778099925717482
123	-0.03001176105784753
124	-0.18519443778200062
125	-0.042822298567490535
126	-0.14665253056716132
127	-0.13205022517593035
128	-0.2586354932413407
129	-0.28945083550165285
130	-0.17533512046550442
131	0.1270751311083133
132	0.013717170769598663
133	-0.025655720443725105
134	-0.18137471528262405
135	-0.1022660913924196
136	0.01157995850983573
137	0.011950894297092174
138	-0.0958477424932016
139	-0.003200040348280808
140	0.068729196851405
141	-0.06161392841029323
142	-0.22584730615425863
143	-0.23587261395222958
144	-0.2006452724054857
145	-0.09585437065746938
146	0.03878768226165408
147	-0.101532036052844
148	-0.11072224218457549
149	-0.10786509537530464
150	-0.0465639803221487
151	-0.03562727839986635
152	-0.042973144149645925
153	0.020692481122672968
154	-0.27216348455706374
155	-0.15884988571711833
156	-0.14476399965549058
157	-0.053761810175506186
158	-0.006447883926133269
159	-0.19185209889545862
160	-0.19227082508005688
161	-0.120688663739136
162	-0.1401466156632456
163	-0.14881440432798043
164	-0.192914731490321
165	-0.2865385251172494
166	-0.1381275956925443
167	-0.13396555511845487
168	-0.3107649584753289
169	-0.3073658471695597
170	-0.29916746078288425
171	-0.1988535554978872
172	-0.1733236245807499
173	-0.20926640116329587
174	-0.3144818267005709
175	-0.4475545602904707
176	-0.23778386808751328
177	-0.17999335218003054
178	-0.11645576693869764
179	-0.21840321307113042
180	-0.024067128625279377
181	-0.13371679531315284
182	-0.06665733200428203
183	-0.08076776151705678
184	-0.15866948979033468
185	-0.09370423036403697
186	-0.07066798943213737
187	0.02471200868926493
188	-0.004865722780854842
189	-0.11502780581351857
190	-0.2451579308851346
191	-0.22650561409083325
192	-0.17927088347396936
193	-0.26396716807240317
194	-0.09523205920293787
195	-0.025660700440203854
196	-0.2723006892203701
197	-0.22809954385246067
198	-0.02681623606225836
199	-0.014646756879204137
200	-0.03958603730759691
201	-0.08007035536005747
202	-0.09456218677957517
203	-0.16601969339499068
204	-0.4105719684894158
205	-0.2628914444632322
206	-0.19307676616675495
207	-0.24649953184821305
208	-0.3340292027437708
209	-0.3706948574085924
210	-0.08388089749500649
211	-0.09159093155563491
212	-0.41179849117359213
213	-0.09296443971084356
214	-0.12159205385535321
215	-0.176572471845867
216	-0.2542910956904909
217	-0.16091077742712834
218	-0.18553431657831787
219	-0.26408929021071925
220	-0.2008036739228496
221	-0.12482520405345854
222	-0.07124736667512277
223	-0.15798696400838708
224	-0.20540014028131637
225	-0.2876325285547443
226	-0.26495609247193963
227	-0.1724326959972089
228	-0.1267945921643916
229	-0.26889542657821464
230	-0.4301135844187076
231	-0.19786970936369075
232	-0.09765940225733694
233	-0.13710273805435103
234	-0.0933988548249638
235	0.03169197206309837
236	-0.055143666716280126
237	-0.5286007526689778
238	-0.4137125658019789
239	-0.16100143923458088
240	-0.08817310440316906
241	-0.14134055687126512
242	-0.22798111119464792
243	-0.21859939570056408
244	-0.12283220990874266
245	-0.2330445619803796
246	-0.28670985870062005
247	-0.283657037567111
248	-0.29924983177601305
249	-0.25704716674538464
250	-0.29283574709129967
