 model exp member calendar
0 CMCC-CM2-SR5 ssp585 r1i1p1f1 noleap
1 CMCC-CM2-SR5 piControl r1i1p1f1 noleap
2 CMCC-CM2-SR5 abrupt-4xCO2 r1i1p1f1 noleap
3 CMCC-CM2-SR5 ssp245 r1i1p1f1 noleap
4 CMCC-CM2-SR5 historical r1i1p1f1 noleap
5 CMCC-CM2-SR5 historical r2i1p2f1 noleap
6 CMCC-CM2-SR5 historical r3i1p2f1 noleap
7 CMCC-CM2-SR5 1pctCO2 r1i1p1f1 noleap
8 CMCC-CM2-SR5 ssp370 r1i1p1f1 noleap
9 CMCC-CM2-SR5 ssp126 r1i1p1f1 noleap
