,model,exp,member,parent_experiment_id,parent_variant_id,branch_time_in_child,branch_time_in_parent,parent_time_units,branch_method
31,MIROC-ES2L,historical,r8i1p1f2,piControl,r1i1p1f2,0.0,25566.0,days since 1850-1-1,standard
32,MIROC-ES2L,historical,r9i1p1f2,piControl,r1i1p1f2,0.0,29219.0,days since 1850-1-1,standard
33,MIROC-ES2L,piControl,r1i1p1f2,piControl-spinup,r1i1p1f2,0.0,-127835.0,days since 2200-1-1,standard
34,MIROC-ES2L,ssp119,r10i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
35,MIROC-ES2L,ssp119,r1i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
36,MIROC-ES2L,ssp119,r2i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
37,MIROC-ES2L,ssp119,r3i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
38,MIROC-ES2L,ssp119,r4i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
39,MIROC-ES2L,ssp119,r5i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
40,MIROC-ES2L,ssp119,r6i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
41,MIROC-ES2L,ssp119,r7i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
42,MIROC-ES2L,ssp119,r8i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
43,MIROC-ES2L,ssp119,r9i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
44,MIROC-ES2L,ssp126,r10i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
45,MIROC-ES2L,ssp126,r1i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
46,MIROC-ES2L,ssp126,r2i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
47,MIROC-ES2L,ssp126,r3i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
48,MIROC-ES2L,ssp126,r4i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
49,MIROC-ES2L,ssp126,r5i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
50,MIROC-ES2L,ssp126,r6i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
51,MIROC-ES2L,ssp126,r7i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
52,MIROC-ES2L,ssp126,r8i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
53,MIROC-ES2L,ssp126,r9i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
54,MIROC-ES2L,ssp245,r10i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
55,MIROC-ES2L,ssp245,r11i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
56,MIROC-ES2L,ssp245,r12i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
57,MIROC-ES2L,ssp245,r13i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
58,MIROC-ES2L,ssp245,r14i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
59,MIROC-ES2L,ssp245,r15i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
60,MIROC-ES2L,ssp245,r16i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
61,MIROC-ES2L,ssp245,r17i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
62,MIROC-ES2L,ssp245,r18i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
63,MIROC-ES2L,ssp245,r19i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
64,MIROC-ES2L,ssp245,r1i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
65,MIROC-ES2L,ssp245,r20i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
66,MIROC-ES2L,ssp245,r21i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
67,MIROC-ES2L,ssp245,r22i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
68,MIROC-ES2L,ssp245,r23i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
69,MIROC-ES2L,ssp245,r24i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
70,MIROC-ES2L,ssp245,r25i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
71,MIROC-ES2L,ssp245,r26i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
72,MIROC-ES2L,ssp245,r27i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
73,MIROC-ES2L,ssp245,r28i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
74,MIROC-ES2L,ssp245,r29i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
75,MIROC-ES2L,ssp245,r2i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
76,MIROC-ES2L,ssp245,r30i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
77,MIROC-ES2L,ssp245,r3i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
78,MIROC-ES2L,ssp245,r4i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
79,MIROC-ES2L,ssp245,r5i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
80,MIROC-ES2L,ssp245,r6i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
81,MIROC-ES2L,ssp245,r7i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
82,MIROC-ES2L,ssp245,r8i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
83,MIROC-ES2L,ssp245,r9i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
84,MIROC-ES2L,ssp370,r10i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
85,MIROC-ES2L,ssp370,r1i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
86,MIROC-ES2L,ssp370,r2i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
87,MIROC-ES2L,ssp370,r3i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
88,MIROC-ES2L,ssp370,r4i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
89,MIROC-ES2L,ssp370,r5i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
90,MIROC-ES2L,ssp370,r6i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
91,MIROC-ES2L,ssp370,r7i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
92,MIROC-ES2L,ssp370,r8i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
93,MIROC-ES2L,ssp370,r9i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
94,MIROC-ES2L,ssp585,r10i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
95,MIROC-ES2L,ssp585,r1i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
96,MIROC-ES2L,ssp585,r2i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
97,MIROC-ES2L,ssp585,r3i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
98,MIROC-ES2L,ssp585,r4i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
99,MIROC-ES2L,ssp585,r5i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
100,MIROC-ES2L,ssp585,r6i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
101,MIROC-ES2L,ssp585,r7i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
102,MIROC-ES2L,ssp585,r8i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
103,MIROC-ES2L,ssp585,r9i1p1f2,historical,r1i1p1f2,60265.0,60265.0,days since 1850-1-1,standard
