year,tas,rlut,rsut,rsdt
1850,-0.1690678449519396,-0.39268785458205,0.6826574209533334,-5.684341886080802e-14
1851,-0.36423617206429526,-0.6220413730924292,0.39319353592834716,-5.684341886080802e-14
1852,-0.2531654604146638,-0.43782182872678277,-0.26787643657799265,-5.684341886080802e-14
1853,-0.11673626151429062,-0.14761929751986713,-0.09462160622025806,-5.684341886080802e-14
1854,-0.1558651881955484,-0.19407063880163378,0.33079507995901736,-5.684341886080802e-14
1855,-0.033649823569874115,-0.14205173903820878,-0.46282193250067394,-5.684341886080802e-14
1856,-0.020867951125012496,0.021110117393590144,0.1043820453843125,-5.684341886080802e-14
1857,-0.09224494735565258,-0.1142677644721175,0.289648526776773,-5.684341886080802e-14
1858,-0.007827036794139985,0.031045987487345883,0.15003900033107698,-5.684341886080802e-14
1859,-0.074745075135354,-0.01349441781590599,0.33054651541669955,-5.684341886080802e-14
1860,-0.14661696111846823,-0.18419453441870814,0.3253760930046923,-5.684341886080802e-14
1861,-0.10032947218434174,-0.3896434396936854,0.3689539072227319,-5.684341886080802e-14
1862,-0.09560653858500245,-0.19051454077450103,0.5165144665903085,-5.684341886080802e-14
1863,-0.42590743796409924,-0.8138396569317194,1.0986412851129614,-5.684341886080802e-14
1864,-0.30196284779282223,-0.6220850283474704,0.20053793701146105,-5.684341886080802e-14
1865,-0.13768645467672513,-0.23153959609533104,-0.19730235307685007,-5.684341886080802e-14
1866,-0.0902200147169765,-0.34322975262247724,0.10675603634389574,-5.684341886080802e-14
1867,-0.055706430382485905,-0.1515786827865213,0.3350024651318364,-5.684341886080802e-14
1868,-0.13603517282979283,-0.2821481766806073,0.30325723174964025,-5.684341886080802e-14
1869,-0.06292200066724263,-0.12818336769387884,0.01518261959986944,-5.684341886080802e-14
1870,-0.06735161097213904,-0.17485860122747,0.3386208917116704,-5.684341886080802e-14
1871,-0.19533093766546017,-0.502606261391719,0.2792701194680376,-5.684341886080802e-14
1872,-0.11068775516412188,-0.2323886560899382,0.20644577839762235,-5.684341886080802e-14
1873,-0.09728944211389035,-0.19357821112075158,0.3292539683218081,-5.684341886080802e-14
1874,-0.08752339035140722,-0.2912463703599144,0.487428556587048,-5.684341886080802e-14
1875,-0.05695786956090387,-0.27403801854345033,-0.3054484808798037,-5.684341886080802e-14
1876,-0.08756903385733494,-0.11884866121502569,0.0906764934856028,-5.684341886080802e-14
1877,0.02221374198728654,0.11937986916595378,-0.12651958872331193,-5.684341886080802e-14
1878,-0.029269851929825563,-0.011801132197632569,0.07646803538946756,-5.684341886080802e-14
1879,-0.04951504784099825,-0.10835284035232462,0.038566059932890084,-5.684341886080802e-14
1880,-0.0368317849680011,-0.31904891189884665,-0.0843896109708453,-5.684341886080802e-14
1881,0.005434835971982466,-0.005120610810422477,0.036229952964362155,-5.684341886080802e-14
1882,0.14397205916156963,0.05054850860162219,-0.077128624700876,-5.684341886080802e-14
1883,-0.11217178748341894,-0.16328165966839947,0.09131272622495601,-5.684341886080802e-14
1884,-0.09311233545645337,-0.25776806698965515,-0.05656647708032381,-5.684341886080802e-14
1885,0.01767694288759003,-0.14431034371713736,-0.04010820598792009,-5.684341886080802e-14
1886,-0.15031759440142878,-0.501913855881952,0.07249406120382673,-5.684341886080802e-14
1887,0.011220501461480126,-0.23637081285011163,-0.5023690865733954,-5.684341886080802e-14
1888,0.34148934560113275,0.46334227806787,-0.2045897634053233,-5.684341886080802e-14
1889,0.11346551538912308,-0.03644038608769051,-0.03427124420937844,-5.684341886080802e-14
1890,0.11101632130504413,0.36289723239229943,-0.3138998700126763,-5.684341886080802e-14
1891,0.26211821437755134,0.24660755778600674,-0.8587890896729107,-5.684341886080802e-14
1892,0.26441939746285925,0.07531635788026847,0.044049200198585936,-5.684341886080802e-14
1893,0.11176543454251942,0.038355269813479254,0.1257836813018116,-5.684341886080802e-14
1894,0.043743540207572096,-0.013025060702346991,0.10721653624158023,-5.684341886080802e-14
1895,-0.0635121565164809,-0.3273895997822933,0.020835558083419414,-5.684341886080802e-14
1896,-0.14745635103162158,-0.49946459974447066,0.15396911199401586,-5.684341886080802e-14
1897,0.05492167983936724,-0.29359405599754496,-0.3056224344683045,-5.684341886080802e-14
1898,0.2545116863486214,0.19344873073839608,-0.7348036706126493,-5.684341886080802e-14
1899,0.3412663902013833,0.29507802589390053,-0.49477164658806316,-5.684341886080802e-14
1900,0.22610287841069976,0.09913893876273505,-0.25212152065786597,-5.684341886080802e-14
1901,0.34623812977326907,0.4247332472807841,-0.6758874000779258,-5.684341886080802e-14
1902,0.27359785222205346,0.2026450376914397,-0.20515889607590054,-5.684341886080802e-14
1903,0.359226425811471,0.2715958767024631,-0.6662077203517356,-5.684341886080802e-14
1904,0.3622489476891815,0.350586401260216,-0.16175647986000286,-5.684341886080802e-14
1905,0.17735732885802236,0.13546557115029145,0.053365151069229455,-5.684341886080802e-14
1906,0.21200726300673978,0.11070776004609684,-0.45018723914581926,-5.684341886080802e-14
1907,0.170527316985158,-0.059404146738557984,-0.29185952370465884,-5.684341886080802e-14
1908,0.3403293622528736,0.09226265843136616,-0.6866479776876986,-5.684341886080802e-14
1909,0.41036332252093644,0.4018647691218291,-0.20493615066807536,-5.684341886080802e-14
1910,0.4158989772366226,0.4238900238963481,-0.8345835891977487,-5.684341886080802e-14
1911,0.4137265696718373,0.250409624397804,-0.3610859037215022,-5.684341886080802e-14
1912,0.36306751079411015,0.1469567585609184,-0.4917683616979218,-5.684341886080802e-14
1913,0.32835404707901716,0.4095818575819976,-0.40162159219971727,-5.684341886080802e-14
