,tas,rlut,rsut,rsdt
0,287.7866134677539,,,
1,287.63136095529444,,,
2,287.6821083470062,,,
3,287.9004674115757,,,
4,287.9606213008107,,,
5,287.7134645852853,,,
6,287.7923304907466,,,
7,287.74475517274635,,,
8,287.8505253784475,,,
9,287.86655233508475,,,
10,287.966348364822,,,
11,288.0031769270083,,,
12,288.0366075698362,,,
13,288.16960946041235,,,
14,288.0597288141233,,,
15,288.0134906736306,,,
16,288.03160058521377,,,
17,287.98377357957014,,,
18,287.88541487883924,,,
19,287.9575132842843,,,
20,287.89896210354493,,,
21,288.0080113096759,,,
22,288.02603208375655,,,
23,288.0662113929698,,,
24,288.1788679356651,,,
25,287.91147573156877,,,
26,288.06155834700576,,,
27,288.1641290742776,,,
28,288.0354870509322,,,
29,288.13647358551003,,,
30,288.24925430861356,,,
31,288.2391648411504,,,
32,288.3240421396268,,,
33,288.38564975634,,,
34,288.45417062057,,,
35,288.33389578499856,,,
36,288.32365700490124,,,
37,288.2602000867915,,,
38,288.4668063097652,,,
39,288.45578620988005,,,
40,288.3956445849644,,,
41,288.26527156834567,,,
42,288.2023415139403,,,
43,288.4254188562745,,,
44,288.4771388288756,,,
45,288.44188468120234,,,
46,288.6554368803743,,,
47,288.5772202006096,,,
48,288.6044362613485,,,
49,288.6528799240601,,,
50,288.5048811727508,,,
51,288.63959565581393,,,
52,288.82009114468354,,,
53,288.736531158742,,,
54,288.6753868292469,,,
55,288.8086429120523,,,
56,288.8856137546085,,,
57,288.85022487637417,,,
58,288.78989582943706,,,
59,288.6057267726001,,,
60,288.7440345000161,,,
61,288.7249715170308,,,
62,288.69441194774225,,,
63,288.87802832643575,,,
64,288.8114613132091,,,
65,288.58963407021383,,,
66,288.7961546573619,,,
67,288.90072543844053,,,
68,288.787214576608,,,
69,288.7656831268467,,,
70,288.74431163187626,,,
71,288.7075359820299,,,
72,288.8597194511464,,,
73,288.9062798521356,,,
74,288.7321199804743,,,
75,288.8440490980765,,,
76,288.9814136244421,,,
77,288.96463515545287,,,
78,288.9382022805797,,,
79,289.0330940150029,,,
80,288.89059522483717,,,
81,289.04240131215835,,,
82,289.1968948456019,,,
83,288.9628739906307,,,
84,288.8871560660246,,,
85,289.02531260341897,,,
