,model,exp,member,calendar
0,MIROC-ES2H,abrupt-4xCO2,r1i1p1f2,gregorian
1,MIROC-ES2H,abrupt-4xCO2,r1i1p2f2,gregorian
2,MIROC-ES2H,abrupt-4xCO2,r1i1p3f2,gregorian
3,MIROC-ES2H,historical,r1i1p1f2,gregorian
4,MIROC-ES2H,historical,r1i1p2f2,gregorian
5,MIROC-ES2H,historical,r1i1p3f2,gregorian
6,MIROC-ES2H,piControl,r1i1p1f2,gregorian
7,MIROC-ES2H,piControl,r1i1p2f2,gregorian
8,MIROC-ES2H,piControl,r1i1p3f2,gregorian
