Year	tas_diff
0	0.17101450406963675
1	-0.07580181545965194
2	-0.10129041765831899
3	0.11782074094428313
4	-0.3450308722292364
5	0.006488866463166827
6	-0.01839260880527277
7	-0.2599301415881846
8	-0.37037142331143363
9	-0.18916963384735994
10	0.14479648815693918
11	-0.08798320999525822
12	-0.15601492271291362
13	0.04694345497172847
14	-0.3224712385537686
15	-0.41143542678500084
16	-0.1439789430224625
17	-0.007235158861280899
18	-0.2860760073791927
19	-0.17084973485266536
20	-0.08891887218400285
21	-0.18887613071291598
22	-0.012116017841044546
23	-0.16519126653847255
24	-0.09768526928615368
25	0.35266540662305923
26	-0.14629799738067262
27	-0.0649451307383726
28	0.027686616966288824
29	-0.162367929138709
30	0.04885185874007825
31	-0.12498306081916855
32	-0.22850099360543052
33	0.1108404450168915
34	-0.15615952033848057
35	-0.18206682894946702
36	0.025442368306192398
37	-0.35678968514877885
38	-0.2817277619087547
39	-0.05943653588562925
40	-0.44340846590239513
41	-0.2138174554315272
42	-0.0019523393053504368
43	-0.24469092182559693
44	0.047223417402617596
45	-0.389969857469854
46	-0.2518125791780692
47	0.046377375583991354
48	-0.25722585149969923
49	-0.007411536837026889
50	-0.07816393608630157
51	-0.31725512332572126
52	-0.44362393876353323
53	-0.23085201988854553
54	0.26090433967193905
55	-0.1944131162142575
56	-0.1596558181623542
57	-0.12036693647682517
58	-0.13752309131261597
59	0.04115054520911032
60	-0.2409022259092013
61	-0.1451128053595463
62	0.02022681875546084
63	-0.12884875290463893
64	-0.028722052911587026
65	-0.2698169229044951
66	-0.22941801996260858
67	0.07057841632284001
68	-0.07248202910302792
69	-0.24602807896533707
70	-0.25338319276285404
71	-0.08093729314080989
72	-0.15393054319602473
73	-0.2947528175072278
74	-0.04758890338784516
75	0.21711153129217875
76	-0.28151619288444696
77	-0.19719005811585122
78	-0.17081492832858602
79	-0.22157326651015907
80	-0.1786578585791747
81	-0.23048710877160827
82	-0.2530977189247525
83	-0.2451449944345998
84	-0.19550411184188876
85	-0.3435289218556452
86	-0.3584796560331176
87	-0.20505726217389375
88	-0.2013522379404069
89	-0.08602988926724109
90	0.16849467279930952
91	-0.1749593146084374
92	-0.2654182229377975
93	-0.12642118535835944
94	-0.18692614131588003
95	-0.3506050038758124
96	-0.045435095446111795
97	0.018854451924776416
98	-0.14457586539520584
99	-0.15675755747750042
100	-0.08271390169472914
101	-0.1658425712630005
102	-0.1308325760596456
103	-0.2264195563564746
104	-0.2594371163270379
105	-0.30516842760911533
106	-0.1241260208880739
107	-0.18554012883442006
108	-0.29682300855297417
109	-0.29985565366198363
110	-0.3861111616078703
111	-0.1886700166229618
112	0.10279304774287468
113	-0.28910513895515333
114	-0.13353135031622276
115	-0.06987350904383849
116	-0.30268418006971043
117	-0.1492274314534856
118	-0.33770419832169374
119	-0.1301657631479758
120	-0.3211196333293378
121	-0.12092842937021153
122	-0.20835369359638278
123	-0.2020915728410424
124	-0.3363421196705705
125	-0.21602065589571318
126	-0.057970373278479315
127	-0.030318064303595627
128	0.07211843207479074
129	-0.3161030383534964
130	-0.30370912587961296
131	-0.14492675109109854
132	-0.0931177896002291
133	-0.19905615691024803
134	-0.06381220855261738
135	0.01705554141124388
136	-0.05078746724643057
137	-0.26748384912070566
138	-0.14888101496184536
139	-0.13199419568016513
140	-0.09673651490115631
141	-0.17027498356550996
142	-0.07902548360870831
143	0.10418910299493511
144	-0.12997647160244696
145	-0.11832504784374098
146	-0.03781458039872554
147	-0.05016940049813812
148	-0.04043685820305054
149	-0.10187943501642938
150	-0.1681623917562831
151	-0.09909158034345644
152	-0.22540184870614954
