,tas,rlut,rsut,rsdt
0,286.5450396041364,239.80382613469249,99.85709506703408,340.18707297445826
1,286.70450002545766,240.00046818756678,99.74542161758166,340.18707297445826
2,286.78703488313397,240.1695291718144,99.78044974942775,340.18707297445826
3,286.8280689898088,240.3620834625555,99.77035060989878,340.18707297445826
4,286.9203912415294,240.41543588805882,99.62714623582048,340.18707297445826
5,286.82057640306215,240.38777345601193,99.79847868957592,340.18707297445826
6,286.6557944359225,240.15164384155457,100.18121572063842,340.18707297445826
7,286.5956939815121,239.8317214820099,100.31694559505137,340.18707297445826
8,286.64095662648475,239.88289763782043,100.14573407843102,340.18707297445826
9,286.5858035565769,240.00189779655489,100.57592649892786,340.18707297445826
10,286.46715359430647,239.72437616773576,100.349109114893,340.18707297445826
11,286.4938862387397,239.67894695050617,100.53680684803483,340.18707297445826
12,286.51720600093927,239.67999386481267,100.18056952756784,340.18707297445826
13,286.7029931884119,239.94418169512286,100.11380232724684,340.18707297445826
14,286.6721854909872,240.31661515677317,99.73276288779063,340.18707297445826
15,286.8226438795554,240.001183571066,99.99956246273388,340.18707297445826
16,286.63368964726146,240.19379815645644,100.04751545030858,340.18707297445826
17,286.63626666544275,239.89441711170898,99.96921281591578,340.18707297445826
18,286.76210317774087,239.95914360574827,100.00515039424965,340.18707297445826
19,286.6217377416413,239.89365523338608,100.61914689867963,340.18707297445826
20,286.6044294657153,239.88409441531792,100.00035393357045,340.18707297445826
21,286.80106144809423,240.20200084529958,99.88087127892823,340.18707297445826
22,286.75752059334604,240.1702841792444,100.2072311438534,340.18707297445826
23,286.65738898043804,240.21898352684113,100.28249125754569,340.18707297445826
24,286.57324220990625,239.89631749032847,100.043521669707,340.18707297445826
25,286.6155716504475,239.93498623845912,100.02755306740404,340.18707297445826
26,286.5626344051081,239.9628595657639,100.24141982133511,340.18707297445826
27,286.5519953576599,239.89116854911558,100.16618151152058,340.18707297445826
28,286.74782392914244,240.1052051803039,100.12772772706865,340.18707297445826
29,286.5133172646066,239.87307959902446,100.50875375620178,340.18707297445826
30,286.664210498343,240.08900757133787,100.05647666373432,340.18707297445826
31,286.62093196584993,239.8611735516664,100.35534507183011,340.18707297445826
32,286.6065394698831,239.9320042056405,100.00774206779094,340.18707297445826
33,286.62574769822635,239.94534830208718,100.27672560190132,340.18707297445826
34,286.3918440775058,239.49824524006036,100.58515551068018,340.18707297445826
35,286.64200710861047,239.92767461752524,99.89880400663337,340.18707297445826
36,286.5745432483304,240.02293215651787,100.11376204261886,340.18707297445826
37,286.6784772198478,240.08257634665276,100.20301331502542,340.18707297445826
38,286.53077842053966,239.94854895316766,100.5179444140076,340.18707297445826
39,286.50197502679754,239.75311815288657,100.21344696331228,340.18707297445826
