year,tas,rlut,rsut,rsdt
2015,1.0801976521880192,-1.0168067469248,0.2464615108604704,0.07250886480204599
2016,0.9712833000644991,-1.08822702155706,0.6505214951906311,0.029409096710537597
2017,0.9727642896460225,-1.3792076537962146,0.3194744662534106,-0.01956389300249839
2018,0.9025034683476179,-1.1956220668686797,0.4399324597855383,-0.030483254763396417
2019,0.8572861330759451,-1.5395805265123954,0.3596372407252346,-0.033295150417302466
2020,0.9614873021947687,-1.1720186859698742,0.2679291203227905,0.011108169449073557
2021,1.050150320302123,-1.2689980054890384,0.382266212045991,0.046654358094485815
2022,1.0540072914529333,-1.2264469981031993,0.4092084754589109,0.12620601917967633
2023,1.1365467216659795,-1.0170604150848703,0.3188526934038407,0.175866926778383
2024,1.2064774218031857,-1.227956975445835,0.33260108408063616,0.22053421522690542
2025,1.3303181816216352,-1.1832745321751474,0.8267736456192978,0.1466309668750796
2026,1.1702403834679558,-1.2589798108282935,0.7463840804635566,0.09724269721169776
2027,1.1305062500417193,-1.3439960225448147,0.5498646587093248,0.04946506595359779
2028,1.134708097715361,-1.249814467347477,-0.009449999577398671,0.06186640972492796
2029,1.1653301370325266,-1.5007065331485876,0.47418459558082304,-0.005817398113606487
2030,1.1578039103710012,-1.3510991286300111,0.4393163922134846,-0.025314676557286475
2031,1.2683884171277668,-1.492299376347546,0.6996707527783741,-0.03941167921965416
2032,1.2875340001237419,-1.4093176780359329,0.5299133450664044,-0.007060761714910768
2033,1.3957952802634281,-1.3342437138210812,0.5480285784419294,0.0045054892065650165
2034,1.3650972643512773,-1.3005101241088823,0.5093256157557988,0.08264265369336954
2035,1.4663467800970693,-1.4010344005739057,0.2025090419144533,0.08891792183112557
2036,1.5400303022090043,-1.2998168761594115,0.5882965893181904,0.15849388725064273
2037,1.549956039055985,-1.1899763967250863,0.3501482783294705,0.08712017599714272
2038,1.4762781475651536,-1.5641816634507961,0.4920238616558521,0.0855862552791109
2039,1.4350062909617805,-1.45430302007955,0.20242923711835203,0.04539541763949728
2040,1.5391850658747899,-1.3266631246784186,0.19343270584828076,0.026747407206926255
2041,1.565117602381008,-1.411485115350473,-0.09701872084644947,-0.04365734358952977
2042,1.7405116415403654,-1.4259087983057555,0.052628917309547774,-0.05466197119608296
2043,1.774048855865658,-1.2503454385245902,0.18740621297874327,-0.052765335183664774
2044,1.7424145629300938,-1.4108481076827104,0.13775912700575077,0.006151067507971675
2045,1.8777191447969699,-0.8408981946769245,-0.24839116636908898,0.04215666160393994
2046,1.7471985887771098,-1.2536844796800324,-0.08347053972039475,0.09127464245534611
2047,1.7435428543812463,-1.3989610548325686,-0.10128604396264507,0.15000263538632908
2048,1.8252297181250015,-1.4033867786976657,0.47344976699075403,0.1829082327379865
2049,1.8096354533197427,-1.4566630562879368,-0.017480598110523715,0.10595651256744532
2050,1.892655960184527,-1.3835936976961989,0.18010065295767674,0.04263935432732069
2051,1.8067561358857915,-1.5551301263560333,-0.0817356543369101,0.008992431227682118
2052,2.003876627707996,-1.336948496277671,0.029354747161534078,0.011073535339221507
2053,2.163704335017144,-1.1890672650189913,-0.030323592839280877,-0.045894053733888995
2054,2.1209488399800307,-1.370287662020985,0.2943063016212051,-0.03859326206446667
2055,2.205571887157646,-1.1392938452119097,-0.14017207914628216,0.004993549324012747
2056,2.1570408321214813,-1.2292672566102283,0.3478678342020629,0.08283719651461752
2057,2.100139308590826,-1.4991336287511103,0.10244189371248069,0.055750010868166555
2058,2.179844871318835,-1.4986215550199518,-0.14220934612102099,0.06593426371375699
2059,2.3622398366789525,-1.096068880100205,-0.12289083031652126,0.07090211312038264
2060,2.2947802840162694,-1.0781753451514362,0.23889523172675808,0.06216783521153957
2061,2.3653922381467964,-1.2003269253147835,-0.16227869149211926,-0.00862237584021841
2062,2.3273487761095453,-1.6151059032721093,-0.03394270700337643,-0.03697682535187141
2063,2.481682147365177,-1.3105580072527232,-0.21560004936297616,-0.043267468800024744
2064,2.598938497951565,-1.0121190565173492,-0.12818693239937318,-0.017399097116651774
2065,2.596859596345382,-0.9323211429746152,-0.36479362958570505,-0.038145882436595
2066,2.468317697397822,-1.1967623410002943,-0.3476537053307993,0.017792638296498353
2067,2.499990454621809,-1.2848289184940143,-0.5223893534749493,0.06481621353356104
2068,2.557799656217071,-1.1505256348237936,-0.4461708991394886,0.12696735330928277
2069,2.5586393049847516,-1.2790499711151142,-0.5328710146324909,0.08328554357774465
2070,2.5928288707313527,-1.6078350506690526,-0.22677150938837087,0.05284389223334074
2071,2.737363963034852,-1.3353324941296876,-0.39532461121989115,0.012751800353271392
2072,2.8391367573757975,-1.0456379405310372,-0.320837268852074,0.02013255186795959
