Year,tas_diff
1850,0.2271532453373618
1851,0.280045255247703
1852,0.1272428198621006
1853,0.0955091315490822
1854,0.3280562936304397
1855,0.21879859826867898
1856,0.27993322584941366
1857,0.31659368211371236
1858,0.2535696016234312
1859,0.29733828531175244
1860,0.3532561415417096
1861,0.35052793349444167
1862,0.1826340923131763
1863,0.019337168859025394
1864,0.26919220515387177
1865,0.24813019096639832
1866,-0.026238654889950946
1867,-0.2106620684592893
1868,0.06945248104715665
1869,0.08950380895993199
1870,-0.024485411818381875
1871,0.18434342549254357
1872,0.07108030648185504
1873,0.08415523510551098
1874,0.11638493113194268
1875,-0.024409408046872347
1876,0.07374332258593266
1877,0.05840518280990112
1878,0.0573164806827536
1879,0.11765532802802131
1880,-0.08804236647898742
1881,0.10862600242701748
1882,-0.07888709793798046
1883,-0.09231173849736865
1884,0.1828293279797108
1885,0.10703273936059982
1886,0.19055281028179039
1887,0.28890275483719086
1888,0.12411667014555808
1889,-0.15787628397172143
1890,0.04366981236291555
1891,-0.10525342017203321
1892,-0.1944328485538824
1893,-0.16475008296883342
1894,-0.37936460422539175
1895,0.004880917069800678
1896,0.0638325679833833
1897,0.03083552461486285
1898,0.0684131697326689
1899,0.09299796601998694
1900,0.010184674314984231
1901,-0.08739405095821359
1902,-0.003549541437674039
1903,-0.03131321569709665
1904,-0.07131977397683678
1905,0.18228225728555153
1906,0.213193370741892
1907,0.1316025751112844
1908,0.18710321544807235
1909,0.2088607321712165
1910,0.04392115332534924
1911,0.23344466275296424
1912,0.21851241915939715
1913,0.08099350095719701
1914,0.10851408936120774
1915,0.1591174965987808
1916,0.25990000248795636
1917,0.228025970847398
1918,0.14040010711170336
1919,0.27660867017259744
1920,0.10392264176661661
1921,0.24089712686393913
1922,0.1639362810285405
1923,-0.00469125022868129
1924,0.11183525552923443
1925,0.04461879881088732
1926,0.23812185368818145
1927,0.3271265959864582
1928,0.2533803040495283
1929,0.06901815016192889
1930,0.1692300930510475
1931,0.25569570832083033
1932,0.1248145610997632
1933,0.24730708752304867
1934,-0.04393378888902047
1935,-0.012557853456126644
1936,0.17711588614167417
1937,0.13600104515480488
1938,0.11649603608476387
1939,0.173407106062972
1940,0.11303174317445887
1941,0.07205026465927666
1942,0.18683496461066829
1943,0.2567168292190146
1944,0.28329769422467843
1945,0.03820120395909831
1946,0.049027682180601884
1947,0.2535577351475926
1948,0.28690124264092964
1949,0.16461912780381383
1950,0.01279143469711791
1951,0.297877363528345
1952,0.22526488936860967
1953,0.003462130060945451
1954,0.1397511723706208
1955,0.1866208057739316
1956,0.12751595630944484
1957,0.10172022656538418
1958,0.12052701275435912
1959,0.15971017661517317
1960,0.08014098989330067
1961,0.2522282614129279
1962,0.16363851806179275
1963,0.025234267712131775
1964,0.3019353187755578
1965,0.16306922603775317
1966,0.013340607474875393
1967,0.025980955642645576
1968,0.21240792647859666
1969,0.16866343246636484
1970,0.27566550402270973
1971,-0.027897511386382218
1972,-0.08869762211835949
1973,-0.013895693484829386
1974,0.16387880865003412
1975,-0.05178450462622525
1976,0.1301910851055888
1977,0.11025240359464716
1978,-0.09985355128828072
1979,-0.12319061276182841
1980,0.15446293606227318
1981,0.11774363209232397
1982,0.13161803817867535
1983,0.03101026827572051
1984,0.02846978107284759
1985,0.07342768007171707
1986,0.10436684564739557
1987,-0.11824344339100634
1988,0.03203687462861776
1989,-0.14266309900664648
1990,-0.274858665997477
1991,-0.008109626287088112
1992,0.07718341751260444
1993,-0.1544678224016111
1994,-0.025220532890056768
1995,0.08847125209181073
1996,-0.042739220950070544
1997,-0.15491360596152104
1998,-0.16975802661983297
1999,0.026780279902130666
2000,-0.055807628797399034
2001,0.029283020253969116
2002,0.001675334091083891
2003,-0.03801404153821908
2004,0.18552230612261988
2005,0.11384224318760094
2006,0.040529458632005855
2007,0.1678250415093372
2008,0.165312431428688
2009,-0.03816098708338478
2010,-0.10825873127077518
2011,0.010871662752121147
2012,0.07177356727349199
2013,0.08395626266478012
2014,-0.14716583736067057
2015,-0.047419324910867144
2016,0.04844249952336699
2017,-0.08286963877938341
2018,-0.1784753539573779
2019,0.02548142163474998
2020,-0.17415154780332964
