,tas,rlut,rsut,rsdt
0,285.6509302009347,238.81536866984774,100.70373248133899,340.2558024307163
1,285.7526999538304,238.94648915290054,100.72340129399231,340.24495008490493
2,285.6407787109303,238.7895847826713,100.79349420353657,340.2436021461369
3,285.7100364345063,238.69466852620977,100.75305839003131,340.22403577015865
4,285.71168135728743,238.73885905076483,100.66481178431866,340.19714999190876
5,285.6240430387805,238.6206784639953,100.74890327487388,340.1805034398197
6,285.6875313530091,238.66960327614186,100.73145331142814,340.17579616373524
7,285.72335991758604,238.8558126773951,100.55049118811677,340.1875716359772
8,285.6097263802429,238.37183624515944,100.90749887904815,340.22031639162293
9,285.63464875157285,238.57451165957067,100.83060225792389,340.24758619654466
10,285.7059320479687,238.66472769365566,100.55058569765941,340.26842993511997
11,285.71708811174307,238.94327103613955,101.23400058744585,340.2645707874061
12,285.7242349480989,238.80922620659956,101.18932256221636,340.2406002480811
13,285.7547494001165,238.9935821861574,100.8192533189901,340.2264742225514
14,285.72448612604586,238.5628679844392,100.54775370227371,340.2128631633179
15,285.71179729700987,238.83303081638053,100.84329153450999,340.2018531573446
16,285.63146502554883,238.45893682332564,100.64367200330884,340.1962752752584
17,285.6565441886342,238.5896886484934,100.67587246535133,340.1877753741695
18,285.70944598828686,238.62180161654348,100.42623060733843,340.2068152060221
19,285.7214093561093,238.71459331098632,100.75159283623759,340.24111070347976
20,285.6815672444712,238.75266696470487,100.31788540847255,340.2436787125886
21,285.70932332255296,238.4942214374662,100.55764428022087,340.26445379458977
22,285.73314160232866,238.78126430015263,100.52928236460967,340.25371888617155
23,285.70583787573685,238.7012943576478,101.01216189414127,340.23521147838863
24,285.7197837722625,238.7076849332326,100.85677354843396,340.21890222972854
25,285.68105081927325,238.57001485256865,100.51599945003038,340.18855412893475
26,285.70752868027836,238.6635858230586,100.82683628149339,340.17460721131334
27,285.6910306303245,238.58371741757284,100.41851780504051,340.1658115772935
28,285.7621509867035,238.7274782818528,100.6485802807672,340.154474889732
29,285.6860477835273,238.87290077428716,100.37528980488732,340.156994348467
30,285.61621960344235,238.67507087953,100.64252451308322,340.1843109517643
31,285.6858150764533,238.48021573832884,100.73301981675219,340.2217603517257
32,285.65848297501253,238.46885023333888,100.6293611975933,340.21373659059594
33,285.6524849886302,238.59211373419456,102.14286519357655,340.2081385377025
34,285.5419752797058,238.0396315866342,104.53449919996193,340.25269318832335
35,285.680697017009,238.4167677859143,101.57379035058715,340.2251975671422
36,285.6329952759115,238.50364360608356,101.07197920752333,340.1927981494408
37,285.68802973559133,238.6583524273668,100.97613514125997,340.17314298510433
38,285.6490904911715,238.41994923505771,100.70558147889523,340.1655094536105
39,285.70125818635756,238.44694760120055,100.28874040522648,340.1628497317195
40,285.67338648568426,238.38719656921955,100.71454477479871,340.16962445782025
41,285.69388139631474,238.5122480726864,101.2635556948923,340.2190935139553
42,285.76974464991855,238.5881711610142,100.75178683379924,340.25976895760675
43,285.7440498084435,238.73177358084584,100.65766630098922,340.29127323542497
44,285.71845521882847,238.463231416574,100.79616000218317,340.33022569126985
45,285.6982172541282,238.51276800843425,100.8877522159474,340.29376680200556
46,285.6902830563861,238.54129264755588,100.62242164893603,340.24422488387813
