,model,exp,member,parent_experiment_id,parent_variant_id,branch_time_in_child,branch_time_in_parent,parent_time_units,branch_method
38,ACCESS-ESM1-5,historical,r34i1p1f1,piControl,r1i1p1f1,0.0,262975.0,days since 0101-1-1,standard
39,ACCESS-ESM1-5,historical,r35i1p1f1,piControl,r1i1p1f1,0.0,270280.0,days since 0101-1-1,standard
40,ACCESS-ESM1-5,historical,r36i1p1f1,piControl,r1i1p1f1,0.0,277585.0,days since 0101-1-1,standard
41,ACCESS-ESM1-5,historical,r37i1p1f1,piControl,r1i1p1f1,0.0,284890.0,days since 0101-1-1,standard
42,ACCESS-ESM1-5,historical,r38i1p1f1,piControl,r1i1p1f1,0.0,292194.0,days since 0101-1-1,standard
43,ACCESS-ESM1-5,historical,r39i1p1f1,piControl,r1i1p1f1,0.0,299499.0,days since 0101-1-1,standard
44,ACCESS-ESM1-5,historical,r3i1p1f1,piControl,r1i1p1f1,0.0,36524.0,days since 0101-1-1,standard
45,ACCESS-ESM1-5,historical,r40i1p1f1,piControl,r1i1p1f1,0.0,306804.0,days since 0101-1-1,standard
46,ACCESS-ESM1-5,historical,r4i1p1f1,piControl,r1i1p1f1,0.0,43829.0,days since 0101-1-1,standard
47,ACCESS-ESM1-5,historical,r5i1p1f1,piControl,r1i1p1f1,0.0,51134.0,days since 0101-1-1,standard
48,ACCESS-ESM1-5,historical,r6i1p1f1,piControl,r1i1p1f1,0.0,58439.0,days since 0101-1-1,standard
49,ACCESS-ESM1-5,historical,r7i1p1f1,piControl,r1i1p1f1,0.0,65744.0,days since 0101-1-1,standard
50,ACCESS-ESM1-5,historical,r8i1p1f1,piControl,r1i1p1f1,0.0,73048.0,days since 0101-1-1,standard
51,ACCESS-ESM1-5,historical,r9i1p1f1,piControl,r1i1p1f1,0.0,80353.0,days since 0101-1-1,standard
52,ACCESS-ESM1-5,piClim-4xCO2,r1i1p1f1,piControl,r1i1p1f1,0.0,21915.0,days since 0101-1-1,standard
53,ACCESS-ESM1-5,piClim-control,r1i1p1f1,piControl,r1i1p1f1,0.0,21915.0,days since 0101-1-1,standard
54,ACCESS-ESM1-5,piControl,r1i1p1f1,piControl-spinup,r1i1p1f1,0.0,36524.0,days since 0001-01-01,standard
55,ACCESS-ESM1-5,ssp126,r10i1p1f1,historical,r10i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
56,ACCESS-ESM1-5,ssp126,r11i1p1f1,historical,r11i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
57,ACCESS-ESM1-5,ssp126,r12i1p1f1,historical,r12i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
58,ACCESS-ESM1-5,ssp126,r13i1p1f1,historical,r13i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
59,ACCESS-ESM1-5,ssp126,r14i1p1f1,historical,r14i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
60,ACCESS-ESM1-5,ssp126,r15i1p1f1,historical,r15i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
61,ACCESS-ESM1-5,ssp126,r16i1p1f1,historical,r16i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
62,ACCESS-ESM1-5,ssp126,r17i1p1f1,historical,r17i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
63,ACCESS-ESM1-5,ssp126,r18i1p1f1,historical,r18i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
64,ACCESS-ESM1-5,ssp126,r19i1p1f1,historical,r19i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
65,ACCESS-ESM1-5,ssp126,r1i1p1f1,historical,r1i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
66,ACCESS-ESM1-5,ssp126,r20i1p1f1,historical,r20i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
67,ACCESS-ESM1-5,ssp126,r21i1p1f1,historical,r21i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
68,ACCESS-ESM1-5,ssp126,r22i1p1f1,historical,r22i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
69,ACCESS-ESM1-5,ssp126,r23i1p1f1,historical,r23i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
70,ACCESS-ESM1-5,ssp126,r24i1p1f1,historical,r24i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
71,ACCESS-ESM1-5,ssp126,r25i1p1f1,historical,r25i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
72,ACCESS-ESM1-5,ssp126,r26i1p1f1,historical,r26i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
73,ACCESS-ESM1-5,ssp126,r27i1p1f1,historical,r27i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
74,ACCESS-ESM1-5,ssp126,r28i1p1f1,historical,r28i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
75,ACCESS-ESM1-5,ssp126,r29i1p1f1,historical,r29i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
76,ACCESS-ESM1-5,ssp126,r2i1p1f1,historical,r2i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
77,ACCESS-ESM1-5,ssp126,r30i1p1f1,historical,r30i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
78,ACCESS-ESM1-5,ssp126,r31i1p1f1,historical,r31i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
79,ACCESS-ESM1-5,ssp126,r32i1p1f1,historical,r32i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
80,ACCESS-ESM1-5,ssp126,r33i1p1f1,historical,r33i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
81,ACCESS-ESM1-5,ssp126,r34i1p1f1,historical,r34i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
82,ACCESS-ESM1-5,ssp126,r35i1p1f1,historical,r35i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
83,ACCESS-ESM1-5,ssp126,r36i1p1f1,historical,r36i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
84,ACCESS-ESM1-5,ssp126,r37i1p1f1,historical,r37i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
85,ACCESS-ESM1-5,ssp126,r38i1p1f1,historical,r38i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
86,ACCESS-ESM1-5,ssp126,r39i1p1f1,historical,r39i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
87,ACCESS-ESM1-5,ssp126,r3i1p1f1,historical,r3i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
88,ACCESS-ESM1-5,ssp126,r40i1p1f1,historical,r40i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
89,ACCESS-ESM1-5,ssp126,r4i1p1f1,historical,r4i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
90,ACCESS-ESM1-5,ssp126,r5i1p1f1,historical,r5i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
91,ACCESS-ESM1-5,ssp126,r6i1p1f1,historical,r6i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
92,ACCESS-ESM1-5,ssp126,r7i1p1f1,historical,r7i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
93,ACCESS-ESM1-5,ssp126,r8i1p1f1,historical,r8i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
94,ACCESS-ESM1-5,ssp126,r9i1p1f1,historical,r9i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
95,ACCESS-ESM1-5,ssp245,r10i1p1f1,historical,r10i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
96,ACCESS-ESM1-5,ssp245,r11i1p1f1,historical,r11i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
97,ACCESS-ESM1-5,ssp245,r12i1p1f1,historical,r12i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
98,ACCESS-ESM1-5,ssp245,r13i1p1f1,historical,r13i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
99,ACCESS-ESM1-5,ssp245,r14i1p1f1,historical,r14i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
100,ACCESS-ESM1-5,ssp245,r15i1p1f1,historical,r15i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
101,ACCESS-ESM1-5,ssp245,r16i1p1f1,historical,r16i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
102,ACCESS-ESM1-5,ssp245,r17i1p1f1,historical,r17i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
103,ACCESS-ESM1-5,ssp245,r18i1p1f1,historical,r18i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
104,ACCESS-ESM1-5,ssp245,r19i1p1f1,historical,r19i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
105,ACCESS-ESM1-5,ssp245,r1i1p1f1,historical,r1i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
106,ACCESS-ESM1-5,ssp245,r20i1p1f1,historical,r20i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
107,ACCESS-ESM1-5,ssp245,r21i1p1f1,historical,r21i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
108,ACCESS-ESM1-5,ssp245,r22i1p1f1,historical,r22i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
109,ACCESS-ESM1-5,ssp245,r23i1p1f1,historical,r23i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
110,ACCESS-ESM1-5,ssp245,r24i1p1f1,historical,r24i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
111,ACCESS-ESM1-5,ssp245,r25i1p1f1,historical,r25i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
112,ACCESS-ESM1-5,ssp245,r26i1p1f1,historical,r26i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
113,ACCESS-ESM1-5,ssp245,r27i1p1f1,historical,r27i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
114,ACCESS-ESM1-5,ssp245,r28i1p1f1,historical,r28i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
115,ACCESS-ESM1-5,ssp245,r29i1p1f1,historical,r29i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
116,ACCESS-ESM1-5,ssp245,r2i1p1f1,historical,r2i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
117,ACCESS-ESM1-5,ssp245,r30i1p1f1,historical,r30i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
118,ACCESS-ESM1-5,ssp245,r31i1p1f1,historical,r31i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
119,ACCESS-ESM1-5,ssp245,r32i1p1f1,historical,r32i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
120,ACCESS-ESM1-5,ssp245,r33i1p1f1,historical,r33i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
121,ACCESS-ESM1-5,ssp245,r34i1p1f1,historical,r34i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
122,ACCESS-ESM1-5,ssp245,r35i1p1f1,historical,r35i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
123,ACCESS-ESM1-5,ssp245,r36i1p1f1,historical,r36i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
124,ACCESS-ESM1-5,ssp245,r37i1p1f1,historical,r37i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
125,ACCESS-ESM1-5,ssp245,r38i1p1f1,historical,r38i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
126,ACCESS-ESM1-5,ssp245,r39i1p1f1,historical,r39i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
127,ACCESS-ESM1-5,ssp245,r3i1p1f1,historical,r3i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
128,ACCESS-ESM1-5,ssp245,r40i1p1f1,historical,r40i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
129,ACCESS-ESM1-5,ssp245,r4i1p1f1,historical,r4i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
130,ACCESS-ESM1-5,ssp245,r5i1p1f1,historical,r5i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
131,ACCESS-ESM1-5,ssp245,r6i1p1f1,historical,r6i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
132,ACCESS-ESM1-5,ssp245,r7i1p1f1,historical,r7i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
133,ACCESS-ESM1-5,ssp245,r8i1p1f1,historical,r8i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
134,ACCESS-ESM1-5,ssp245,r9i1p1f1,historical,r9i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
135,ACCESS-ESM1-5,ssp370,r10i1p1f1,historical,r10i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
136,ACCESS-ESM1-5,ssp370,r11i1p1f1,historical,r11i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
137,ACCESS-ESM1-5,ssp370,r12i1p1f1,historical,r12i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
138,ACCESS-ESM1-5,ssp370,r13i1p1f1,historical,r13i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
139,ACCESS-ESM1-5,ssp370,r14i1p1f1,historical,r14i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
140,ACCESS-ESM1-5,ssp370,r15i1p1f1,historical,r15i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
141,ACCESS-ESM1-5,ssp370,r16i1p1f1,historical,r16i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
142,ACCESS-ESM1-5,ssp370,r17i1p1f1,historical,r17i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
143,ACCESS-ESM1-5,ssp370,r18i1p1f1,historical,r18i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
144,ACCESS-ESM1-5,ssp370,r19i1p1f1,historical,r19i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
145,ACCESS-ESM1-5,ssp370,r1i1p1f1,historical,r1i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
146,ACCESS-ESM1-5,ssp370,r20i1p1f1,historical,r20i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
147,ACCESS-ESM1-5,ssp370,r21i1p1f1,historical,r21i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
148,ACCESS-ESM1-5,ssp370,r22i1p1f1,historical,r22i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
149,ACCESS-ESM1-5,ssp370,r23i1p1f1,historical,r23i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
150,ACCESS-ESM1-5,ssp370,r24i1p1f1,historical,r24i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
151,ACCESS-ESM1-5,ssp370,r25i1p1f1,historical,r25i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
152,ACCESS-ESM1-5,ssp370,r26i1p1f1,historical,r26i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
153,ACCESS-ESM1-5,ssp370,r27i1p1f1,historical,r27i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
154,ACCESS-ESM1-5,ssp370,r28i1p1f1,historical,r28i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
155,ACCESS-ESM1-5,ssp370,r29i1p1f1,historical,r29i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
156,ACCESS-ESM1-5,ssp370,r2i1p1f1,historical,r2i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
157,ACCESS-ESM1-5,ssp370,r30i1p1f1,historical,r30i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
158,ACCESS-ESM1-5,ssp370,r31i1p1f1,historical,r31i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
159,ACCESS-ESM1-5,ssp370,r32i1p1f1,historical,r32i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
160,ACCESS-ESM1-5,ssp370,r33i1p1f1,historical,r33i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
161,ACCESS-ESM1-5,ssp370,r34i1p1f1,historical,r34i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
162,ACCESS-ESM1-5,ssp370,r35i1p1f1,historical,r35i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
163,ACCESS-ESM1-5,ssp370,r36i1p1f1,historical,r36i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
164,ACCESS-ESM1-5,ssp370,r37i1p1f1,historical,r37i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
165,ACCESS-ESM1-5,ssp370,r38i1p1f1,historical,r38i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
166,ACCESS-ESM1-5,ssp370,r39i1p1f1,historical,r39i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
167,ACCESS-ESM1-5,ssp370,r3i1p1f1,historical,r3i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
168,ACCESS-ESM1-5,ssp370,r40i1p1f1,historical,r40i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
169,ACCESS-ESM1-5,ssp370,r4i1p1f1,historical,r4i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
170,ACCESS-ESM1-5,ssp370,r5i1p1f1,historical,r5i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
171,ACCESS-ESM1-5,ssp370,r6i1p1f1,historical,r6i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
172,ACCESS-ESM1-5,ssp370,r7i1p1f1,historical,r7i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
173,ACCESS-ESM1-5,ssp370,r8i1p1f1,historical,r8i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
174,ACCESS-ESM1-5,ssp370,r9i1p1f1,historical,r9i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
175,ACCESS-ESM1-5,ssp585,r10i1p1f1,historical,r10i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
176,ACCESS-ESM1-5,ssp585,r11i1p1f1,historical,r11i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
177,ACCESS-ESM1-5,ssp585,r12i1p1f1,historical,r12i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
178,ACCESS-ESM1-5,ssp585,r13i1p1f1,historical,r13i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
179,ACCESS-ESM1-5,ssp585,r14i1p1f1,historical,r14i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
180,ACCESS-ESM1-5,ssp585,r15i1p1f1,historical,r15i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
181,ACCESS-ESM1-5,ssp585,r16i1p1f1,historical,r16i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
182,ACCESS-ESM1-5,ssp585,r17i1p1f1,historical,r17i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
183,ACCESS-ESM1-5,ssp585,r18i1p1f1,historical,r18i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
184,ACCESS-ESM1-5,ssp585,r19i1p1f1,historical,r19i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
185,ACCESS-ESM1-5,ssp585,r1i1p1f1,historical,r1i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
186,ACCESS-ESM1-5,ssp585,r20i1p1f1,historical,r20i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
187,ACCESS-ESM1-5,ssp585,r21i1p1f1,historical,r21i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
188,ACCESS-ESM1-5,ssp585,r22i1p1f1,historical,r22i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
189,ACCESS-ESM1-5,ssp585,r23i1p1f1,historical,r23i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
190,ACCESS-ESM1-5,ssp585,r24i1p1f1,historical,r24i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
191,ACCESS-ESM1-5,ssp585,r25i1p1f1,historical,r25i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
192,ACCESS-ESM1-5,ssp585,r26i1p1f1,historical,r26i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
193,ACCESS-ESM1-5,ssp585,r27i1p1f1,historical,r27i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
194,ACCESS-ESM1-5,ssp585,r28i1p1f1,historical,r28i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
195,ACCESS-ESM1-5,ssp585,r29i1p1f1,historical,r29i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
196,ACCESS-ESM1-5,ssp585,r2i1p1f1,historical,r2i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
197,ACCESS-ESM1-5,ssp585,r30i1p1f1,historical,r30i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
198,ACCESS-ESM1-5,ssp585,r31i1p1f1,historical,r31i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
199,ACCESS-ESM1-5,ssp585,r32i1p1f1,historical,r32i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
200,ACCESS-ESM1-5,ssp585,r33i1p1f1,historical,r33i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
201,ACCESS-ESM1-5,ssp585,r34i1p1f1,historical,r34i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
202,ACCESS-ESM1-5,ssp585,r35i1p1f1,historical,r35i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
203,ACCESS-ESM1-5,ssp585,r36i1p1f1,historical,r36i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
204,ACCESS-ESM1-5,ssp585,r37i1p1f1,historical,r37i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
205,ACCESS-ESM1-5,ssp585,r38i1p1f1,historical,r38i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
206,ACCESS-ESM1-5,ssp585,r39i1p1f1,historical,r39i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
207,ACCESS-ESM1-5,ssp585,r3i1p1f1,historical,r3i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
208,ACCESS-ESM1-5,ssp585,r40i1p1f1,historical,r40i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
209,ACCESS-ESM1-5,ssp585,r4i1p1f1,historical,r4i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
210,ACCESS-ESM1-5,ssp585,r5i1p1f1,historical,r5i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
211,ACCESS-ESM1-5,ssp585,r6i1p1f1,historical,r6i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
212,ACCESS-ESM1-5,ssp585,r7i1p1f1,historical,r7i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
213,ACCESS-ESM1-5,ssp585,r8i1p1f1,historical,r8i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
214,ACCESS-ESM1-5,ssp585,r9i1p1f1,historical,r9i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
