,model,exp,member,parent_experiment_id,parent_variant_id,branch_time_in_child,branch_time_in_parent,parent_time_units,branch_method
42,MPI-ESM1-2-LR,ssp119,r14i1p1f1,historical,r14i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
43,MPI-ESM1-2-LR,ssp119,r15i1p1f1,historical,r15i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
44,MPI-ESM1-2-LR,ssp119,r16i1p1f1,historical,r16i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
45,MPI-ESM1-2-LR,ssp119,r17i1p1f1,historical,r17i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
46,MPI-ESM1-2-LR,ssp119,r18i1p1f1,historical,r18i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
47,MPI-ESM1-2-LR,ssp119,r19i1p1f1,historical,r19i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
48,MPI-ESM1-2-LR,ssp119,r1i1p1f1,historical,r1i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
49,MPI-ESM1-2-LR,ssp119,r20i1p1f1,historical,r20i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
50,MPI-ESM1-2-LR,ssp119,r21i1p1f1,historical,r21i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
51,MPI-ESM1-2-LR,ssp119,r22i1p1f1,historical,r22i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
52,MPI-ESM1-2-LR,ssp119,r23i1p1f1,historical,r23i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
53,MPI-ESM1-2-LR,ssp119,r24i1p1f1,historical,r24i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
54,MPI-ESM1-2-LR,ssp119,r25i1p1f1,historical,r25i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
55,MPI-ESM1-2-LR,ssp119,r26i1p1f1,historical,r26i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
56,MPI-ESM1-2-LR,ssp119,r27i1p1f1,historical,r27i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
57,MPI-ESM1-2-LR,ssp119,r28i1p1f1,historical,r28i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
58,MPI-ESM1-2-LR,ssp119,r29i1p1f1,historical,r29i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
59,MPI-ESM1-2-LR,ssp119,r2i1p1f1,historical,r2i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
60,MPI-ESM1-2-LR,ssp119,r30i1p1f1,historical,r30i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
61,MPI-ESM1-2-LR,ssp119,r3i1p1f1,historical,r3i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
62,MPI-ESM1-2-LR,ssp119,r4i1p1f1,historical,r4i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
63,MPI-ESM1-2-LR,ssp119,r5i1p1f1,historical,r5i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
64,MPI-ESM1-2-LR,ssp119,r6i1p1f1,historical,r6i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
65,MPI-ESM1-2-LR,ssp119,r7i1p1f1,historical,r7i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
66,MPI-ESM1-2-LR,ssp119,r8i1p1f1,historical,r8i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
67,MPI-ESM1-2-LR,ssp119,r9i1p1f1,historical,r9i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
68,MPI-ESM1-2-LR,ssp126,r10i1p1f1,historical,r10i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
69,MPI-ESM1-2-LR,ssp126,r11i1p1f1,historical,r11i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
70,MPI-ESM1-2-LR,ssp126,r12i1p1f1,historical,r12i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
71,MPI-ESM1-2-LR,ssp126,r13i1p1f1,historical,r13i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
72,MPI-ESM1-2-LR,ssp126,r14i1p1f1,historical,r14i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
73,MPI-ESM1-2-LR,ssp126,r15i1p1f1,historical,r15i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
74,MPI-ESM1-2-LR,ssp126,r16i1p1f1,historical,r16i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
75,MPI-ESM1-2-LR,ssp126,r17i1p1f1,historical,r17i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
76,MPI-ESM1-2-LR,ssp126,r18i1p1f1,historical,r18i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
77,MPI-ESM1-2-LR,ssp126,r19i1p1f1,historical,r19i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
78,MPI-ESM1-2-LR,ssp126,r1i1p1f1,historical,r1i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
79,MPI-ESM1-2-LR,ssp126,r20i1p1f1,historical,r20i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
80,MPI-ESM1-2-LR,ssp126,r21i1p1f1,historical,r21i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
81,MPI-ESM1-2-LR,ssp126,r22i1p1f1,historical,r22i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
82,MPI-ESM1-2-LR,ssp126,r23i1p1f1,historical,r23i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
83,MPI-ESM1-2-LR,ssp126,r24i1p1f1,historical,r24i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
84,MPI-ESM1-2-LR,ssp126,r25i1p1f1,historical,r25i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
85,MPI-ESM1-2-LR,ssp126,r26i1p1f1,historical,r26i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
86,MPI-ESM1-2-LR,ssp126,r27i1p1f1,historical,r27i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
87,MPI-ESM1-2-LR,ssp126,r28i1p1f1,historical,r28i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
88,MPI-ESM1-2-LR,ssp126,r29i1p1f1,historical,r29i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
89,MPI-ESM1-2-LR,ssp126,r2i1p1f1,historical,r2i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
90,MPI-ESM1-2-LR,ssp126,r30i1p1f1,historical,r30i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
91,MPI-ESM1-2-LR,ssp126,r3i1p1f1,historical,r3i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
92,MPI-ESM1-2-LR,ssp126,r4i1p1f1,historical,r4i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
93,MPI-ESM1-2-LR,ssp126,r5i1p1f1,historical,r5i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
94,MPI-ESM1-2-LR,ssp126,r6i1p1f1,historical,r6i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
95,MPI-ESM1-2-LR,ssp126,r7i1p1f1,historical,r7i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
96,MPI-ESM1-2-LR,ssp126,r8i1p1f1,historical,r8i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
97,MPI-ESM1-2-LR,ssp126,r9i1p1f1,historical,r9i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
98,MPI-ESM1-2-LR,ssp245,r10i1p1f1,historical,r10i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
99,MPI-ESM1-2-LR,ssp245,r11i1p1f1,historical,r11i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
100,MPI-ESM1-2-LR,ssp245,r12i1p1f1,historical,r12i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
101,MPI-ESM1-2-LR,ssp245,r13i1p1f1,historical,r13i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
102,MPI-ESM1-2-LR,ssp245,r14i1p1f1,historical,r14i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
103,MPI-ESM1-2-LR,ssp245,r15i1p1f1,historical,r15i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
104,MPI-ESM1-2-LR,ssp245,r16i1p1f1,historical,r16i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
105,MPI-ESM1-2-LR,ssp245,r17i1p1f1,historical,r17i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
106,MPI-ESM1-2-LR,ssp245,r18i1p1f1,historical,r18i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
107,MPI-ESM1-2-LR,ssp245,r19i1p1f1,historical,r19i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
108,MPI-ESM1-2-LR,ssp245,r1i1p1f1,historical,r1i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
109,MPI-ESM1-2-LR,ssp245,r20i1p1f1,historical,r20i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
110,MPI-ESM1-2-LR,ssp245,r21i1p1f1,historical,r21i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
111,MPI-ESM1-2-LR,ssp245,r22i1p1f1,historical,r22i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
112,MPI-ESM1-2-LR,ssp245,r23i1p1f1,historical,r23i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
113,MPI-ESM1-2-LR,ssp245,r24i1p1f1,historical,r24i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
114,MPI-ESM1-2-LR,ssp245,r25i1p1f1,historical,r25i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
115,MPI-ESM1-2-LR,ssp245,r26i1p1f1,historical,r26i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
116,MPI-ESM1-2-LR,ssp245,r27i1p1f1,historical,r27i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
117,MPI-ESM1-2-LR,ssp245,r28i1p1f1,historical,r28i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
118,MPI-ESM1-2-LR,ssp245,r29i1p1f1,historical,r29i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
119,MPI-ESM1-2-LR,ssp245,r2i1p1f1,historical,r2i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
120,MPI-ESM1-2-LR,ssp245,r30i1p1f1,historical,r30i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
121,MPI-ESM1-2-LR,ssp245,r3i1p1f1,historical,r3i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
122,MPI-ESM1-2-LR,ssp245,r4i1p1f1,historical,r4i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
123,MPI-ESM1-2-LR,ssp245,r5i1p1f1,historical,r5i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
124,MPI-ESM1-2-LR,ssp245,r6i1p1f1,historical,r6i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
125,MPI-ESM1-2-LR,ssp245,r7i1p1f1,historical,r7i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
126,MPI-ESM1-2-LR,ssp245,r8i1p1f1,historical,r8i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
127,MPI-ESM1-2-LR,ssp245,r9i1p1f1,historical,r9i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
128,MPI-ESM1-2-LR,ssp370,r10i1p1f1,historical,r10i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
129,MPI-ESM1-2-LR,ssp370,r11i1p1f1,historical,r11i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
130,MPI-ESM1-2-LR,ssp370,r12i1p1f1,historical,r12i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
131,MPI-ESM1-2-LR,ssp370,r13i1p1f1,historical,r13i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
132,MPI-ESM1-2-LR,ssp370,r14i1p1f1,historical,r14i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
133,MPI-ESM1-2-LR,ssp370,r15i1p1f1,historical,r15i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
134,MPI-ESM1-2-LR,ssp370,r16i1p1f1,historical,r16i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
135,MPI-ESM1-2-LR,ssp370,r17i1p1f1,historical,r17i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
136,MPI-ESM1-2-LR,ssp370,r18i1p1f1,historical,r18i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
137,MPI-ESM1-2-LR,ssp370,r19i1p1f1,historical,r19i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
138,MPI-ESM1-2-LR,ssp370,r1i1p1f1,historical,r1i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
139,MPI-ESM1-2-LR,ssp370,r20i1p1f1,historical,r20i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
140,MPI-ESM1-2-LR,ssp370,r21i1p1f1,historical,r21i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
141,MPI-ESM1-2-LR,ssp370,r22i1p1f1,historical,r22i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
142,MPI-ESM1-2-LR,ssp370,r23i1p1f1,historical,r23i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
143,MPI-ESM1-2-LR,ssp370,r24i1p1f1,historical,r24i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
144,MPI-ESM1-2-LR,ssp370,r25i1p1f1,historical,r25i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
145,MPI-ESM1-2-LR,ssp370,r26i1p1f1,historical,r26i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
146,MPI-ESM1-2-LR,ssp370,r27i1p1f1,historical,r27i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
147,MPI-ESM1-2-LR,ssp370,r28i1p1f1,historical,r28i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
148,MPI-ESM1-2-LR,ssp370,r29i1p1f1,historical,r29i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
149,MPI-ESM1-2-LR,ssp370,r2i1p1f1,historical,r2i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
150,MPI-ESM1-2-LR,ssp370,r30i1p1f1,historical,r30i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
151,MPI-ESM1-2-LR,ssp370,r3i1p1f1,historical,r3i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
152,MPI-ESM1-2-LR,ssp370,r4i1p1f1,historical,r4i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
153,MPI-ESM1-2-LR,ssp370,r5i1p1f1,historical,r5i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
154,MPI-ESM1-2-LR,ssp370,r6i1p1f1,historical,r6i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
155,MPI-ESM1-2-LR,ssp370,r7i1p1f1,historical,r7i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
156,MPI-ESM1-2-LR,ssp370,r8i1p1f1,historical,r8i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
157,MPI-ESM1-2-LR,ssp370,r9i1p1f1,historical,r9i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
158,MPI-ESM1-2-LR,ssp585,r10i1p1f1,historical,r10i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
159,MPI-ESM1-2-LR,ssp585,r11i1p1f1,historical,r11i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
160,MPI-ESM1-2-LR,ssp585,r12i1p1f1,historical,r12i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
161,MPI-ESM1-2-LR,ssp585,r13i1p1f1,historical,r13i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
162,MPI-ESM1-2-LR,ssp585,r14i1p1f1,historical,r14i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
163,MPI-ESM1-2-LR,ssp585,r15i1p1f1,historical,r15i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
164,MPI-ESM1-2-LR,ssp585,r16i1p1f1,historical,r16i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
165,MPI-ESM1-2-LR,ssp585,r17i1p1f1,historical,r17i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
166,MPI-ESM1-2-LR,ssp585,r18i1p1f1,historical,r18i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
167,MPI-ESM1-2-LR,ssp585,r19i1p1f1,historical,r19i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
168,MPI-ESM1-2-LR,ssp585,r1i1p1f1,historical,r1i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
169,MPI-ESM1-2-LR,ssp585,r20i1p1f1,historical,r20i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
170,MPI-ESM1-2-LR,ssp585,r21i1p1f1,historical,r21i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
171,MPI-ESM1-2-LR,ssp585,r22i1p1f1,historical,r22i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
172,MPI-ESM1-2-LR,ssp585,r23i1p1f1,historical,r23i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
173,MPI-ESM1-2-LR,ssp585,r24i1p1f1,historical,r24i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
174,MPI-ESM1-2-LR,ssp585,r25i1p1f1,historical,r25i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
175,MPI-ESM1-2-LR,ssp585,r26i1p1f1,historical,r26i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
176,MPI-ESM1-2-LR,ssp585,r27i1p1f1,historical,r27i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
177,MPI-ESM1-2-LR,ssp585,r28i1p1f1,historical,r28i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
178,MPI-ESM1-2-LR,ssp585,r29i1p1f1,historical,r29i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
179,MPI-ESM1-2-LR,ssp585,r2i1p1f1,historical,r2i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
180,MPI-ESM1-2-LR,ssp585,r30i1p1f1,historical,r30i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
181,MPI-ESM1-2-LR,ssp585,r3i1p1f1,historical,r3i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
182,MPI-ESM1-2-LR,ssp585,r4i1p1f1,historical,r4i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
183,MPI-ESM1-2-LR,ssp585,r5i1p1f1,historical,r5i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
184,MPI-ESM1-2-LR,ssp585,r6i1p1f1,historical,r6i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
185,MPI-ESM1-2-LR,ssp585,r7i1p1f1,historical,r7i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
186,MPI-ESM1-2-LR,ssp585,r8i1p1f1,historical,r8i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
187,MPI-ESM1-2-LR,ssp585,r9i1p1f1,historical,r9i1p1f1,60265.0,60265.0,days since 1850-1-1 00:00:00,standard
