,model,exp,member,parent_experiment_id,parent_variant_id,branch_time_in_child,branch_time_in_parent,parent_time_units,branch_method
23,NorESM2-LM,piClim-histall,r3i1p2f1,piControl,r1i1p1f1,0.0,430335.0,days since 0421-01-01,Hybrid-restart from year 1661-01-01 of piControl
24,NorESM2-LM,piControl,r1i1p1f1,piControl-spinup,r1i1p1f1,430335.0,430335.0,days since 0421-01-01,branch-restart from year 1600-01-01 of piControl-spinup
25,NorESM2-LM,ssp126,r1i1p1f1,historical,r1i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
26,NorESM2-LM,ssp245,r10i1p1f2,historical,r1i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
27,NorESM2-LM,ssp245,r1i1p1f1,historical,r1i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
28,NorESM2-LM,ssp245,r1i1p1f2,historical,r1i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
29,NorESM2-LM,ssp245,r2i1p1f1,historical,r2i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
30,NorESM2-LM,ssp245,r2i1p1f2,historical,r2i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
31,NorESM2-LM,ssp245,r3i1p1f1,historical,r3i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
32,NorESM2-LM,ssp245,r3i1p1f2,historical,r3i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
33,NorESM2-LM,ssp245,r4i1p1f2,historical,r1i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
34,NorESM2-LM,ssp245,r5i1p1f2,historical,r2i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
35,NorESM2-LM,ssp245,r6i1p1f2,historical,r3i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
36,NorESM2-LM,ssp245,r7i1p1f2,historical,r1i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
37,NorESM2-LM,ssp245,r8i1p1f2,historical,r2i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
38,NorESM2-LM,ssp245,r9i1p1f2,historical,r3i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
39,NorESM2-LM,ssp370,r1i1p1f1,historical,r1i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
40,NorESM2-LM,ssp370,r2i1p1f1,historical,r1i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
41,NorESM2-LM,ssp370,r3i1p1f1,historical,r1i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
42,NorESM2-LM,ssp585,r1i1p1f1,historical,r1i1p1f1,0.0,60225.0,days since 1850-01-01,Hybrid-restart from year 2015-01-01 of historical
