,model,exp,member,parent_experiment_id,parent_variant_id,branch_time_in_child,branch_time_in_parent,parent_time_units,branch_method
0,ICON-ESM-LR,1pctCO2,r1i1p1f1,piControl,r1i1p1f1,0.0,0.0,days since 4000-01-01 00:00:00,standard
1,ICON-ESM-LR,abrupt-4xCO2,r1i1p1f1,piControl,r1i1p1f1,0.0,0.0,days since 4000-01-01 00:00:00,standard
2,ICON-ESM-LR,historical,r1i1p1f1,piControl,r1i1p1f1,0.0,0.0,days since 4000-01-01 00:00:00,standard
3,ICON-ESM-LR,historical,r2i1p1f1,piControl,r1i1p1f1,0.0,36525.0,days since 4000-01-01 00:00:00,standard
4,ICON-ESM-LR,historical,r3i1p1f1,piControl,r1i1p1f1,0.0,73049.0,days since 4000-01-01 00:00:00,standard
5,ICON-ESM-LR,historical,r4i1p1f1,piControl,r1i1p1f1,0.0,109573.0,days since 4000-01-01 00:00:00,standard
6,ICON-ESM-LR,historical,r5i1p1f1,piControl,r1i1p1f1,0.0,146097.0,days since 4000-01-01 00:00:00,standard
7,ICON-ESM-LR,piControl,r1i1p1f1,piControl-spinup,r1i1p1f1,0.0,0.0,days since 4000-01-01 00:00:00,standard
