,model,exp,member,parent_experiment_id,parent_variant_id,branch_time_in_child,branch_time_in_parent,parent_time_units,branch_method
0,EC-Earth3-AerChem,1pctCO2,r1i1p1f1,piControl,r1i1p1f1,0.0,0.0,days since 1850-01-01,standard
1,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,piControl,r1i1p1f1,0.0,0.0,days since 1850-01-01,standard
2,EC-Earth3-AerChem,historical,r1i1p1f1,piControl,r1i1p1f1,0.0,0.0,days since 1850-01-01,standard
3,EC-Earth3-AerChem,historical,r4i1p1f1,piControl,r1i1p1f1,0.0,21914.0,days since 1850-01-01,standard
4,EC-Earth3-AerChem,piClim-control,r1i1p1f1,piControl,r1i1p1f1,0.0,0.0,days since 1850-01-01,standard
5,EC-Earth3-AerChem,piControl,r1i1p1f1,piControl-spinup,r1i1p1f1,0.0,98615.0,days since 1850-01-01,standard
6,EC-Earth3-AerChem,ssp370,r1i1p1f1,historical,r1i1p1f1,60265.0,60265.0,days since 1850-01-01,standard
7,EC-Earth3-AerChem,ssp370,r4i1p1f1,historical,r4i1p1f1,60265.0,60265.0,days since 1850-01-01,standard
