,tas,rlut,rsut,rsdt
0,286.589980330088,239.85378679640374,99.80807236264202,340.22249418742666
1,286.6474035481394,240.12867208931058,100.45091305980402,340.20581732667273
2,286.38646612734743,239.57657274564542,100.70944965730531,340.20352278153183
3,286.4488831450579,239.83931401107884,99.53942633191404,340.18862705939443
4,286.52372279204207,239.57596418696713,99.99959902342688,340.16088659709686
5,286.7053343021144,240.20380141419318,99.8881243151727,340.14462445913665
6,286.64356124255363,240.0100302763664,99.64019177941746,340.13841553666106
7,286.7521447810721,240.06080911155632,99.89386064761254,340.1487649070889
8,286.66674351871853,240.2194347205589,99.96238425534337,340.17802504304535
9,286.6858333265755,240.1800705404382,99.65692520543979,340.2056844842874
10,286.74639265477947,240.2619993919542,100.08784910020093,340.2295499986688
11,286.6897945159965,239.98188642502444,100.2639305422897,340.2254418542943
12,286.68558966989696,239.85006324624575,100.37867547876267,340.20430138331056
13,286.60455659730195,240.0453088692634,100.42114791665743,340.1899957284758
14,286.58879424535195,240.00937984927668,99.72391835713903,340.17317616510564
15,286.6871211819509,239.93481384993552,99.52306831874824,340.16552532906223
16,286.65413133003705,240.01035556955495,99.92458309810236,340.15958526476703
17,286.8170002153012,240.22860838248798,99.63282681128614,340.1524942898926
18,286.89935099349043,240.5245773512396,99.7696262428676,340.165806377263
19,286.66885857001176,240.14805857150228,100.03174687515467,340.20102337258635
20,286.6469420641535,240.0927878590227,99.96305821844003,340.200294957753
21,286.5490157967719,239.79265361885408,100.00003391993688,340.2248538389918
22,286.5469787250833,239.88041333385186,99.9734950373987,340.2121932169436
23,286.6643386079013,239.92636043898824,100.13003736509894,340.2007425828659
24,286.7165121467097,240.2179421574635,99.70670445265108,340.1824258150313
25,286.64880116485557,240.05516242173044,99.9696325478573,340.1532943911762
26,286.73417050779085,240.14630332230067,99.77864526200723,340.1388683405652
27,286.7774163367052,240.14036572433238,99.80616960452103,340.12906492655526
28,286.83894945015277,240.22530673725535,99.71679152691642,340.1194069578166
29,286.7744152160512,240.17347557936668,99.58121750328978,340.11891918723927
30,286.7240184445846,240.0606468964692,100.12808672212593,340.1430082310539
31,286.5698493844523,239.97102067389326,100.3939887216577,340.1810612649061
32,286.4969427916462,239.6774045225643,100.0144422411736,340.1717651333465
33,286.57001496405616,239.3078794607765,101.20119456289054,340.1715023580638
34,286.40415303327956,238.6842464214167,103.13286259709578,340.2151142303659
35,286.33236007956674,239.34972487090593,101.21011046623418,340.1861071555431
36,286.49086504205223,239.5512239961403,99.82338035178789,340.16145243664755
37,286.64409378766726,239.73856563017966,100.09250459979323,340.1392915502544
38,286.6124401021383,239.66660417441582,100.44150446554214,340.1263128015765
39,286.61991209160016,239.764552310858,100.12298392082982,340.1255597763266
40,286.62884916246793,239.9573686757461,100.23969847190556,340.13062561134967
41,286.45307238488505,239.66037529171868,100.8093606175658,340.1763172942793
42,286.4404812257528,239.4624118441984,100.21762777503481,340.2151244189574
43,286.6161647827921,239.79842646779423,99.93117634669237,340.2559081634009
44,286.5802155909952,240.02666999368148,100.35291906998958,340.2841215934715
45,286.57960798439257,239.77667053145774,99.81663631909669,340.25773316323205
46,286.7484891826986,240.00338732777286,99.37774390084302,340.20930121158426
47,286.9261651815796,240.46603744261924,99.71175078532644,340.17817112349934
48,286.70105683782936,239.9148520302965,99.99179950030994,340.15590438767566
49,286.6997663321484,239.81577223040912,100.08198321943831,340.1452364894484
50,286.8013279356078,240.15119105175668,99.62465312767775,340.13315094773606
51,286.7681257342871,240.10018674548658,99.89332917849401,340.11512116099806
52,286.82835060333235,239.63251358998812,100.02053909967822,340.11722901096374
53,286.73471687445164,239.27570990561628,101.25009948274943,340.1473385813895
54,286.7640693527965,239.68494425176655,100.86601822839106,340.21477024685896
55,286.77083779341615,239.9908354250842,100.21760728355044,340.185000308664
56,286.75448500968054,239.72282269216996,100.24031173734193,340.2411077198914
57,286.664502908576,239.818393464482,100.20586733782359,340.2069321338493
58,286.76665704447197,239.76159736231014,100.12279674533056,340.2237548144642
59,286.75742698631706,239.8634335840635,100.17066895450706,340.1944198694682
60,286.68665893224914,239.76943735443774,100.19681734174249,340.17394395905734
61,286.75184794970636,239.77789882343063,100.0111250564426,340.138150350768
62,286.671539034811,239.53123109278692,100.81996432235496,340.1226232364041
63,286.6398161284501,239.3963403197728,100.8649958861859,340.1245765492375
64,286.58033204019154,239.80480996805932,100.71135246829944,340.1466605104029
65,286.6540009338308,239.5986095396329,100.11563309051199,340.2193649242676
66,286.5356909905965,239.4480961565349,100.71171887996435,340.2859580851239
67,286.54212065008176,239.5698550908876,100.45668839961657,340.3288390565477
68,286.6853369889575,239.72129632982487,99.96797935535955,340.3368607813997
69,286.752110693008,239.77113752534544,100.13646620966581,340.2734305596202
70,286.78400754058157,239.8537662287996,100.51304097383111,340.2206307967636
71,286.80107013717486,239.91599606773636,100.07725754373605,340.18371657032793
72,286.91121304518555,239.86592580120183,100.1531661456056,340.14726866455567
73,286.7435632247338,239.8085757789606,100.55282943678175,340.13377809512895
74,286.5828732784267,239.50418371850859,100.66454881569969,340.14778900441655
75,286.6715176119838,239.6100902261202,99.62187498659938,340.2033464804594
76,286.7304075910767,239.73428033491982,100.19783087248926,340.2269924805707
77,286.641489770556,239.62146329504682,100.38129868536832,340.28741155919937
78,286.69333584356644,239.69830114619313,100.10215938072616,340.2636487467042
79,286.66183663296437,239.58077866193972,100.69233538682796,340.2576004272251
80,286.6248997004571,239.5385772863323,100.46509989116765,340.2355185904686
81,286.7593514147087,239.51199902382453,99.82325999568401,340.2087065347407
