,tas,rlut,rsut,rsdt
0,288.6400444871587,244.5346004594336,96.35214671520261,341.6166020383908
1,288.7211789726101,244.73445227633673,96.02677087756354,341.5765262485589
2,288.66870655452607,244.79970150753738,96.19030381527153,341.5252578268018
3,288.6673250067749,244.26180370219492,96.24725675663588,341.5173208964623
4,288.9242613578869,245.0288894403758,95.70174177783025,341.51597700812573
5,288.99261643032315,245.1273901917442,95.63050935459209,341.5579628766498
6,288.96516241339594,245.22017432223493,95.63105240725561,341.5973073570103
7,289.0352989761454,245.3046602573667,95.55038724525502,341.67485247748505
8,289.0559941354988,245.45404339800962,95.35416295522738,341.7193638575341
9,288.97715496287725,245.13019190865722,95.84813193286878,341.76924560817247
10,289.01334993867937,244.86396056825586,95.59436526556321,341.69414660675756
11,289.0938455367473,245.3483130728423,95.43136224423438,341.64481138410366
12,289.07011678919423,245.0245875110003,95.42036971415872,341.5954148325866
13,289.1076670744869,245.2502076151758,95.21721943188832,341.60718083851174
14,289.13614783018835,244.966729813355,95.58484933775247,341.5422322572745
15,289.1926692334933,245.34723899096903,95.58311495630353,341.5244031688912
16,289.0172160320939,244.70309295891693,95.33954099974953,341.5068796054696
17,289.2016840675347,245.024851189224,95.0121862435662,341.5426352689213
18,289.3586897954049,245.31821529133592,95.00238105616047,341.55340659292415
19,289.51299191093545,245.75830194928474,94.69554836935339,341.628020278062
20,289.594785206323,245.86017734645733,94.73002153663464,341.6368123596165
21,289.45016872234584,245.59594239526146,95.12287161132662,341.7028076428533
22,289.53026661564905,245.1144748401647,94.36008011559487,341.6358963258308
23,289.8287430683693,246.17530204509094,94.85458373836546,341.635774223968
24,289.5551526102422,245.40135764829347,94.76307207590666,341.58796540219925
25,289.53534866176636,245.2953817554278,95.0474022828589,341.574449379477
26,289.6591787747833,245.3613075383553,94.59997863844539,341.502971654254
27,289.8021128750778,245.70538195274344,94.61584087137986,341.4919814458942
28,289.79202680830207,245.68160513588126,94.15387057094024,341.49723207200583
29,289.6987095168226,245.52074735425012,94.77519857776007,341.55332172367304
30,289.75812324705936,245.54780704197796,94.29983195153329,341.59193458924705
31,289.82139294451986,245.70620660741744,94.39954930735645,341.64017099883625
32,289.87801779450643,245.76510512856996,94.47535599270243,341.69365813882706
33,289.86236172801995,245.77658773097895,94.10266235728875,341.7316297991302
34,290.0440382463167,245.91856683785477,93.84989309235779,341.65519089989374
35,290.063372232133,245.650939220943,94.23123529993025,341.5883929847815
36,290.1599523978686,245.8151833223845,93.94957134690003,341.55493287066673
37,290.3373020588822,246.46854988225573,93.56872112269177,341.55613069486157
38,290.28395254038907,246.02391520341268,93.9593703203945,341.5021167566577
39,290.27516213210805,245.85342173170548,94.10981369599078,341.5105425938527
40,290.42725314131843,245.981006660509,93.86802361044253,341.55126963220465
41,290.46936189523245,246.0097702708972,93.34817126867533,341.6339266129541
42,290.49826300582464,246.36192511919728,93.47417293789967,341.6035351441322
43,290.52255970138805,246.0024110881748,93.58635745014082,341.6123894217358
44,290.71140074104005,246.5553824421386,93.42713564745917,341.61812859995194
45,290.81815694971516,246.41442269961908,93.32725510598696,341.60840174080744
46,290.7203046402265,246.42735205801503,93.54886306074876,341.5405227574215
47,290.74310353150844,246.08618401759568,93.47357305366609,341.51097024411047
48,290.9357660298444,246.65782289743638,93.4288235451773,341.5006511996439
49,290.89615131589454,246.30635277559455,93.08875957572972,341.528773501715
50,291.03151390983703,246.77866404554504,93.0345996863666,341.5095048641795
51,290.94742240872057,246.5249105940244,93.40109532769286,341.5650685208827
52,290.96749192181977,246.42963374173482,92.8637393365817,341.61489243164175
53,291.0594686333537,246.47372718260763,93.03917748432917,341.67508439136844
54,291.2484866858094,246.82024753854864,92.76863304379509,341.6318665946478
55,291.1110441972815,246.57977314201602,93.14223996563243,341.60109326241337
56,291.0812796317466,246.12453881138765,92.70510459752518,341.5569471629494
57,291.25327225362423,246.49650000896682,92.9489526721441,341.56730506385657
58,291.3804320441338,246.57940371473387,92.53732249569862,341.519701501428
59,291.4597392026073,247.1102410531956,92.8262202416475,341.4966826703856
60,291.41572356516673,246.7728460609654,92.49410223795348,341.48721830770273
61,291.5135346767202,246.6676959365673,92.44684473129941,341.50941640647216
62,291.64899101014475,247.0785752756493,92.43424270546636,341.49008829104895
63,291.72039187273816,246.96865197533052,92.34813324660438,341.5253189966351
64,291.7215394939907,246.99603099784488,92.16168031138638,341.5632976496977
65,291.99425993003643,247.15729039738417,91.90891160933215,341.62183639376786
66,292.0123763971516,247.5148638891303,92.00519167866815,341.5924836675974
67,291.7900592832041,247.4224641111414,91.84379301361044,341.59101826961313
68,292.0161042258237,247.12752546855754,91.37404426529925,341.5630537085949
69,292.2987305059746,247.91216813353503,91.42968746290894,341.5812888161417
70,292.0582539904918,247.42915224372334,91.6870053064322,341.50730671645323
71,292.2661323363263,247.50864988519893,91.27436963795326,341.4839825132885
72,292.30737433020505,247.8546378300449,91.36619836025626,341.48202806583294
73,292.21709682159707,247.6652957219052,91.60147493801021,341.517171778225
74,292.4681663621999,247.77271378493336,91.0962328988811,341.5180530943299
75,292.4510183185111,248.19398956340265,91.3789320229299,341.57227354369974
76,292.19494307742656,247.32482909082907,91.50943243128741,341.61190072061055
77,292.33397699192915,247.95932550153157,91.48074227442932,341.69590695566995
78,292.2613528720597,247.64546395105253,91.14739350954035,341.64261286308624
79,292.47076183458586,247.58791357654877,91.13500137110292,341.59926109755673
80,292.5512500939998,247.9879457038481,91.1639252048772,341.56476290171116
81,292.4948240200357,247.855410873507,91.05140667720535,341.55576404718175
