year,tas
1850,0.03998817186356973
1851,-0.005435525981511091
1852,-0.0559527538346174
1853,0.02524222324160519
1854,0.03072378527673436
1855,-0.011777259849509392
1856,0.012091205835019991
1857,0.01568256543100688
1858,0.025805777502171168
1859,0.06355198530383177
1860,0.031224808951606065
1861,0.028404926059636182
1862,-0.032791867515129525
1863,0.04257861798043905
1864,0.025893045045165763
1865,-0.018625349735657437
1866,-0.02640798352405227
1867,-0.01832718955773771
1868,0.012459838387997024
1869,-0.02144553404184535
1870,-0.0057528617859361475
1871,-0.018982518530265224
1872,0.008871780369986482
1873,-0.06685378720789004
1874,0.01750128784971139
1875,0.005333745551865832
1876,-0.014643401451678528
1877,0.0017049007044533937
1878,-0.044519680015696395
1879,0.023273975809274816
1880,0.055965858917716105
1881,0.01992883410810009
1882,-0.06343363327562201
1883,0.04241816689909683
1884,-0.10189759895968109
1885,-0.05301972881562733
1886,0.0037441192163782944
1887,-0.011771962037073536
1888,-0.008316866272309653
1889,0.06282000648229769
1890,-0.0006949999180392297
1891,-0.07060588904221277
1892,0.0354350689017906
1893,-0.029585238249580925
1894,0.02034782843611538
1895,-0.043172785949536774
1896,-0.00025648430062119587
1897,0.005050318187272751
1898,-0.009269172925087332
1899,0.01505056004191374
1900,0.02690101083561558
1901,0.01317557217060994
1902,-0.002025660316292033
1903,-0.024237953313559046
1904,0.03978768207093708
1905,-0.0654349206530469
1906,-0.04675994661556615
1907,0.022206500285278707
1908,0.01091910017231612
1909,-0.009870519014214096
1910,0.010585074641255687
1911,-0.01855969870524632
1912,-0.01271320528906017
1913,0.0015688323924223369
1914,0.03977561604062885
1915,-0.0005959820755947476
1916,-0.002025937715245618
1917,0.027652725110385745
1918,-0.0404512041687326
1919,-0.03716323762120055
1920,0.026164369051571157
1921,0.047780583498990836
1922,0.026224337438520706
1923,0.05080363948843569
1924,0.05582910914131389
1925,0.08127828817936233
1926,0.07602103339200994
1927,0.08003065681100452
1928,0.08400352458676252
1929,0.021260034493082003
1930,0.02095572359144171
1931,-0.023050074221544037
1932,0.015499872349323596
1933,-0.028389310531508727
1934,-0.00540828294288076
1935,0.009315637652719033
1936,0.011659197038056845
1937,0.016768297993792203
1938,-0.026774855351050064
1939,0.07057489672473594
1940,0.0457378472747223
1941,0.0680137562234222
1942,0.029308574702895385
1943,0.07117045275043665
1944,0.05264861464394244
1945,0.11523246843478319
1946,0.02257254234280026
1947,0.10095279427548576
1948,0.06532594855752905
1949,0.01718207538255001
1950,0.06953087141374681
1951,0.10630254420874508
1952,0.04304527538045022
1953,0.04824035372922708
1954,0.04160850553398632
1955,0.011642620330292175
1956,0.02999248968944812
1957,0.09328184786255633
1958,0.09913985779360246
1959,0.06162453184651895
1960,0.057944111659764985
1961,0.13376974140010134
1962,0.08678833288945498
1963,0.031146773354919333
1964,0.011417371290804113
1965,-0.0440131818185705
1966,0.02929897703086226
1967,0.06721024400496844
1968,0.06944593447707348
1969,0.01837123644560279
1970,0.12069473249226803
1971,0.13277581944521444
1972,0.07944169577018556
1973,0.05713812633507587
1974,0.1418172244540301
1975,0.03328848782632576
1976,0.061989983676767224
1977,0.05522180037985436
1978,0.09863211006921802
1979,0.0787851452976156
1980,0.08294365564211148
1981,0.08843607298030065
1982,0.10197215208478383
1983,0.08136763142425707
1984,0.07025273470810589
1985,0.06893622288043844
1986,0.13727898053360832
1987,0.07422458805831411
1988,0.07339505639140498
1989,0.13843092478532526
1990,0.07769032609888882
1991,0.011256119909262452
1992,0.008635286103299222
1993,0.1134306921567827
1994,0.11488092104787029
1995,0.14156731308372628
1996,0.12453556732674542
1997,0.14954096167735997
1998,0.17205826126416923
1999,0.15642703003652514
2000,0.18882573584528473
2001,0.12170302306208214
2002,0.18196766113328522
2003,0.13543414241991059
2004,0.16822857097474753
2005,0.06542989272958266
2006,0.11675788327676173
2007,0.1168219992291597
2008,0.21941349357132367
2009,0.2034739361749871
2010,0.11156802806044652
2011,0.1538360343857903
2012,0.1526134236512462
2013,0.13423748537911706
2014,0.2021953931333087
2015,0.16735662319052835
2016,0.09617551999110674
2017,0.14054384218860605
2018,0.2552313017112624
2019,0.2499559055643772
2020,0.17435075058705252
2021,0.19591242221133598
2022,0.1878768053770159
2023,0.1702672083513903
2024,0.13994122898856176
2025,0.1671676553109478
2026,0.1842458834375975
2027,0.15595108594203566
2028,0.1565802630844928
2029,0.17788029844462017
2030,0.20211990121327972
2031,0.17259400534578617
2032,0.23669316503657
2033,0.26692747176662124
2034,0.2345172764667609
2035,0.25451068272099064
2036,0.24720028857046827
2037,0.2266026857336101
2038,0.2295573307939094
2039,0.2969699569846398
2040,0.28179223869432235
2041,0.2421710962777297
2042,0.28065206365846507
2043,0.2775577499893416
2044,0.28526860703095736
2045,0.2915919336163597
2046,0.2524166124514977
2047,0.27925605391368435
2048,0.29013814182548003
2049,0.3255387052557239
2050,0.2387957968411456
2051,0.3051896180205631
2052,0.28595623135680626
2053,0.264916723555757
2054,0.3159224756507797
2055,0.21084870706431502
2056,0.28001966725901184
2057,0.26439181127085476
2058,0.2652782670024294
2059,0.2638812473155667
2060,0.3388032505877163
2061,0.3301534877551262
2062,0.30403599877871557
2063,0.3320406547394441
2064,0.31522425067851145
2065,0.2910381112839673
2066,0.28172331838197806
2067,0.3066505274255178
2068,0.2732666499255174
2069,0.30179051183233696
2070,0.2975993192067108
2071,0.34206105375824336
2072,0.3116630890108354
2073,0.3181003130247859
2074,0.3573138757857919
2075,0.34582797188687664
2076,0.30734804191342846
2077,0.2969218187712386
2078,0.28305443987096623
2079,0.35028781196695036
2080,0.3737337679418715
2081,0.3521781141370184
2082,0.3445296346055784
2083,0.3088236322661828
2084,0.34089390959178445
2085,0.2955941059781253
2086,0.3039268665143027
2087,0.32520762630002764
2088,0.28071304874157477
2089,0.2943894494445658
2090,0.3520115543656175
2091,0.3655368061864692
2092,0.34670086619075846
2093,0.28782958693579985
2094,0.4130518586798644
2095,0.3520904230202859
2096,0.34571209795001323
2097,0.2943566756187579
2098,0.29781916865408675
2099,0.3250389845519521
2100,0.2908467777700139
