year,tas
1850,0.03907679570767186
1851,-0.0022739373829949727
1852,-0.050993619097766896
1853,0.001051809754187616
1854,0.032083170119051374
1855,-0.0343106220202003
1856,-0.11247594958683749
1857,-0.011606129163965306
1858,-0.009089223261639745
1859,0.0037606837642556457
1860,-0.0025493818837958315
1861,0.06584263474888985
1862,-0.01002314476210131
1863,-0.021203364020436766
1864,0.03454606842882413
1865,0.02315071680681058
1866,-0.059411371832936766
1867,0.008182304590434342
1868,-0.042021951417154924
1869,0.014704203670021343
1870,-0.0362512891596225
1871,-0.0584824669206796
1872,-0.07176641756296931
1873,0.041268208646499716
1874,-0.04116737836119455
1875,-0.0202675194944959
1876,-0.0028934967606346618
1877,0.02482115706266086
1878,-0.01774191817287374
1879,-0.010141787072768693
1880,-0.0019233546254326939
1881,0.040820979809780056
1882,0.018480524035965118
1883,0.023795515608242113
1884,-0.048406795754260656
1885,-0.034033037473989225
1886,0.01706141484822865
1887,-0.06042999006388072
1888,-0.004753901687251982
1889,0.00642591345706478
1890,-0.04463074723429372
1891,-0.03514580034334358
1892,-0.04984554113826789
1893,-0.004812498224282535
1894,-0.03644367531649095
1895,-0.01659169811182437
1896,-0.05843557232947205
1897,-0.024936123679026423
1898,-0.027459300316536428
1899,-0.02937756002847891
1900,-0.010720671880108057
1901,-0.02303174319433765
1902,-0.015101687811124975
1903,-0.057403649631510234
1904,0.0027448342513025636
1905,0.0003817607922087518
1906,-0.09308254451059383
1907,-0.023333156534363297
1908,-0.0023967106118902848
1909,-0.03188125558193633
1910,-0.01116985321135644
1911,0.0749829420315109
1912,0.065242916480031
1913,0.03599008899760747
1914,0.013273723549104943
1915,0.03185106930567372
1916,-0.027951596892989983
1917,-0.03688162346503532
1918,0.01830419096137348
1919,-0.016680826161916684
1920,-0.011206034782503593
1921,0.012440050202542352
1922,-0.019862931657485206
1923,0.01523688172551374
1924,-0.018350149792865977
1925,0.05553179022291488
1926,-0.025595303366515054
1927,-0.03917654534001258
1928,0.019285778501910045
1929,-0.007552809520291248
1930,0.0031316036058228747
1931,-0.008024703248850074
1932,-0.008230987822116731
1933,-0.015247168868484096
1934,0.005390238826237237
1935,0.03650052684531602
1936,0.004802853003468499
1937,0.06782661176612237
1938,0.006279429082042043
1939,-0.015456276986014927
1940,0.07379192404164314
1941,-0.00327391062796778
1942,-0.03400461014098255
1943,0.04900905504524644
1944,0.04985430263843682
1945,0.005657288537463501
1946,0.011315498351109454
1947,0.02362177443734481
1948,0.004148142556971379
1949,0.06337890468137175
1950,0.05006579934644151
1951,-0.0129084354567226
1952,0.003842883394383989
1953,-0.012532358562339141
1954,-0.03106681248999621
1955,-0.043895315406359714
1956,-0.03156417773965359
1957,0.037795475475491
1958,0.030237065667051866
1959,0.075003760872562
1960,0.0036370148140463243
1961,0.027517824041410677
1962,0.014868831372268687
1963,0.03427399778928475
1964,-0.033218130416287295
1965,-0.00036194840612324697
1966,-0.020834310349641783
1967,-0.04205623417772131
1968,-0.032193957159222464
1969,-0.021540227917114407
1970,0.027761964666353833
1971,-0.013343206432693933
1972,0.014643104321521605
1973,-0.03488485414777642
1974,0.04738025247149835
1975,0.01742829466428475
1976,-0.05406205318246293
1977,0.052992560503355435
1978,-0.030840229923740026
1979,0.04331196667305903
1980,0.023680059607897874
1981,0.02944979576119522
1982,0.07788846629836144
1983,0.05437947991680403
1984,-0.016294966006910272
1985,0.06127218847313998
1986,0.09838440620643496
1987,0.018260295814741312
1988,0.011720837762652536
1989,-0.015717390400993736
1990,0.015640299025278637
1991,0.0210950861882111
1992,0.013841059010132994
1993,0.03861577125354643
1994,0.03873441356404328
1995,0.013603480612459862
1996,0.050075346626499595
1997,0.04016907417519633
1998,0.0868727576886954
1999,0.037311458325405056
2000,-0.005889722586744028
2001,0.07027152962785976
2002,0.15588136280962317
2003,0.11227015508274008
2004,0.047784193588938706
2005,0.053691371237505336
2006,0.019626479997157276
2007,0.1006776558853062
2008,0.0925368878075119
2009,0.2014323179679991
2010,0.11709067827951003
2011,0.17116423149536786
2012,0.1039170261004756
2013,0.08093963884238065
2014,0.11011996177688843
