year,tas
1850,0.09842464458961331
1851,0.03560867401512269
1852,0.02738113677611409
1853,-0.05419498881781237
1854,-0.011668185087387428
1855,0.037485163791700415
1856,-0.02289287661170647
1857,-0.03414586797754282
1858,0.01155731094240764
1859,0.0433814124254468
1860,0.017396719445684994
1861,0.013690835890088238
1862,-0.0014681266075626809
1863,-0.0026188009045995386
1864,0.0036216651723748328
1865,-0.017557168552684743
1866,0.016571562961132713
1867,-0.03566549766873095
1868,0.029082332503435282
1869,0.06465483663981786
1870,-0.009366822464301094
1871,0.011746056590538956
1872,0.009909828444392588
1873,-0.04645864827057267
1874,-0.011694853251924542
1875,0.01579331071280876
1876,-0.013159301454948036
1877,-0.021019110437237032
1878,0.051146334291217954
1879,0.040166160845103605
1880,0.06375096776974942
1881,0.036635879104153446
1882,-0.04971566095696289
1883,0.07207057323580557
1884,-0.054981108093954845
1885,-0.04190669549240056
1886,-0.009236621898196518
1887,-0.0489066249946859
1888,0.001095437306958047
1889,0.0005019146099698446
1890,0.02471658950719302
1891,-0.00514653356810868
1892,-0.01178981008035862
1893,0.035656335357657554
1894,0.02280993656654573
1895,0.03271099898842067
1896,-0.004477399425695694
1897,0.06193223715422391
1898,0.05979487857973709
1899,-0.021122829791409004
1900,-0.010338186423041407
1901,-0.013620557511444531
1902,0.00871435087037753
1903,-0.08719410027941876
1904,-0.07492837907619787
1905,-0.004355133454396309
1906,-0.002204347606891588
1907,-0.004776471031050278
1908,-0.004620647355920937
1909,0.0848532463119227
1910,0.040698082768585664
1911,0.0031813893027674567
1912,-0.014971269364025375
1913,-0.019570811904600305
1914,0.0065242575975617
1915,0.08382572201412586
1916,0.026860150316736053
1917,-0.03514884505818827
1918,-0.010161454417868754
1919,0.0076248356956512
1920,-0.03973717736096205
1921,-0.04277762001686369
1922,0.024212438996585206
1923,0.01363178035734336
1924,0.02815855832903935
1925,0.02683454635007365
1926,0.022352551424205558
1927,0.0032053256423978382
1928,0.04736268819641509
1929,0.0745025897464302
1930,0.018930847790784355
1931,0.04007082105738391
1932,0.030532879132465496
1933,0.030825379595910363
1934,-0.01604870657598667
1935,0.015987106010811658
1936,0.01164794683342052
1937,0.09373422332481596
1938,0.02721713675805404
1939,-0.049235052621838804
1940,0.02461636329292105
1941,0.05042104337155706
1942,-0.0116180208951846
1943,0.02611337611364206
1944,0.0435745823886009
1945,0.07093070787527722
1946,0.0406205194790914
1947,0.024206218391725542
1948,-0.030545406537896724
1949,-0.011000894255460025
1950,0.04219887943611411
1951,-0.028917273714625935
1952,0.029475936548465143
1953,0.040620057418323086
1954,0.025828290660854236
1955,-0.07227660648834444
1956,-0.04184913426121284
1957,0.04453948723994472
1958,0.011421638390743283
1959,0.08237992030456098
1960,0.10096892682770431
1961,-0.00023411839731579676
1962,0.06282143690253861
1963,0.011352431002308094
1964,-0.026216982039386494
1965,-0.03222394593200306
1966,0.013042446568988453
1967,-0.045886197785421245
1968,-0.006584917514032895
1969,-0.0025466608525448464
1970,0.06071208020915719
1971,0.01979045081810682
1972,-0.026731493173826948
1973,-0.08265945989620604
1974,0.030212517179677434
1975,0.009189157287380567
1976,0.04081267682232692
1977,-0.020151725664447895
1978,0.009059609431346871
1979,0.017798046953203084
1980,0.05626320380241623
1981,0.037784417793147895
1982,-0.00835222654370682
1983,0.0053635800270512846
1984,0.04280376399981378
1985,0.009762294448933062
1986,0.0851502209308137
1987,0.08478866351492798
1988,0.05445640918304662
1989,0.06592745218699747
1990,0.046437645529067595
1991,0.04527983444211259
1992,5.737248778814319e-05
1993,0.03084579128721998
1994,0.011611516108587239
1995,0.03816571281117831
1996,0.0366186081386104
1997,0.11374311002754212
1998,0.022522674386095787
1999,0.11514177075713405
2000,0.09222617087243634
2001,0.11191003013482259
2002,0.1126457884578258
2003,0.0709734264073063
2004,0.059188687290202324
2005,0.13144719243643976
2006,0.081607047012767
2007,0.12915385289863934
2008,0.051550379247089495
2009,0.10247794187756654
2010,0.07879947741162141
2011,0.13378174888094918
2012,0.14123802919323225
2013,0.0892835326221757
2014,0.12687954740630403
2015,0.10415902075624217
2016,0.11545312906781646
2017,0.07599167669246754
2018,0.11546811662543632
2019,0.11310990370918717
2020,0.09932370054633566
2021,0.19467671936013176
2022,0.1523145919454123
2023,0.12657381608983087
2024,0.16700116061457493
2025,0.08778438518146459
2026,0.18135574518191788
2027,0.1669387174455892
2028,0.2395404619345527
2029,0.15709828022659167
2030,0.14348852710088522
2031,0.194598825544972
2032,0.2087494299173045
2033,0.14391834503948076
2034,0.13660555845251565
2035,0.22437350476411666
2036,0.1632793881581165
2037,0.14842015577914935
2038,0.24086459573408092
2039,0.20553585404110208
2040,0.24187758544957205
2041,0.15344430813041754
2042,0.2090945128143744
2043,0.1994960780098154
2044,0.1309072966066651
2045,0.19696619863555043
2046,0.18376710817409503
2047,0.16587085681675262
2048,0.24284354852153456
2049,0.2375383185324722
2050,0.24619452425901045
2051,0.22917446032977296
2052,0.1887194799144254
2053,0.2034452487054068
2054,0.23588875793439001
2055,0.2161639338499981
2056,0.16166840608309485
2057,0.19163542031594716
2058,0.21953817244570928
2059,0.24298797311985254
2060,0.1542917606809624
2061,0.1882716559993014
2062,0.19049615005343412
2063,0.18874551019018782
2064,0.2008990062255407
2065,0.24895440930293944
2066,0.25724186997831566
2067,0.24506678976081275
2068,0.20378830853258023
2069,0.24316696134360427
2070,0.2730957128438831
2071,0.27579320088074155
2072,0.24939313752304315
2073,0.23846664325731126
2074,0.23358081461390157
2075,0.28583934697769564
2076,0.2471699139471184
2077,0.2030307372074276
2078,0.23715491281615186
2079,0.2776231061643557
2080,0.318826229031572
2081,0.28271352406250116
2082,0.30043188887850647
2083,0.2429037047616589
2084,0.2345031663393229
2085,0.23503684737363528
2086,0.2509926252996024
2087,0.3208207269990453
2088,0.29011934382361915
2089,0.25880512160614444
2090,0.3237456987131395
2091,0.24767556290464654
2092,0.3314796738161476
2093,0.26515797591093815
2094,0.2629264361604555
2095,0.3604117187547331
2096,0.2890784900724839
2097,0.293598862197598
2098,0.27481841529674966
2099,0.23488682996219268
2100,0.22669113809058672
