year,tas
1850,0.002698600979215371
1851,0.04114150440943831
1852,-0.012282965014208003
1853,0.019482074689562978
1854,-0.04343856481250441
1855,0.09419307285577361
1856,0.03441283744598422
1857,0.05063929577676163
1858,-0.009717910067024604
1859,0.007931488327756142
1860,-0.005383488964980643
1861,0.05480427560530643
1862,0.060182208373760204
1863,-0.06158944866666616
1864,0.03426720981667586
1865,0.02947451692426739
1866,-0.01500980551838893
1867,-0.026449134339429747
1868,-0.03461974597524886
1869,0.04320558653569151
1870,0.02674993733944575
1871,0.00058336803289194
1872,-0.06161322963293969
1873,-0.053257661946645385
1874,0.028277481817610806
1875,0.05469184026014773
1876,-0.016276002867584793
1877,0.020293218565370807
1878,0.05791024419676205
1879,0.06021981782083685
1880,0.02073946274924765
1881,-0.004763682569091543
1882,0.022848236350853313
1883,0.0072376218523686475
1884,-0.04262440672334833
1885,-0.06731413481503523
1886,0.03794287371113114
1887,0.025962219373354856
1888,0.03686248023012695
1889,0.04231037245932612
1890,-0.04125163575406532
1891,0.005316059650283478
1892,-0.060463548699203784
1893,0.018186185191439108
1894,0.008029492116861547
1895,0.011281873238772278
1896,0.0791468704155136
1897,0.028800288067373003
1898,0.027516078963628843
1899,0.009035773081109255
1900,0.02403100400550784
1901,0.011286573164738911
1902,-0.00889631445284067
1903,-0.0685951260563229
1904,-0.018015376625328372
1905,0.03126423364267339
1906,-0.011883917644240682
1907,-0.09642119947943684
1908,-0.01656765065450827
1909,-0.008069852960261414
1910,0.05415942657708683
1911,0.01796993852531159
1912,-0.011646712652179758
1913,-0.02696473600678928
1914,0.01777657328790383
1915,0.01903729787750308
1916,0.01761213959196084
1917,0.0253906180232093
1918,0.01345225234422287
1919,-0.005196582084863621
1920,0.021864792120368293
1921,0.04547882776563483
1922,0.05660031988031733
1923,0.03383590511998591
1924,0.06482542324050655
1925,0.07979644662242436
1926,0.056716439558613274
1927,0.03359109983000508
1928,0.05853951279050307
1929,-0.00546508370553056
1930,-0.00019276811036661456
1931,0.11066693119585125
1932,0.0057475468411212205
1933,0.01774099536032736
1934,-0.0534446025054649
1935,0.04406035821597243
1936,0.06051286511564058
1937,0.02615086737296224
1938,0.10160401158475452
1939,0.03155241888572391
1940,0.12473109049062714
1941,0.04147632422075276
1942,0.07608889771734084
1943,0.023056339145227867
1944,0.04584230823394364
1945,0.07205291159078797
1946,0.11084713846963723
1947,0.033640532369872744
1948,0.06560868029254152
1949,0.11009355355975003
1950,0.07896863679889066
1951,0.057859724296122295
1952,0.022682128411474878
1953,0.02899332806549637
1954,0.06195383074128813
1955,0.04293178141324461
1956,0.07065286825229578
1957,0.044689887608740264
1958,0.0501814012488353
1959,0.016153577081240655
1960,0.05244125347911677
1961,0.025841377096753604
1962,0.004262172169319456
1963,0.04460467014871483
1964,0.0453383002043779
1965,0.06702407224008766
1966,0.03969418019630666
1967,0.045991277341897785
1968,0.04251278102560718
1969,0.059648909737916256
1970,-0.0066441439006439396
1971,0.0744225216999439
1972,0.09896888297464557
1973,0.09211551309567767
1974,0.052795007049383
1975,0.09603904504450611
1976,0.12842325076900352
1977,0.11636228273295046
1978,0.15110546518747014
1979,0.03603424580671799
1980,0.06678228945543196
1981,0.07652292826242046
1982,0.11989479246290102
1983,0.10586034700173741
1984,0.04560757262612469
1985,0.0746284839802911
1986,0.1349556378074226
1987,0.07929545388833503
1988,0.09237182401091104
1989,0.13951029954750993
1990,0.13214986241030147
1991,0.056953853055915715
1992,0.009472396930334526
1993,0.07725485144510458
1994,0.1038536989719887
1995,0.18202151425145985
1996,0.08442832069925998
1997,0.1326786662339714
1998,0.11140169249591736
1999,0.09789537500228107
2000,0.15622269529035293
2001,0.12223585551839733
2002,0.15384879777707283
2003,0.07933249484199223
2004,0.12763276715094207
2005,0.13264814422757354
2006,0.13498202060299036
2007,0.19388865218695628
2008,0.23394806503245036
2009,0.15861445193888812
2010,0.13782950359666302
2011,0.1701641996825174
2012,0.17982536038311991
2013,0.1551327236525708
2014,0.17982212835664768
2015,0.1342309614866508
2016,0.09441880313607953
2017,0.1413457991872633
2018,0.22401859337747965
2019,0.15470197045340228
2020,0.18846433131102458
2021,0.23533418307391685
2022,0.21756888255896456
2023,0.1784011164625099
2024,0.20767068822942747
2025,0.2718949328657345
2026,0.2073664832280997
2027,0.20599090927998986
2028,0.16877254844922618
2029,0.27005780180456895
2030,0.19660012774875213
2031,0.19409133770710696
2032,0.27779372972963756
2033,0.2388286277770817
2034,0.14684302586283593
2035,0.204371868024964
2036,0.22004315116805628
2037,0.1996470232223828
2038,0.2640149068903952
2039,0.24801979297171783
2040,0.2629407660304537
2041,0.2710517212086643
2042,0.32575375955286745
2043,0.3028890715004309
2044,0.28818213398926673
2045,0.22997693791961638
2046,0.2516171233529576
2047,0.26492861058113704
2048,0.2738286632712743
2049,0.2622701872992934
2050,0.26743872330769136
2051,0.24955909171126223
2052,0.2928679499229361
2053,0.27717022569737537
2054,0.21249414518325693
2055,0.23928806565623972
2056,0.27400756116048797
2057,0.2683961838559412
2058,0.2900376758190646
2059,0.3383695920129526
2060,0.2921419157154901
2061,0.2765229149279662
2062,0.3324716517652746
2063,0.2790464665396257
2064,0.30953438074510586
2065,0.290905905566774
2066,0.1977452549254508
2067,0.28168897689147343
2068,0.32137867375990936
2069,0.3324642894079375
2070,0.27345415019385655
2071,0.2635085401059314
2072,0.33611511324670573
2073,0.3635040182909961
2074,0.36960094156074774
2075,0.30844954140661685
2076,0.2970619331972557
2077,0.3427540212399549
2078,0.3335515154814743
2079,0.2988428383457631
2080,0.29908332798078163
2081,0.3618210403415105
2082,0.3694430372104307
2083,0.35479468774195766
2084,0.3374163824507832
2085,0.35508747960199116
2086,0.3834504875529774
2087,0.3174922162297662
2088,0.302554585790233
2089,0.29957495902624487
2090,0.31516474763543556
2091,0.2855953020377342
2092,0.26765165303095273
2093,0.29645501938074403
2094,0.2938712922460809
2095,0.30488624586632795
2096,0.31047377813661114
2097,0.2669087722092627
2098,0.28915213896215164
2099,0.3912835587181007
2100,0.3061068373099829
