year,tas
1850,0.08626934632565053
1851,-0.013763928791377111
1852,0.013245541182811849
1853,0.01452756185835824
1854,0.029077761337418906
1855,0.009585595858993656
1856,0.016001377701400088
1857,0.024385365087425726
1858,-0.039150935452596514
1859,-0.014002521906718357
1860,0.05439309474934362
1861,0.03339565514329479
1862,-0.01446380698126859
1863,0.018963616791666027
1864,0.002248795886089283
1865,-0.04076186937749071
1866,-0.029406865965199813
1867,0.0018237660739259809
1868,0.020040849623399026
1869,0.03220638455979952
1870,-0.005004574259260153
1871,-0.012648163103449406
1872,-0.01469106314760893
1873,0.04577249413620166
1874,-0.01837072441333021
1875,-0.051457589734127396
1876,0.02492760006333583
1877,-0.01002530847080152
1878,0.03774604654705627
1879,0.030044556038433257
1880,-0.010858057485222616
1881,0.010372125972821777
1882,0.02543696620375613
1883,0.01091171576558736
1884,-0.10991039805423952
1885,0.0005187759368254774
1886,0.05729116921236255
1887,-0.06399744182738232
1888,0.026008650598839722
1889,0.07929256024726783
1890,0.02234984855294897
1891,0.022973377791743133
1892,0.00912446300310421
1893,0.06530831204071319
1894,-0.015348951500641306
1895,-0.016780038250033158
1896,0.026962916789955216
1897,0.05251693464396112
1898,0.059619189504076076
1899,-0.04151221623112633
1900,-0.035840500262793284
1901,-0.05689179428964053
1902,-0.004888268445142785
1903,-0.05106294017923574
1904,0.005917021630068575
1905,0.008694826931787247
1906,0.060883088160210264
1907,-0.03606210849955005
1908,-0.025145486733833877
1909,0.006842179760610634
1910,0.04524649235452216
1911,0.04299836356108244
1912,0.01108408445435316
1913,-0.05840850476721471
1914,-0.009811035175346206
1915,-0.02385398286480722
1916,0.025498323030035408
1917,0.005581147455700375
1918,0.08217127049431383
1919,0.05081165984086056
1920,0.06177836313935359
1921,0.010224118607425225
1922,0.02156540392553552
1923,0.06438412115210213
1924,0.022904853479190024
1925,-0.003975711646319269
1926,0.028932849914554026
1927,0.052721798518575724
1928,0.009775167809380036
1929,-0.0029747524120580238
1930,-0.01844437901678475
1931,-0.02850201415697029
1932,-0.019208368738759418
1933,0.008196936140166144
1934,0.008461603704745357
1935,-0.005240292509597566
1936,0.016828772855660645
1937,0.012256141978184587
1938,0.05150788248187155
1939,0.009833742029968562
1940,-0.002211913054679826
1941,0.038861021914385674
1942,-0.0606503940747416
1943,0.05867537608344264
1944,0.061708368192057605
1945,0.06871650576943011
1946,0.014638223676683992
1947,0.07622740760666602
1948,0.11037663885946358
1949,0.0641290736387532
1950,0.05226828632322622
1951,0.024876018635609398
1952,0.038863732953245744
1953,0.05202243300732334
1954,0.04492511439974578
1955,-0.0215775050972411
1956,-0.004179697195922927
1957,0.0856076770320442
1958,-0.025841467799580187
1959,0.02803825098806101
1960,0.01613144508263531
1961,-0.014416402167341857
1962,-0.026494753653594216
1963,-0.0403002823631482
1964,0.04710064703340322
1965,0.024541244594217915
1966,0.03090326426820411
1967,-0.01629093949759408
1968,0.027096194571242904
1969,-0.017821464324413228
1970,-0.039098179867266936
1971,0.04249889495241632
1972,0.023094063237635964
1973,0.061643967494205754
1974,-0.017555733394829076
1975,0.009777302648217301
1976,-0.02902097623228883
1977,0.08365431220983055
1978,0.0033274773255698165
1979,0.0571690532541993
1980,0.07333441644055938
1981,-0.053900228570853415
1982,-0.008300661565613154
1983,0.016431944940848098
1984,0.031529934871059595
1985,0.034766600352270416
1986,0.06066476302328283
1987,0.03594685312822321
1988,0.02889822473196091
1989,0.07684312879990784
1990,-0.01770520650893559
1991,0.05599514844050191
1992,-0.05721561228921246
1993,0.027693642956194253
1994,0.01570387503738857
1995,0.023999842500870727
1996,0.049014753818937606
1997,0.04858792754782826
1998,0.10734740255247743
1999,0.10408590838369491
2000,0.0979353228792661
2001,0.03949624987762945
2002,0.10403491380174046
2003,0.1140226876707402
2004,0.13019166319139686
2005,0.12940523909213653
2006,0.07618568223836064
2007,0.07822404018816087
2008,0.059079326442827096
2009,0.1148974817787689
2010,0.09848437374017749
2011,0.10745159030625473
2012,0.10836255040157994
2013,0.17524088165060903
2014,0.1115348311748221
2015,0.07701177886389132
2016,0.20011056716754183
2017,0.1614918336588289
2018,0.10070880985051645
2019,0.11787298103871535
2020,0.1376315695782182
2021,0.09345446025861293
2022,0.15781327991066973
2023,0.1614734578067214
2024,0.17593279386716176
2025,0.116953931572084
2026,0.14927418090593392
2027,0.15565339517240773
2028,0.16439637322679346
2029,0.13834568195790098
2030,0.22542519259195615
2031,0.1699420584291147
2032,0.14570251634415854
2033,0.15444895754757226
2034,0.21019798036485327
2035,0.16922065496157757
2036,0.18787210776804386
2037,0.23185510064382697
2038,0.15728760762567617
2039,0.22246012351689615
2040,0.21446465798976533
2041,0.16898556059209113
2042,0.23870732871944256
2043,0.2562366424719471
2044,0.20347067003973507
2045,0.13874468781216365
2046,0.2063008955556711
2047,0.22758335581875144
2048,0.2404552867154166
2049,0.18268617517639996
2050,0.1623076998725992
2051,0.2176545280089499
2052,0.234581701959371
2053,0.2793525216898729
2054,0.2370664596480765
2055,0.3163156452114322
2056,0.23410313141289407
2057,0.25415897610838556
2058,0.24177789038930086
2059,0.3134178142526025
2060,0.2276531851728123
2061,0.29594929615888077
2062,0.22638856666139873
2063,0.2399736182546235
2064,0.3236881078835836
2065,0.2971995359221751
2066,0.2712732703655547
2067,0.2849977635879668
2068,0.32634784337523115
2069,0.26429388636876183
2070,0.2946740245467936
2071,0.32040103000775844
2072,0.27159650085036446
2073,0.280288453496496
2074,0.3203580106361983
2075,0.2975628006664124
2076,0.3228956027224399
2077,0.28258510945227044
2078,0.332953142059921
2079,0.3031272374398668
2080,0.2964718812762044
2081,0.22699620813619958
2082,0.3094060173801836
2083,0.29886061795662044
2084,0.2741259419950097
2085,0.27282863536908053
2086,0.3208763954330607
2087,0.30076682489243467
2088,0.2901990299041586
2089,0.3584549913300634
2090,0.3204683126635359
2091,0.32874996689224645
2092,0.35206535616197243
2093,0.2712376641154606
2094,0.30283323894536807
2095,0.3119448373945488
2096,0.3041063416955012
2097,0.2821589096109278
2098,0.36339418702488047
2099,0.28849949897937677
2100,0.24800599011882696
