year,tas
1850,-0.020092098985060147
1851,-0.023781214326447753
1852,0.03913464392934429
1853,-0.0015373278752690567
1854,0.013278412840634246
1855,-0.05947348677403852
1856,-0.004999110446590294
1857,0.010581829471732362
1858,0.017290763680705368
1859,0.049114828588756154
1860,-0.04803148042498151
1861,-0.09783048725563503
1862,-0.04697097847997611
1863,-0.052593988566570715
1864,-0.02667693020407569
1865,-0.011351864610048779
1866,0.036193686010619786
1867,0.04304141249286886
1868,-0.013859880916982092
1869,0.03250457066923218
1870,-0.00019798243965851725
1871,0.057493116126181576
1872,-0.023944022716023028
1873,-0.04599190768578865
1874,-0.00033192534425552367
1875,-0.009871553046536974
1876,-0.03617673542515831
1877,0.01095297338747514
1878,0.042115517533488855
1879,0.03702434940430521
1880,0.037277240731839356
1881,-0.02001459269769157
1882,0.007465942940086734
1883,0.01022623697912195
1884,-0.10721590398628678
1885,0.022332351196780564
1886,0.058659138439963954
1887,-0.030831527361556255
1888,0.09238323178260544
1889,0.02794516088755472
1890,-0.005689390696318242
1891,-0.08996790498355267
1892,-0.08148024691445244
1893,0.0237076488477328
1894,0.006524496557517523
1895,-0.029012010826932055
1896,0.009056485576763862
1897,-0.04744161806155489
1898,-0.00838321494182992
1899,-0.009394893559147022
1900,0.08383672566174027
1901,-0.03162874683403061
1902,-0.0028484131973982585
1903,-0.14492295635352548
1904,-0.10876437924133597
1905,-0.02784515241506824
1906,-0.039642077580936075
1907,0.00401118587694782
1908,0.009554855971430243
1909,0.04540163362406702
1910,-0.03240506385560593
1911,0.015137225982755353
1912,-0.09262241480314515
1913,-0.02254512699772704
1914,-0.01639587681052035
1915,-0.018375088068864898
1916,0.0037952884605942927
1917,0.03277571726056294
1918,0.0014184458833028657
1919,0.05422589585117521
1920,0.041149220992451774
1921,0.043180539205252444
1922,0.0015364193154141503
1923,0.04146311024010174
1924,0.06604447732672725
1925,0.013162278824154328
1926,0.011506052234949493
1927,0.04695844815751116
1928,0.0014314268763087057
1929,-0.013750295421232295
1930,-0.03093879873898686
1931,0.06870418740192008
1932,0.07300015046115504
1933,0.0030737527647488605
1934,0.015970481280362492
1935,0.03891702451670653
1936,0.04201672067222262
1937,-0.0247878763556173
1938,-0.03078855192273977
1939,0.03469832468255163
1940,-0.004653494705223693
1941,-0.011236901130814658
1942,0.06473004624172063
1943,0.02716349283849695
1944,-0.00015723819478807854
1945,0.00021872881876561223
1946,0.04494612741689252
1947,0.007250814916858417
1948,-0.0054205198450176795
1949,0.03982343839186342
1950,0.014532727106484344
1951,-0.09064305414352702
1952,-0.004437536980219647
1953,0.04534469534814889
1954,0.018478106494285385
1955,-0.000886007509279807
1956,0.059743764782922426
1957,0.043901088488098594
1958,-0.0037035742633975133
1959,0.01986561117655583
1960,-0.007445853103547506
1961,0.057189110882177374
1962,-0.008267833413640346
1963,-0.055531117339114644
1964,0.004732328195473201
1965,-0.048791331112681746
1966,-0.04810706848428481
1967,-0.04760181444424916
1968,0.022072816316608623
1969,-0.007852041862918213
1970,0.014341427877127444
1971,0.060358089638612
1972,0.020609640193811174
1973,0.034058626079115584
1974,0.01821958498328513
1975,0.007224895877925519
1976,-0.0025969768175286845
1977,0.023743433843492312
1978,0.041800308575943745
1979,-0.010622118248818424
1980,0.007783252194371926
1981,0.040517650586764375
1982,0.008038753701100632
1983,-0.03499337252958412
1984,0.01615465745715028
1985,0.04208290971035922
1986,0.12422109664839809
1987,0.06377212872791915
1988,0.0411759030279768
1989,0.09770784282244449
1990,0.0545666894085457
1991,0.06791524530001425
1992,-0.001565966288751497
