year,tas
1850,-0.010045274442916252
1851,-0.06139341932305342
1852,0.00707675283882736
1853,0.05437694005172489
1854,0.00658338588107199
1855,0.04607957330136969
1856,-0.016460446904602577
1857,0.050721745233033744
1858,0.03135796777644373
1859,0.008664408396327872
1860,0.02677942876061934
1861,0.04172903331601674
1862,-0.04157205705041633
1863,0.008872209418825605
1864,-0.019339670092165306
1865,-0.036251236397561115
1866,0.043028582583758634
1867,-0.04931342978613884
1868,-0.06352530503778553
1869,0.061108660491811406
1870,0.059573840360087615
1871,-0.007326253393216575
1872,0.007966747926332118
1873,0.02560098399283106
1874,0.03413107098702994
1875,0.043542305901098644
1876,0.006446776213294925
1877,-0.031326333036247433
1878,-0.02238464846180932
1879,-0.006294085804540828
1880,0.009088865342221197
1881,0.046843828433509316
1882,0.03277591071577035
1883,0.05389955801274482
1884,-0.10516926733055243
1885,-0.05784719077718137
1886,-0.05611047367699484
1887,0.036792046475625284
1888,0.02235912612559332
1889,0.030975662159335116
1890,0.024460925257415056
1891,-0.00873273311765388
1892,0.02910376063533704
1893,-0.03667124156783075
1894,0.044703992525853664
1895,0.007424927376291635
1896,0.0032277085616669865
1897,0.09746113053330419
1898,0.006995782650619731
1899,0.017562121319087964
1900,0.08842017090375975
1901,0.04099720449909228
1902,-0.05145521383809637
1903,0.005226007990358994
1904,-0.008237604438704693
1905,-0.04394825658704349
1906,0.007052192937351265
1907,-0.0014315172682017874
1908,0.005497607983272701
1909,-0.006777510369488482
1910,-0.0063775875231044665
1911,-0.01096989669724735
1912,-0.09914349523552346
1913,0.029905246712644384
1914,0.07871747106270277
1915,0.033708691416279635
1916,0.04683170634257294
1917,-0.0006794586925593649
1918,-0.005730841501701889
1919,-0.023056957479298035
1920,0.0092599807749707
1921,0.02480875949362371
1922,-0.02838573195134586
1923,-0.05413793450350113
1924,-0.011608857840144537
1925,0.04226519332058842
1926,-0.03585449383945161
1927,-0.0220364760896814
1928,0.0008132010335089035
1929,0.012803388891825307
1930,0.020482886248032628
1931,0.06718601661924595
1932,0.01134964324575094
1933,0.07246216908589531
1934,0.00678387638760114
1935,-0.03024159160997897
1936,0.059982726807163544
1937,0.027255510142765615
1938,0.038645670579512625
1939,0.06501373050298298
1940,0.09199845001785434
1941,-0.025730809386686815
1942,-0.03084838352828001
1943,-0.0070511344131318765
1944,0.005718194662279075
1945,0.037611813148544115
1946,-0.04264052243803462
1947,0.05074792987119281
1948,0.030316175031373405
1949,-0.0249795725580384
1950,0.04354036905141356
1951,-0.06245791342439588
1952,0.0005308282123337449
1953,0.029087586283253586
1954,-0.03144642403600528
1955,0.04794945972309961
1956,-0.039799101606149634
1957,-0.022641079057905245
1958,-0.008249201453452315
1959,0.052998898534099226
1960,0.05089652800955946
1961,0.00028914798929235985
1962,-0.031162000587869443
1963,-0.06117715343606278
1964,-0.006815139695049766
1965,0.06974060109683933
1966,-0.0020847851542384888
1967,0.04558370903635023
1968,-0.04929770820035628
1969,-0.041052382343650606
1970,0.02354818366075051
1971,0.0011879489064199333
1972,-0.02127866132860845
1973,0.04427634149999449
1974,0.0719708304740152
1975,0.004462157096952524
1976,0.03901689107004813
1977,0.06379919898768094
1978,-0.00045353491083233166
1979,0.002440686530178482
1980,0.06425811751631727
1981,0.06234303828972543
1982,0.049535592777885995
1983,-0.07405879020683415
1984,0.04148009783438056
1985,0.05336314756300453
1986,0.08336476963717132
1987,0.01743876753909035
1988,0.09041956498720083
1989,0.03362506320524972
1990,0.053575643996339295
1991,-0.01624061715631342
1992,-0.015867452484371825
1993,0.07000439144468373
1994,0.004289478717282691
1995,0.0661411774593148
1996,0.045961705162028466
1997,0.08427079946500271
1998,0.0495031451154091
1999,0.0491638026623491
2000,0.12038345536154793
2001,0.10322346445462927
2002,0.029913588879537656
2003,0.09654121168051688
2004,0.09039038150666556
2005,0.10644754912442522
2006,0.11028625026136751
2007,0.08106095505098665
2008,0.10690120762541255
2009,0.09593599967382715
2010,0.03634067616002312
2011,0.06618239782517321
2012,0.0023705710334525065
2013,0.036320789505339235
2014,0.13968754646248271
