Year	tas
1850	-0.06859331273153657
1851	-0.08160416862830289
1852	0.015286594789358787
1853	-0.01895776786307124
1854	-0.054288260692715085
1855	0.04561985213371145
1856	-0.00840746965843664
1857	0.030642911717336574
1858	0.01907892346287099
1859	0.03419172980920848
1860	-0.051668554710090575
1861	0.048141189355419556
1862	0.03222940773088112
1863	0.0070404495759248675
1864	0.046573032444030105
1865	-0.043722740706641616
1866	-0.02131765455516188
1867	0.0049346530754519335
1868	0.02885157488447021
1869	-0.05659831594209663
1870	-0.008124780116986585
1871	0.035465190719946804
1872	-0.03083271993591552
1873	0.013077077358445877
1874	0.006608019674445131
1875	-0.017996338737475526
1876	0.026928467174514026
1877	0.030809211615803633
1878	0.0050278780058761186
1879	-0.007359834028534351
1880	0.013807909733486667
1881	0.019698722933128465
1882	0.031036045011489932
1883	0.034837531928189946
1884	-0.06432876365710172
1885	0.0030844517430637097
1886	-0.05096334965355709
1887	-0.04458927270576396
1888	-0.005633788684917818
1889	0.03626241019230747
1890	-0.06433498185066355
1891	-0.07794030344746261
1892	0.00229411111877198
1893	0.004704976946356965
1894	0.04648479554663254
1895	0.0975016579716339
1896	-0.01178283053297946
1897	0.006515463622349671
1898	0.020032994925884395
1899	0.004671198585981529
1900	0.05566243460646092
1901	0.026646112300682034
1902	-0.033992148214110784
1903	0.008081976892924558
1904	-0.0462627743139592
1905	0.044556753487540846
1906	0.03342728537961648
1907	0.09072951475144464
1908	-0.009777925707794566
1909	0.018151439917289736
1910	0.02315247667888798
1911	0.026821525667571677
1912	-0.03617446344685504
1913	-0.039490078035328224
1914	-0.03634668387877582
1915	0.036057566174747535
1916	0.011393268900292242
1917	0.04166594454591177
1918	-0.002030461570313946
1919	0.05983912051453899
1920	0.004073135836961228
1921	-0.009197243061066729
1922	0.049374851999914426
1923	0.06923418686722016
1924	0.02823471957589163
1925	0.01679704471723653
1926	-0.03185165364538989
1927	0.005784463113911897
1928	0.02724289828682913
1929	0.04233682960591523
1930	0.011774603845992715
1931	0.05940878085800705
1932	0.09029104735401461
1933	0.0842751723927222
1934	-0.019507502318333536
1935	0.0033884569870679115
1936	0.07022740736402966
1937	0.03252128955347189
1938	-0.03180257469097114
1939	0.05671746490656915
1940	-0.03350600975085172
1941	0.01579615176444804
1942	0.032427813793560745
1943	0.03860749794921503
1944	-0.026540997904078267
1945	0.009250507500780714
1946	0.027760547365915045
1947	0.009557271868288808
1948	0.08285876636011835
1949	0.10703819211119026
1950	0.04332359250179252
1951	0.07056734517743735
1952	0.04561956658113786
1953	0.029423379129639216
1954	0.0017490359682597045
1955	0.027713140607602327
1956	-0.02321149677811718
1957	0.06020491340291301
1958	-0.0072859229626374145
1959	0.01103189796526749
1960	0.009139470712511866
