year,tas
1850,0.010085050952909569
1851,-0.06266881366912003
1852,-0.01439752540028394
1853,0.022679311031367888
1854,0.04041830825144643
1855,-0.0014704908400631211
1856,-0.006269659115162085
1857,-0.0020040158110532502
1858,0.007446781406656555
1859,-0.006383088664904335
1860,-0.04808128132970069
1861,-0.02314920953415367
1862,-0.026919938325306703
1863,0.011244064990989955
1864,-0.00044779298741559614
1865,-0.03835977123981138
1866,-0.005280732702829027
1867,0.03777151954494684
1868,0.002973699032509103
1869,-0.009603460660741803
1870,0.03679789093735053
1871,0.012462494619683184
1872,0.01894541704899666
1873,-0.011646554536866915
1874,-0.027578358517871493
1875,-0.030445049340016794
1876,0.02178404501080422
1877,-0.06028837713580515
1878,0.020994600706671918
1879,-0.05571089849877353
1880,-0.06537920936648334
1881,0.02484954979951226
1882,0.0007939704359500865
1883,-0.011335977609860493
1884,-0.00784440150852106
1885,0.014800620692142274
1886,0.039442468063725755
1887,0.03174998631897097
1888,0.0627428709183846
1889,0.04397907308197091
1890,-0.02439095422516857
1891,0.025747594182917055
1892,0.00907703782399949
1893,-0.008129254535731434
1894,0.046996779255607635
1895,0.06135367778676937
1896,0.06644425993295044
1897,-0.010117581980864543
1898,0.04702587583716422
1899,0.04852079950961752
1900,0.06384527353947078
1901,-0.017475030619436893
1902,-0.0772313170556913
1903,-0.029449055636973753
1904,-0.04487749477237912
1905,-0.007014399139336547
1906,-0.002659418924338297
1907,0.006690950392112427
1908,0.02988437413068823
1909,0.06186335962843259
1910,0.048872315558014634
1911,0.00800831345992492
1912,-0.05005100963956011
1913,0.03497689708416374
1914,0.03607413929870518
1915,0.014232888493040718
1916,0.04069577981914563
1917,0.03013911184081053
1918,0.0816092669629711
1919,0.07482381701663599
1920,0.023059736741174675
1921,0.08846628649479271
1922,0.0348351130944593
1923,0.07023654222331288
1924,-0.051754820263909096
1925,0.015173814157321885
1926,0.03173989339637728
1927,0.018098127421978916
1928,0.08107402967726784
1929,0.04189880183986361
1930,-0.021098742549781946
1931,0.008063595308499316
1932,0.010343744816566414
1933,0.04068692128834073
1934,0.0347705764434636
1935,0.04184048597568335
1936,0.026008484634928664
1937,0.011430315573988992
1938,0.06780395084979318
1939,0.036217760296494816
1940,0.03501587592688793
1941,0.029234159273983096
1942,0.024623102096654748
1943,0.018836036104346476
1944,0.02881535645991562
1945,0.0007691012522172969
1946,0.03294483723198027
1947,0.044823718347572594
1948,0.02790415614970243
1949,0.028717955205706858
1950,0.012159161379372563
1951,0.03584888245819684
1952,0.0032881469448398093
1953,0.01625645081270477
1954,-0.014609667397735393
1955,0.023943751911190247
1956,0.02935070251618299
1957,0.05497558327550678
1958,0.027458766094753173
1959,0.04833696615764893
1960,0.117446369069512
1961,0.026316674187967237
1962,0.08562109828096709
1963,-0.015695723520138927
1964,0.05623733368582862
1965,0.002087655580453429
1966,0.020705877058219357
1967,0.03482186145816968
1968,0.003563511882475723
1969,-0.01944518035281817
1970,0.006088090937225843
1971,0.00839989913242789
1972,0.0846385788154862
1973,0.016549049488219225
1974,0.052411097882725244
1975,0.0660478896087966
1976,0.028634729207510645
1977,0.052264055731143344
1978,0.05427614349440546
1979,0.054708639090677025
1980,0.1221204319398339
1981,0.09376994669577243
1982,0.04142040116602175
1983,-0.03563589069142381
1984,-0.01419381451978552
1985,0.025983416587450847
1986,0.01797092120693833
1987,0.11479273841342774
1988,0.06672333478212522
1989,0.08240678411596036
1990,0.09246361585616114
1991,0.08168236940753104
1992,0.05050932423921495
1993,0.05250807856168649
1994,0.08211224291113695
1995,0.06653753100368931
1996,0.12192128957667592
1997,0.11928290754713089
1998,0.05466887803083864
1999,0.124830156617179
2000,0.11855244823027533
2001,0.17278497793040515
2002,0.1255459954484195
2003,0.1273253920291495
2004,0.13991237625106123
2005,0.1597439784254675
2006,0.09641092264871531
2007,0.0902424203449641
2008,0.14556422188593388
2009,0.1245756168066805
2010,0.1965575242131763
2011,0.10513050078975539
2012,0.15026795778010182
2013,0.21097780253546716
2014,0.15730327695109736
2015,0.17193009504137535
2016,0.1961422587541506
2017,0.18020498942468066
2018,0.13334863475893144
2019,0.217862551099131
2020,0.19770514878513268
2021,0.23457788696242687
2022,0.1910847850406867
2023,0.2177471994723419
2024,0.21995446942565877
2025,0.20654665927793303
2026,0.17727155147747453
2027,0.17998416733951217
2028,0.17384737921781834
2029,0.23332587676520689
2030,0.21343414811434513
2031,0.20297964167525606
2032,0.17485146917971406
2033,0.29402991123868105
2034,0.22567745866325595
2035,0.24195894113785243
2036,0.19568162333433747
2037,0.22468143161472653
2038,0.2747230009899795
2039,0.1869544176993827
2040,0.2246197190824546
2041,0.21800127309614936
2042,0.19110231517896636
2043,0.18372448170111966
2044,0.25343364857519646
2045,0.228453242822809
2046,0.24772344745451846
2047,0.2044197706506452
2048,0.2407430501521617
2049,0.2703736055184436
2050,0.2542799455884506
2051,0.22624507810485284
2052,0.29207429195577106
2053,0.2715073406454849
2054,0.2652339601934841
2055,0.24445748145541302
2056,0.25473938488863723
2057,0.28819349871952227
2058,0.2748765713770922
2059,0.2568488570186105
2060,0.2688574090522593
2061,0.26649052777366933
2062,0.23165023887634106
2063,0.20789558750766446
2064,0.28018741222911103
2065,0.3291317730585206
2066,0.30352184647529157
2067,0.24237307352325388
2068,0.26678457167298575
2069,0.3568828022258117
2070,0.24752138802841728
2071,0.2982540721931741
2072,0.31582097014432975
2073,0.26594732843409474
2074,0.2547844509812194
2075,0.264677469682681
2076,0.2927738505800903
2077,0.3091393678721488
2078,0.27191693346054535
2079,0.28381660379682216
2080,0.27469759318535125
2081,0.3484575323170702
2082,0.33227025181793124
2083,0.31321460016226865
2084,0.2504543046887875
2085,0.3514387301245847
2086,0.31798845712779666
2087,0.31928993115684534
2088,0.2935951775374406
2089,0.2997060420443063
2090,0.2819779016531925
2091,0.3275492861571365
2092,0.35093571232505383
2093,0.28490340525428337
2094,0.33055296167952974
2095,0.3120152858106735
2096,0.34954746076334686
2097,0.31492211212497523
2098,0.2940074864654889
2099,0.27148002107270486
2100,0.2565393071315043
