year,tas
1850,0.03318675942648497
1851,0.0013695943697484836
1852,0.0011465196873245986
1853,0.01198887836051199
1854,0.003408347544677781
1855,0.021869468549027715
1856,0.07721673176479271
1857,0.015459629551401122
1858,-0.06895558344041319
1859,-0.018317738419284524
1860,0.001509983280641336
1861,0.04009521596071863
1862,-0.06634071003298914
1863,0.017659414803802065
1864,-0.012738931930471153
1865,0.025328008571307237
1866,0.0110470583773008
1867,0.030696371939427536
1868,0.028016712571286462
1869,-0.0509163493358642
1870,-0.016387059667124504
1871,0.010759788355926503
1872,-0.0039825830099289306
1873,0.022507414011215587
1874,-0.05438456747225473
1875,0.009845748149473366
1876,0.017851144216876946
1877,-0.010116651821761025
1878,-0.026204276975875018
1879,-0.032934929256498435
1880,0.036603015113882975
1881,0.031037874535627452
1882,0.026465897692673934
1883,0.06261486639414215
1884,-0.0682676848742858
1885,-0.018075062868490477
1886,-0.016817051567954877
1887,0.06261988143074859
1888,0.0033693162869212756
1889,-0.02624708367807216
1890,-0.036216594417737724
1891,-0.07992556325871192
1892,-0.028967177078925488
1893,0.007873157969527256
1894,0.03698380710352467
1895,0.010932650275265132
1896,-0.02046500948785024
1897,0.03582927112734069
1898,0.015899706075629183
1899,0.01429245959303671
1900,0.025238031249443793
1901,-0.003346953958555332
1902,-0.036047597393917385
1903,-0.030535851837214523
1904,-0.028597530108811497
1905,0.057288650970633626
1906,0.06715618906827103
1907,0.0017629789595616785
1908,-0.007919191846042395
1909,-0.017039967764048924
1910,-0.038365848918658685
1911,-0.010310304989673114
1912,-0.11411166365923009
1913,-0.0016809079181143716
1914,0.03738465270606639
1915,0.02568082438830288
1916,0.038818820999495074
1917,-0.015332496110090688
1918,-0.022990236915063633
1919,-0.014565216786081692
1920,-0.04027658712362836
1921,0.01620599265822875
1922,-0.00998240132207684
1923,0.03963340134276905
1924,0.024531462806805848
1925,0.009914707875623208
1926,-0.02888966017025041
1927,-0.043231171318041106
1928,0.034957291801447354
1929,-0.0005231732721426852
1930,-0.013961622330725731
1931,0.0032852938699647893
1932,0.08275783221887423
1933,-0.03558610758324221
1934,0.016080497963002927
1935,-0.005347037992919468
1936,0.0023414737913753925
1937,-0.0022856095391716735
1938,-0.011555718356987654
1939,-0.005124992362937064
1940,-0.019034912685185645
1941,-0.021837390390260225
1942,0.009592192270929445
1943,-0.008184389939117409
1944,0.02814300698759098
1945,0.01689831920504048
1946,0.05030808111149554
1947,-0.01955707123238426
1948,-0.0073627691716637855
1949,-0.026711032896685083
1950,-0.009611624573437894
1951,-0.005764810686798683
1952,0.0073362790904525355
1953,-0.009645133938136041
1954,-0.016790576605160368
1955,-0.07387500868009056
1956,-0.0163294117866144
1957,-0.039690667173317706
1958,-0.02774367125664412
1959,-0.01744547310835287
1960,-0.027138091572282974
1961,0.009888329593650269
1962,-0.03961411250787705
1963,-0.07616806727662606
1964,0.00597488108945754
1965,-0.034796113360187064
1966,-0.05073415760483613
1967,-0.015966510859357186
1968,-0.010307660169871724
1969,0.019554978997405215
1970,0.019776995744962278
1971,0.024058873329920516
1972,0.08808014137179043
1973,0.07270175356546815
1974,-0.0036360223113547363
1975,-0.00586402429263444
1976,-0.0066372162407333235
1977,-0.009129356527353139
1978,0.005780136062924157
1979,-0.02487499387200387
1980,0.02656382128924406
1981,-0.010280229237935146
1982,-0.06890097425423392
1983,-0.016654903140079114
1984,0.022258023863628296
1985,0.006731945890180668
1986,0.051560418313954415
1987,0.08864179809893358
1988,0.0720095004171526
1989,0.06025229547992694
1990,0.03182544156396716
1991,0.031106194649566987
1992,0.0604700831549394
1993,0.04508802838046222
1994,0.021032486553224317
1995,0.0793282546974865
1996,0.0312464075136063
1997,0.0045134352467925964
1998,0.03634902549117669
1999,0.028215253825692344
2000,0.06438786577928113
2001,0.10887104691050808
2002,0.05623130849937752
2003,0.05870465049201812
2004,0.048381418641156415
2005,0.10302360812232791
2006,0.11224038252760238
2007,0.08165578717489552
2008,0.07565766998050094
2009,0.08101228473321953
2010,0.08722882952014288
2011,0.11883762343580884
2012,0.09761322158334451
2013,0.08500554776492208
2014,0.0974968483004659
2015,0.14530899166101108
2016,0.15371120159437623
2017,0.15862978969278174
2018,0.1286328397223997
2019,0.11175713152243816
2020,0.14620042131338096
2021,0.1436398270386121
2022,0.13271737063706723
2023,0.1023790320811031
2024,0.1534157624682848
2025,0.13031145975122627
2026,0.1322714326910841
2027,0.10410488133231866
2028,0.08024002482073911
2029,0.13480816093999692
2030,0.17581748461748248
2031,0.14807417600081862
2032,0.1285491179284577
2033,0.15868980879577066
2034,0.1479355663723254
2035,0.17515618563453472
2036,0.21886525616952213
2037,0.19668861336486998
2038,0.13078323997427788
2039,0.10997787491618283
2040,0.15294852919868163
2041,0.19316973315386576
2042,0.15217509643957783
2043,0.19857699055972944
2044,0.2054055061673239
2045,0.1849270539603367
2046,0.20264030365484587
2047,0.2175517558653155
2048,0.22589039604804384
2049,0.19918526334549824
2050,0.2586443153011828
2051,0.19760854066447564
2052,0.20736127328098064
2053,0.1810881989837867
2054,0.21021158527815942
2055,0.21067052433397748
2056,0.2483264186038241
2057,0.24528984399046294
2058,0.20172585968424528
2059,0.2682247255873449
2060,0.29020951242881665
2061,0.2657695825334372
2062,0.2593610079960058
2063,0.2133980041434711
2064,0.20854898514727438
2065,0.24044664615809097
2066,0.2147967987474999
2067,0.27313031970601287
2068,0.2870339440597718
2069,0.2600794080316291
2070,0.2628751707848096
2071,0.26755806356038647
2072,0.2929141603678431
2073,0.24987806329141904
2074,0.17593523316810433
2075,0.31408095142279535
2076,0.30950535943730983
2077,0.2736195774189696
2078,0.2200140795616221
2079,0.30959566863378996
2080,0.3064774225645692
2081,0.30907425215434614
2082,0.2773809770131379
2083,0.30086985396127375
2084,0.3237396901322427
2085,0.3679849121331813
2086,0.3116557927016288
2087,0.27097198942152545
2088,0.27721573541003863
2089,0.2355121472124324
2090,0.2873955232957428
2091,0.29508437831930223
2092,0.2683163086767877
2093,0.2892278825847825
2094,0.3516098312077247
2095,0.23588755994626354
2096,0.2781750991575791
2097,0.291309277993264
2098,0.33021079735925696
2099,0.2911776468134235
