Year	tas
1850	-0.018908716656710567
1851	-0.022597831998098172
1852	0.04031802625769387
1853	-0.00035394554691947633
1854	0.014461795168983826
1855	-0.05829010444568894
1856	-0.0038157281182407132
1857	0.011765211800081943
1858	0.01847414600911179
1859	0.050298210917105735
1860	-0.04684809809663193
1861	-0.09664710492728545
1862	-0.04578759615162653
1863	-0.051410606238221135
1864	-0.025493547875726108
1865	-0.010168482281699198
1866	0.037377068338969366
1867	0.044224794821161595
1868	-0.012676498588632512
1869	0.03368795299758176
1870	0.000985399888691063
1871	0.058676498454531156
1872	-0.022760640387616604
1873	-0.04480852535749591
1874	0.0008514569840940567
1875	-0.00868817071813055
1876	-0.03499335309680873
1877	0.012136355715881564
1878	0.043298899861838436
1879	0.03820773173259795
1880	0.03846062306013209
1881	-0.01883121036934199
1882	0.008649325268493158
1883	0.01140961930747153
1884	-0.1060325216579372
1885	0.023515733525186988
1886	0.05984252076837038
1887	-0.029648145033263518
1888	0.09356661411095502
1889	0.0291285432159043
1890	-0.004506008367968661
1891	-0.08878452265520309
1892	-0.08029686458610286
1893	0.02489103117608238
1894	0.00770787888581026
1895	-0.027828628498582475
1896	0.010239867905056599
1897	-0.04625823573320531
1898	-0.007199832613480339
1899	-0.008211511230797441
1900	0.08502010799008985
1901	-0.030445364505624184
1902	-0.0016650308690486781
1903	-0.14373957402511905
1904	-0.10758099691298639
1905	-0.02666177008671866
1906	-0.038458695252586494
1907	0.005194568205240557
1908	0.010738238299779823
1909	0.046585015952359754
1910	-0.03122168152725635
1911	0.016320608311104934
1912	-0.09143903247479557
1913	-0.021361744669320615
1914	-0.015212494482113925
1915	-0.017191705740515317
1916	0.004978670788943873
1917	0.03395909958891252
1918	0.002601828211652446
1919	0.05540927817952479
1920	0.04233260332074451
1921	0.04436392153354518
1922	0.0027198016437637307
1923	0.04264649256845132
1924	0.06722785965507683
1925	0.014345661152503908
1926	0.012689434563299073
1927	0.048141830485803894
1928	0.002614809204658286
1929	-0.012566913092939558
1930	-0.02975541641063728
1931	0.06988756973026966
1932	0.07418353278950462
1933	0.004257135093041597
1934	0.017153863608712072
1935	0.04010040684499927
1936	0.0432001030005722
1937	-0.02360449402726772
1938	-0.029605169594447034
1939	0.03588170701090121
1940	-0.0034701123768741127
1941	-0.010053518802465078
1942	0.06591342857012705
1943	0.02834687516684653
1944	0.0010261441335615018
1945	0.001402111147172036
1946	0.0461295097452421
1947	0.008434197245207997
1948	-0.004237137516611256
1949	0.041006820720213
1950	0.015716109434890768
1951	-0.08945967181517744
1952	-0.003254154651870067
1953	0.04652807767649847
1954	0.01966148882269181
1955	0.00029737481906977337
1956	0.060927147111272006
1957	0.045084470816448174
1958	-0.002520191935047933
1959	0.02104899350490541
1960	-0.006262470775254769
1961	0.058372493210526954
1962	-0.007084451085290766
1963	-0.054347735010765064
1964	0.005915710523879625
1965	-0.047607948784332166
1966	-0.046923686155878386
1967	-0.04641843211589958
1968	0.023256198644958204
1969	-0.006668659534511789
1970	0.015524810205477024
1971	0.06154147196696158
1972	0.021793022522160754
1973	0.035242008407465164
1974	0.019402967311577868
1975	0.0084082782062751
1976	-0.0014135944891791041
1977	0.024926816171841892
1978	0.042983690904293326
1979	-0.009438735920468844
1980	0.008966634522721506
1981	0.041701032915113956
1982	0.009222136029450212
1983	-0.03380999020123454
1984	0.017338039785443016
1985	0.0432662920387088
1986	0.1254044789768045
1987	0.06495551105626873
1988	0.04235928535632638
1989	0.09889122515079407
1990	0.05575007173689528
1991	0.06909862762836383
1992	-0.00038258396045876
1993	0.03480656855305142
1994	0.08132388581537953
1995	0.10311418908491987
1996	0.08685941743232206
1997	0.11611534624461228
1998	0.12923740317950205
1999	0.14730314055111648
2000	0.07221856763618462
2001	0.09264256290765616
2002	0.11813577713604673
2003	0.1629466183175623
2004	0.08244053882498292
2005	0.07553390695198914
2006	0.10815878655392908
2007	0.0646035973949779
2008	0.16045055592809376
2009	0.10727018156671875
2010	0.07007987227734702
2011	0.15573326616646455
2012	0.1933083987121904
2013	0.1493428016972871
2014	0.11534438025034888
2015	0.08363661657853072
2016	0.16099745427487733
2017	0.0957454063098453
2018	0.17558607946909888
2019	0.16043916032316474
2020	0.09939180275290482
2021	0.14848254043334919
2022	0.24737847298359839
2023	0.12088219194771455
2024	0.2281492170235424
2025	0.12566283326833627
2026	0.11649125591924303
2027	0.20934002585181588
2028	0.2139804724934038
2029	0.1953237620729169
2030	0.22121888862471906
2031	0.20208035386980328
2032	0.16411049738775318
2033	0.20340155597813236
2034	0.20786088482549303
2035	0.20260450372535388
2036	0.17420155983967334
2037	0.23456276236726126
2038	0.20865902400572622
2039	0.22474646982652757
2040	0.21021296907809983
2041	0.23739872327797684
2042	0.2560894439275785
2043	0.24918486277925922
2044	0.22405994493618664
2045	0.2905133556624264
2046	0.3098900947463221
2047	0.21446722980618915
2048	0.22582204323811084
2049	0.23022491856369243
2050	0.21293850816664417
2051	0.30792676935033114
2052	0.2865627799024537
2053	0.2688398552878084
2054	0.26837030263368433
2055	0.21936408875313873
2056	0.2653974219896327
2057	0.2630677689222125
2058	0.29502870307788953
2059	0.38815029179789917
2060	0.2856208206672477
2061	0.23056320382698914
2062	0.20926402454080062
2063	0.2689986303038836
2064	0.29224580332390815
2065	0.3104751961482748
2066	0.2859321237220911
2067	0.2928974891972871
2068	0.3210292159029109
2069	0.2645882968011506
2070	0.29541765588180624
2071	0.3868107791426496
2072	0.2804979532289167
2073	0.3176433990057035
2074	0.2698686739148002
2075	0.30451456967676904
2076	0.3514415667503954
2077	0.36858902587857756
2078	0.349814193767088
2079	0.32145951763794756
2080	0.31695470231642275
2081	0.2990452344080836
2082	0.2884430933282829
2083	0.34027205777067593
2084	0.2775546745671136
2085	0.3329908980692835
2086	0.2841100152835452
2087	0.3533135984652631
2088	0.2837387365868267
2089	0.3687891877471543
2090	0.3577261058229624
2091	0.26718112040447295
2092	0.3420138864063915
2093	0.363084992541701
2094	0.33743383939525984
2095	0.3006024669905969
2096	0.364639418713125
2097	0.32000061018396764
2098	0.3339850186279705
2099	0.42092709041196485
2100	0.37309570620135446
