year,tas
1850,0.011918794814903322
1851,0.10432409835198087
1852,-0.024652574174922393
1853,0.0010985993685608264
1854,-0.03333032895437782
1855,-0.006580208556272282
1856,-0.01418129271678481
1857,0.04778815282531923
1858,-0.01371095422189228
1859,0.041813730736407706
1860,0.01364223363441397
1861,-0.0004912410370252474
1862,-0.02264792246359093
1863,-0.014177664142778212
1864,0.0042743377263718685
1865,0.023297670965348516
1866,0.01593800165886705
1867,-0.008525975893576287
1868,0.0348355243031051
1869,0.008161453874208746
1870,-0.007993883106735211
1871,0.03992874772586674
1872,-0.05143441718325903
1873,-0.012550533765022465
1874,-0.047146932523446594
1875,0.022124709037939283
1876,0.02943291239876089
1877,0.08438065202273037
1878,0.004916891855771155
1879,0.013899343830303224
1880,0.004084394985966355
1881,-0.010810362933341366
1882,0.056788664517284815
1883,-0.07460606405174985
1884,-0.06399640288691444
1885,-0.048309694054978536
1886,0.064424664223111
1887,0.038687643808884786
1888,-0.02099788574099648
1889,0.027354251391216167
1890,-0.02854826626708018
1891,-0.03736843161379966
1892,-0.005459018687020034
1893,-0.02656178095571704
1894,0.006637330773799022
1895,0.01642076466191611
1896,-0.03783975332345335
1897,0.01879795858297939
1898,0.05420880043345733
1899,0.06080837302022246
1900,0.01249265481033035
1901,0.04018342318613577
1902,-0.016433373020049657
1903,-0.08872424818054014
1904,-0.027204961016423113
1905,0.0317318098512942
1906,-0.016175436777587038
1907,-0.014303078847376582
1908,0.0038038167062381945
1909,0.042480853355129966
1910,0.06315078526330353
1911,0.05061558553626355
1912,0.04348167115040269
1913,-0.08982873367932598
1914,0.013388320713772828
1915,0.03004548373291982
1916,0.04101808545840413
1917,0.044756544975427914
1918,-0.010638461178189118
1919,0.007121598753201397
1920,-0.01982804524624271
1921,-0.024026313677097733
1922,-0.020149995986571412
1923,0.08852142752033387
1924,-0.01998972170520119
1925,0.012319703820651284
1926,0.02181125588623445
1927,0.005972716449093696
1928,0.05551785399165965
1929,0.03659447238874236
1930,-0.00015696904426931724
1931,0.029499344499242852
1932,-0.004501383755950883
1933,-0.06038353488861503
1934,0.019007819188800568
1935,0.1058045771351317
1936,0.05168356210623415
1937,0.0777511471265484
1938,-0.009974432122135113
1939,0.008544888431174513
1940,-0.005631451341514548
1941,0.06502481538962002
1942,0.015909072667000146
1943,0.03891924296340221
1944,0.07333019723472489
1945,0.09089067851027721
1946,0.06615731017234339
1947,0.004687968214966531
1948,0.022497917841803883
1949,0.016523270280458746
1950,0.033469974047477535
1951,0.10566093549340394
1952,-0.07984544860386222
1953,0.035616655741762315
1954,0.09174533791741624
1955,0.0485130498180979
1956,0.05410153819377683
1957,0.07638228743041964
1958,0.0631421734535138
1959,0.05862532106158369
1960,0.011844948398049837
1961,0.020491642364163454
1962,0.03584792045700169
1963,0.04885108425190765
1964,0.010071426849719955
1965,-0.00516895869009204
1966,0.06801603970461656
1967,0.0037252849422202416
1968,0.023365917809826442
1969,0.017266895869056498
1970,0.021030507545049204
1971,0.042887698656954854
1972,0.062321356142263085
1973,0.06632511504710692
1974,0.05817090178197759
1975,0.028394022902375582
1976,0.0068145508890893325
1977,0.0255499518407305
1978,0.05713280246686736
1979,0.046146056292855064
1980,0.045545609979171786
1981,0.06872588693283888
1982,0.00913851803295529
1983,-0.02642156731593559
1984,0.038121583740007736
1985,0.018004919600855374
1986,0.1316977806613977
1987,0.041484391722065084
1988,0.031973042180140965
1989,0.06388588265201633
1990,0.0443206034620971
1991,0.05336358893413262
1992,0.03687278109634917
1993,0.08972532507499409
1994,0.10724124438149829
1995,0.11598833476028858
1996,0.06286733729405114
1997,0.1388114699272478
1998,0.07821844231591513
1999,0.09063215699910643
2000,0.1320947122620737
2001,0.045560787671206526
2002,0.09938886250546375
2003,0.07877779189863077
2004,0.04350610188907922
2005,0.11851343442310736
2006,0.12169721211483875
2007,0.08513004668776603
2008,0.10807979633710829
2009,0.16135877635383622
2010,0.1759958429205426
2011,0.1353916617615596
2012,0.13865365688081965
2013,0.1804565931347497
2014,0.11365854759742433
2015,0.176833696757285
2016,0.17924670514332774
2017,0.15895273705046975
2018,0.14653266802235976
2019,0.17143802172518008
2020,0.15197482987645117
2021,0.11724323429473316
2022,0.18038427065499718
2023,0.17742030313581836
2024,0.19693989642149745
2025,0.16898959225181898
2026,0.23965885528150466
2027,0.2238303490207727
2028,0.1562202752529629
2029,0.21365771149942248
2030,0.22057048640846233
2031,0.18317784139560445
2032,0.26548512847517713
2033,0.2528116806238927
2034,0.22273723445533733
2035,0.18870286079300058
2036,0.2110675339406498
2037,0.22709932510167619
2038,0.21697593375427005
2039,0.22546182710834728
2040,0.17534187262646128
2041,0.22540990542063355
2042,0.23424762882598316
2043,0.2447971793396846
2044,0.20741568047304781
2045,0.2589571683701024
2046,0.26003448068280477
2047,0.21738319710510723
2048,0.2236891373175922
2049,0.22853131019917328
2050,0.23068501511664863
2051,0.20819748969933016
2052,0.23175144787512636
2053,0.31451278895548285
2054,0.2693971900417864
