,tas,rlut,rsut,rsdt
0,285.58801302975166,238.10812394651649,100.93004737749492,340.4462859689373
1,285.4942920423534,238.00210295376712,100.83841471214816,340.4462756013217
2,285.51917087575777,237.71419654387594,100.89783419416251,340.4774654367582
3,285.5917074125107,237.91874887126767,100.89278340796902,340.4462607187768
4,285.4846060138859,237.76897240207623,100.7359813115368,340.4462859689373
5,285.6833357301477,237.65200880912883,100.75356472485686,340.4462756013217
6,285.7609738209208,238.19958558629773,100.52934711226999,340.4774654367582
7,285.6968066907909,237.88562283450608,100.56829886240502,340.4462607187768
8,285.6738712676584,237.73151362170913,100.51193281199834,340.4462859689373
9,285.7988916684504,237.8268535457245,100.64618569988095,340.4462756013217
10,285.8231984956669,238.07098330304925,100.45811291470552,340.4774654367582
11,285.7582711833797,237.98181691626982,100.4434757598459,340.4462607187768
12,285.7921745404806,237.807322504749,100.46951475796634,340.4462859689373
13,285.79133008146937,237.8042420269692,100.48882021969312,340.4462756013217
14,285.7612959231183,237.69594027826693,100.44557490114308,340.4774654367582
15,285.94773041189535,237.81119878063464,100.50729520614833,340.4462607187768
16,286.0097551737746,238.18701368358037,100.55537562958182,340.4462859689373
17,285.9500503331014,237.88061669754654,100.05051649955855,340.4462756013217
18,286.01897159430496,237.92604273394807,100.44833724225153,340.4774654367582
19,286.1034303430008,238.07473060921447,100.12452524263567,340.4462607187768
20,286.1240259457941,238.1400793206202,100.41369745959973,340.4462859689373
21,286.1039508976349,237.99925369889766,99.78963165283203,340.4462756013217
22,286.2767825934405,238.28606498176285,99.92688757474305,340.4774654367582
23,286.23190407948954,237.97400148992668,100.10500387949486,340.4462607187768
24,286.3318748996682,238.2840220412163,99.75330302617321,340.4462859689373
25,286.19942468094496,238.13449305704194,99.9373957176731,340.4462756013217
26,286.2455644451204,238.03675383687673,99.99084401782092,340.4774654367582
27,286.3045857468697,238.16704097382012,99.91476459241892,340.4462607187768
28,286.37071566647046,237.85593788460508,99.97364081813863,340.4462859689373
29,286.46044746294416,238.23072564112,99.73191346468991,340.4462756013217
30,286.5585461392429,238.32545738011763,99.53778274202607,340.4774654367582
31,286.6284577670163,238.40179932476724,99.67920383819161,340.4462607187768
32,286.5589518507866,238.2838992184156,99.66303662861863,340.4462859689373
33,286.5429972609428,238.1263126739084,99.23935348301717,340.4462756013217
34,286.62328993166733,238.22460162053338,99.74733586128941,340.4774654367582
35,286.73581208529544,238.40499969900472,99.22950466626314,340.4462607187768
36,286.6343542647689,238.10446392738655,99.68016098231486,340.4462859689373
37,286.826792594178,238.22426703466127,99.35261401868847,340.4462756013217
38,286.92760688489903,238.43741595158812,99.03793628880237,340.4774654367582
39,287.05579022969283,238.5491051660825,99.24952503361114,340.4462607187768
40,287.0541800721051,238.7496830770414,98.87742478880165,340.4462859689373
41,287.05143917554045,238.42091294380086,99.08094210690017,340.4462756013217
42,287.07505248022863,238.51424295394148,99.00149913433471,340.4774654367582
43,287.11091785169623,238.63559988361513,99.00961086325448,340.4462607187768
44,287.06916495545266,238.56200122571974,99.13530892150044,340.4462859689373
45,287.1592449867562,238.68217376290934,99.12922375822721,340.4462756013217
46,287.0976708417382,238.58454444760184,99.02008492308238,340.4774654367582
47,287.19840907266695,238.59897933332886,98.79513821536547,340.4462607187768
48,287.25388442784134,238.63097860257923,99.02598084750241,340.4462859689373
49,287.2093642979452,238.49586390665135,98.95877217331976,340.4462756013217
50,287.24162317494876,238.666537967536,98.941481605905,340.48308258890455
51,287.2582445954623,238.55460899039494,98.9397509431186,340.4462607187768
52,287.2573508902772,238.5327799757866,99.10121010558244,340.4462859689373
53,287.38178694215543,238.70847368632278,98.62290218823578,340.4462756013217
54,287.308352611104,238.65401638010164,98.71778263029506,340.4774654367582
55,287.50034146243576,238.77872795209495,98.7449993185801,340.4462607187768
56,287.55219300152504,238.7635716268461,98.59246029788501,340.4462859689373
57,287.6442152049444,238.81721425513697,98.58602606368392,340.4462756013217
58,287.6071982461898,238.75206014497687,98.585935478002,340.4774654367582
59,287.7030305209225,238.73520148290348,98.50537004862746,340.4462607187768
60,287.7167029811911,238.8694118970061,98.69153339960803,340.4462859689373
61,287.83923874946487,239.29230572426158,98.34952202365822,340.4462756013217
62,287.83692365135647,238.91986184042005,98.23996915973602,340.4774654367582
63,287.8766192710563,239.05526996769314,98.36754307159008,340.4462607187768
64,287.913471880351,238.94375142136664,98.2781507727218,340.4462859689373
65,287.91188596960615,239.03574941974796,98.47261250117054,340.4462756013217
66,287.89091816886526,239.04151520442443,98.20896305021692,340.4774654367582
67,288.1206950148491,239.12127079375804,97.94667617588827,340.4462607187768
68,288.0939352793236,239.07078280514233,98.14103928657427,340.4462859689373
69,288.09298062259205,238.99773179145708,98.13903237956843,340.4462756013217
70,288.05352174519186,238.94477010424671,98.10657223977678,340.4774654367582
71,288.1833652444082,238.9436227458797,97.96950010534835,340.4462607187768
72,288.263825549818,239.27933466663103,98.1954357617522,340.4462859689373
73,288.31184884685354,239.15254512421072,97.94516963174898,340.4462756013217
74,288.3039600810066,239.32454147755774,98.05039725798729,340.4774654367582
75,288.21645917500535,239.06323242187503,97.86032186011745,340.4462607187768
76,288.44475682924866,239.13361619923214,97.72767242013593,340.4462859689373
77,288.5049965218322,239.38975207185092,97.79687913868526,340.4462756013217
78,288.48539508757045,239.3846319646783,97.8884023655959,340.4774654367583
79,288.5525934924818,239.33354964582887,97.67191479826626,340.4462607187768
80,288.4272451740421,239.00086281136285,97.67287442978113,340.4462859689373
81,288.5649960034514,239.00084295403465,97.65068204696864,340.4462756013217
