year,tas,rlut,rsut,rsdt
1850,0.11111584862470636,-0.011546696491905095,0.22223352247441142,0.029222257508422445
1851,0.10930786694689232,-0.08675334271055135,0.29391137641185594,0.019056045626939522
1852,0.017638818164527947,0.24443204867617396,-0.3375797673132581,0.017208614555784152
1853,-0.008222798369104112,-0.19414409156561874,-0.26339875151158765,-0.0012901274155865394
1854,0.2064995317324474,0.30222494902886865,-0.574491445797193,-0.02854434996152122
1855,0.23014053573820092,0.6794152962110331,-0.4344176455523865,-0.04492517428076326
1856,0.11142582365908993,0.41155107405711533,-0.6140344382334604,-0.04958189406590918
1857,0.042376929923307216,0.22224520068849074,-0.5087584810059695,-0.03767764360259207
1858,-0.056356266895420504,0.016234368069575567,-0.23495488967186873,-0.005531767620709616
1859,-0.017622817880123876,0.010758040452856221,-0.162119700745464,0.02193203049995418
1860,0.03498010730243095,0.1192408390794526,-0.15402679552194343,0.04237913012303807
1861,-0.006486757882726124,0.006830267139662283,0.5276044541746501,0.037853600035475665
1862,-0.039379473959115785,-0.14849323437357498,0.6668917655223368,0.01493953429070416
1863,-0.2018950880825514,-0.4358106786520466,0.19813425969616105,0.0008761378358599359
1864,-0.11538353301745019,-0.32693250418049047,0.10023567216907736,-0.013297983886502607
1865,-0.09050469684092377,-0.38457108367714454,-0.031970673879811784,-0.02341125591402715
1866,0.08825608714749933,0.00016197001917817033,0.06722871118937235,-0.02900097025320747
1867,0.3256403398011116,0.5441075927202235,-0.09148515188071826,-0.03736224410971545
1868,0.1407221872559603,0.5249880633918735,0.22461801848453433,-0.01877012497573105
1869,-0.10777776767633895,-0.23865401357880955,-0.1498730921533138,0.015104916902089371
1870,-0.13945128095156178,-0.4715850258637033,-0.13217155274716674,0.01727718226146635
1871,-0.04278602947113086,-0.16327228070980482,-0.24929505838873922,0.03840362207904491
1872,0.08650314452722796,-0.01610339622044421,-0.5764285462768726,0.026610927176477617
1873,0.23934831805104295,0.248737711409575,0.27642541530914855,0.00917109333533972
1874,0.16254865040883715,0.3238200532063331,-0.4097500236632641,-0.006427876037776059
1875,0.15250764414315654,0.14697919780181223,-0.14181619999722272,-0.03712141384539791
1876,0.19246800559773192,0.1389774603291869,-0.3496748266454972,-0.05055630706874581
1877,0.11811880219056548,0.23379306788575605,-0.4184212817068982,-0.05954147863906201
1878,0.006600448127130676,-0.43164559749459386,0.44266757347597263,-0.0706367934476475
1879,0.08150812127428253,0.1346100834856827,-0.44923360890206254,-0.0684921455130052
1880,0.18919984571260784,0.24572681948640707,-0.13370721382561612,-0.04121970335893366
1881,0.045639429582877256,0.11858898306564924,-0.135887164826471,-0.0034911731144120495
1882,0.025578489777501545,-0.1850205965926932,-0.1412744615640804,-0.0131874596020225
1883,0.12037489504325549,-0.03425613058431054,0.6957494991317361,-0.0173280754244729
1884,-0.12827838311267215,-1.1513808821523526,2.9076198617066638,0.02743330491512097
1885,-0.3075937614258919,-0.8213849385190883,1.242036046192112,-0.0019109950890765504
1886,-0.2558360459853475,-0.8974967514769219,0.1392520505024777,-0.03171912942121935
1887,-0.12372477156219475,-0.5903278774997318,0.4317812514275374,-0.051764978303594944
1888,-0.11235947479787001,-0.4944434308170855,0.3428849011259132,-0.060343246578668186
1889,-0.13123844928855988,-0.4356008124826758,-0.09166929376834787,-0.06245009150944725
1890,-0.09765128512935917,-0.6439448533076586,0.12272604499081297,-0.05567996549171994
1891,0.023954357065747445,-0.1316750097688555,0.2575748871084471,-0.006920128647436741
1892,0.09883191937524316,-0.10946516220795388,0.1631943409392278,0.03318027722121997
1893,0.2736114570957966,0.3728672176992802,0.6423083032271677,0.06633506157976399
1894,-0.1136880224687502,-0.18473355421534166,0.13254211246213288,0.10304341446260423
1895,-0.20113138124219176,-0.6537989205395149,0.317134345923904,0.06820356761596713
1896,0.05316634199868986,-0.45900680616662726,-0.27170984494975414,0.01639266848440002
1897,0.08449885237018862,-0.06364490030762227,0.1458960541469736,-0.012628943512993374
1898,-0.13658169661312058,-0.47891603233722435,0.23619894805533193,-0.02920592620358775
1899,-0.10033428189404958,-0.4424531835244636,-0.1684011657995228,-0.04606557382504661
1900,0.13308131484450314,-0.2812082525558708,0.27432966859032604,-0.033989196530626486
1901,0.2125963196257885,0.14065766816125347,-0.19908534000408906,-0.0742551965944358
1902,0.28766970651349766,-0.04621629656736559,0.3902839863990124,-0.06975137293045464
1903,0.0851200579825786,-0.30363090829402495,1.7300367032089525,-0.03443542948332379
1904,-0.2053347502266547,-0.7368708465018585,0.8368922450242025,0.02959878671885008
1905,-0.18830878887160907,-1.0188269867715576,0.4134966325454741,0.0007954199624009561
1906,-0.050358746149811395,-0.3801623240036065,0.030580236145823392,0.04878145376625298
1907,-0.03581618894628491,-0.5282290046062883,0.21869899625566802,0.02187871791852558
1908,-0.018649308708802437,-0.5413355009719965,0.20858289549722997,0.03710425380819515
1909,0.06813630141601834,-0.46387285328660255,-0.16322719381278716,0.006850122208902576
1910,-0.020948692367028343,-0.4950027087190847,0.4946835939018399,-0.01832260345065606
1911,0.1051056184755339,-0.48105501394491057,-0.032893098366074014,-0.052913605344429016
1912,0.23944867566609673,0.08051755479667122,1.1141198656755904,-0.06618780691002257
1913,-0.1655828994948365,-0.7328860944729456,0.8749219092847369,-0.06319551360815012
1914,-0.17594184991617112,-1.1130535169089626,0.32555056165227825,-0.03636676811328243
1915,-0.06880864756061555,-0.7211459093183521,0.47507982552519934,0.04021713727001952
1916,-0.09584521715436267,-0.5682959338356,0.2511900306520687,0.10235735902443821
