	year	ACCESS1-0	ACCESS1-3	CanESM2	CCSM4	CNRM-CM5	CSIRO-Mk3-6-0	GFDL-CM3	GFDL-ESM2G	GFDL-ESM2M	GISS-E2-H	GISS-E2-R	HadGEM2-ES	inmcm4	IPSL-CM5A-LR	IPSL-CM5B-LR	MIROC-ESM	MIROC5	MPI-ESM-LR	MPI-ESM-MR	MRI-CGCM3	NorESM1-M
0	1	0.11074191696073768	-0.32928833906318666	0.3586384684960294	-0.1714036188789503	-0.08008223763833602	1.011909039074431	0.4107624584271325	-0.03130384840739514	0.2406041773129537	-0.1688180100544552	-0.3343856820717486	-0.2904144045051611	-0.13867507752174982	0.15655831587049407	0.05959898365061105	0.09607462718498558	-0.08606160640666857	0.17107443208391826	0.3025997574615061	0.6084925273465063	-0.03216433336714346
1	2	0.3192970535477045	0.14231863960317648	-0.021395225658671226	0.06765946503408696	0.029606086318814395	-0.04144172124987894	0.5218247971366188	0.09564781937905233	0.19687596869564208	0.027178436104878467	0.12340322590978448	0.4872272792936993	-0.07270791952951172	-0.3923929301072003	-0.2256396386909173	0.2974740884264428	-0.22020498204888306	0.07306552051525884	-0.2669520674619218	0.26871405843948376	-0.09594790022917873
2	3	0.0674734875522001	-0.14358479999489349	0.6428953305192887	0.07150676489308322	0.07073222518856359	-0.4780672633888838	-0.4571813675776053	-0.5352701663506731	0.14664635446287316	0.0474223177377312	0.08011025721012327	0.4321897808548383	-0.2913870385771993	0.25930480300458025	0.2904231575145489	-0.40009223396536103	-0.023817705256206082	-0.13157634723356992	-0.15929200857258996	0.07323924854263447	-0.1350109678599934
3	4	0.7488809801038457	0.3438112608325981	0.02006655927061129	-0.06418091179159678	0.1867744560112655	-0.5935089957296257	0.43498387380963904	0.6228495282720199	-0.28317160448800344	0.12733504957767808	0.13556223155145067	0.08792100060329762	0.17120161019495195	0.05125554160599565	-0.4972752149649674	0.8060621807812287	-0.14528947815046714	0.3689675291559207	0.2851991575943603	0.31171012846966384	-0.2036333992002422
4	5	0.3542400036604246	0.057098717736736415	0.5584913243848675	0.4639674648984733	0.07615580540836543	0.39974372226711785	0.17349712745345836	0.3151772986320988	0.2415159167645461	0.12567129258933224	0.19225107768470728	-0.17408048403990173	0.3727240557826189	-0.008270186855057116	0.1785942997381233	0.6748577732267134	0.06275281166560044	0.2156622248177757	0.007774420995569728	0.3203571890491201	0.5952162971442458
5	6	0.10181770511598562	0.23314948472934266	0.09115187620205464	-0.002568617442632655	0.3359403320648238	0.3096215295873045	-0.5676331240508741	0.7597866573311325	0.1562135236234086	0.1544527036115204	0.4441319998161572	-0.09723405889814699	0.15676466043060308	0.1079133911239974	-0.38302318764376025	0.425359375974716	0.3085060756672827	0.35746282998093026	0.45894028134803705	0.6054455020093836	0.4786206690733603
6	7	0.08586218630044938	0.3646494736292735	0.3866655082804408	0.2428321975785533	0.18713544466178808	0.5060947058031854	0.3947368460885389	-0.0593220566372421	-0.2437208396405872	0.8124862060000513	0.4629271340465198	0.0810492472010346	0.3712845442025915	0.4838156640059187	0.1121359856040988	0.3408525401118192	0.3969304282509872	0.3861176871909592	0.488527270869059	0.17015977151903186	0.13192301291012257
7	8	0.2445501921932553	-0.029011451505434487	0.7328399084802915	-0.1336906486717197	0.4388077586688477	0.0802460716900235	0.8158160694932148	0.2934308361077604	0.2413603974187424	0.04274211108709414	0.5522391815288666	0.22087785112398395	0.12925833322021738	0.28182030765999344	-0.0451244658638928	0.7098098434436853	0.19054023547808474	0.5799814829433089	0.6505386913362012	0.3261981396379394	0.23081804126012462
8	9	1.0252434158718942	0.12820611867036225	0.12836364617581358	0.4292226936883908	0.3293376384675317	0.5976347357943592	-0.0026419901592565627	0.3710060238849429	0.690948921628733	0.4319967420514751	0.7011614514492496	0.11347157828730856	0.0592148808296119	0.3393432742316283	0.10940224936898474	0.7392854461107272	0.4741840220013189	0.31161153288650545	0.7749766825512899	0.974787410617102	0.5420943967907831
9	10	0.6729533359198975	0.4917427991806154	0.04550866772465245	0.6985663368621221	0.01345085707141519	0.7211384191472571	0.8415290961920866	0.6002757740863115	0.4026459763717674	0.8395081141038547	1.0703749404325191	0.878251034795237	0.3717908735496486	0.1238226083556658	0.5225818547304418	0.636934101233136	0.04073536062440547	0.6710014770076227	0.6993246270733744	0.7739750552305378	0.7481461024463641
