,year,ACCESS1-0,ACCESS1-3,CanESM2,CCSM4,CNRM-CM5,CSIRO-Mk3-6-0,GFDL-CM3,GFDL-ESM2G,GFDL-ESM2M,GISS-E2-H,GISS-E2-R,HadGEM2-ES,inmcm4,IPSL-CM5A-LR,IPSL-CM5B-LR,MIROC-ESM,MIROC5,MPI-ESM-LR,MPI-ESM-MR,MRI-CGCM3,NorESM1-M
0,1,-0.004671899249135582,0.12419001927575597,0.054907552635313286,-0.057627817273634585,-0.15971480351729295,0.15659786031786127,0.1833703999600266,0.025360161320331347,0.08954863918270205,0.020436109759005127,-0.1012773635036652,-0.0005546738312145888,-0.02333339240360331,-0.2963739595545022,0.05050456603288073,0.08757827100679523,-0.049731138480506656,0.028504564623554093,0.052496755921132295,0.11865025094288888,0.09997881910428486
1,2,-0.1283123973556113,0.11320903899379739,0.02248840562107027,0.09161869540357409,-0.209288340200694,-0.19380837971131043,0.17613629398048145,0.08553177300933795,0.18755978496127745,0.1090824000070427,-0.09473332339905655,0.04319855594752502,0.08214254724590749,-0.16202148962604584,-0.06810998913062716,0.13963663779795282,-0.003323676238529534,-0.0890352361920595,-0.09179526363189588,-0.0022095383414944825,-0.015036930446084836
2,3,-0.08020186426262793,0.0796424493512084,0.026647595021133383,0.11251892687460034,0.03198029970457933,-0.01756513549221671,0.054762065569570056,0.1195007602798813,0.06949314342562832,0.08481842933799029,-0.17510840666616523,0.053897946856572884,0.23705451516110448,0.04578091392751385,0.07337522381369563,0.08027630154878829,-0.03951157207263206,0.05970498084291727,0.06519681179186479,0.06859608480556136,0.13065972535740267
3,4,-0.02053273925763327,0.08827296914043052,-0.11585796705313897,0.1629912681877059,-0.006337329454047823,0.1180811070291628,0.1721546101348332,0.13379317248669398,-0.06512152692449781,0.14223117864107157,-0.20777521078827532,-0.022830378642631127,0.2810559542713782,-0.08572750532637322,0.10398023572138126,-0.011328464650689651,-0.013307217494370617,-0.02858713504088914,0.19599158769768268,0.007860430492218698,0.08109865569820578
4,5,-0.13666233814245235,-0.0005834829334986913,-0.0795882742524253,0.24239167717746224,-0.09712173414394486,0.2810317693128931,-0.02620440700976641,0.12113187793134582,0.19772285845248833,0.03507094853961775,-0.11611163441369107,-0.008406537082799835,0.24030488530288918,-0.02936390088344961,-0.010838317291688535,0.05502726223644164,0.05981981805207456,-0.14552370795821812,0.1233830386530415,0.03207148326420685,0.21526637481980176
5,6,-0.06955612155417326,0.030750908815133246,-0.17617147005595973,0.1286634571951511,-0.021237549880515003,0.20167630803879724,-0.04070029914306684,-0.028390702321226202,0.2182488500991554,0.04220202259851439,-0.07116816282091354,0.01461286429054949,0.0017072089907516769,0.011446197897938992,-0.045273213418772246,-0.0657827700555563,-0.07787371034434287,-0.055801803719965334,0.24609888144601,0.04170541166565647,0.15467370535294428
6,7,-0.13912348635681973,0.029299922748016183,-0.03438497507292461,0.07316341553825713,-0.015381369092460712,0.07144628671765146,0.32652122920234317,-0.14177647336022287,0.0075921741670203075,0.166896081640348,-0.16582540536166226,0.006745349297821144,0.06350410082985145,0.059119483885778236,-0.00641230602359414,0.0221709590884199,-0.034675475762893836,-0.07323700890845372,0.1976214381379893,-0.1962103691775297,0.03265626267122228
7,8,-0.18976837194416807,-0.01013179519933044,-0.0299770743934466,-0.0057652820461165585,0.05733363063200251,0.029798591503462202,0.07590223750082854,0.03419568118541835,0.05681292081551083,0.0049753634735038715,-0.10778399010219467,0.20058209298030144,0.04875049919897349,-0.15709408255185286,-0.05200145838814621,-0.042727360964600614,-0.1637941275519802,-0.14249383634881288,0.16511302202785186,0.038335958853173216,0.15246166161656427
8,9,-0.0381957322631665,-0.011019209353897996,-0.14430197641347217,-0.0013622422540308377,0.082754785599657,0.009991159239258446,0.04695524360077939,0.059526401537724066,0.23287836977879178,0.008720245365890236,-0.03362345076019044,0.22905192210716685,-0.008573628606506081,-0.1165167422047401,-0.017658853140718467,-0.1010479354831478,-0.4764739796491776,-0.10859732994453249,0.0894828668563436,-0.10760988715091796,0.17986638752335293
9,10,-0.007708484814140715,-0.01490047353726072,-0.03364584484456294,0.061310410447422886,-0.009565146472424568,-0.05678376045184566,0.06099838051441278,0.06470094161399448,0.05973770284470707,0.040885272490025715,0.001552287296499394,0.2594632196101676,0.17190604520161518,0.028968002328817404,0.0933200615267603,-0.05952801950288211,-0.2603279328867979,-0.07863178895013598,0.07131902848107863,-0.043271148194159365,0.022623922241976624
