	tau1	tau2	tau3	tau4	a_1	a_2	a_3	a_4	b_1	b_2	b_3	b_4	F2x	T2x	rnorm
0	1.5583467345375126	12.51254773841097	132.30224769575997	5000.0	2.310843112536009	3.2504240232017754	3.3838664251084682	2.1049164542995387	2.5303823116916457	2.320285112331662	2.0934384364931127	1.302212456833666	4.123159158675043	5.525025007572896	1.3228002787758442
1	1.7646279872733874	9.210614483127118	237.42539198191938	5000.0	1.7233380538999132	3.8147274405292886	5.180441397216076	0.35601712023803816	2.3307437119728847	2.7567815128299977	3.184066790551892	0.21881963379163683	4.245205824573205	5.537262005941658	1.8007640604355333
2	5.597969542347793	42.54011578128662	135.33559290477848	5000.0	4.656906878958641	1.7749729356721426	2.133507707299175	2.4417744216979913	3.848692184631025	1.0521417247893114	1.3352485774255813	1.528176257255593	3.8821293720507555	5.5035809718139745	1.8641647968226467
3	2.5433424568208616	15.05430984913349	152.38013210767323	5000.0	2.8872321372029623	2.8199789945552753	3.431637748234864	1.930899049129763	2.9327010433806606	1.9009040321630897	2.1118767699986294	1.1883016641739363	4.066891754858158	5.534873964561433	1.3705430053401144
4	3.9558855329242095	36.52457046141674	136.27885826111114	5000.0	4.058090150245506	2.6711772291992464	1.6211212309238103	2.3945619928044466	3.6045334845088357	1.6098845505446036	1.0957481878151043	1.6185322319979611	3.9643492274332526	5.372475301586504	1.4209895633568852
5	2.6959227223354474	23.253230911778058	106.38153490268422	5000.0	3.410509543636963	2.582857227842619	2.354651180500837	2.6827242450319333	3.290086074892549	1.6566466737974899	1.4646112868829047	1.6686752761538355	4.04000965586339	5.515371098506177	1.2763046743960296
6	4.632116265463681	43.630856688657985	909.115093447815	5000.0	4.304252033352907	2.977398537525241	3.9324782047360007	0.29072969618944694	3.6364767466684778	1.8830590310917863	2.144716631443561	0.1585597636424536	3.9114060864231397	5.752429235901798	1.57713438916228
7	4.436604978270472	37.73491999715486	436.6655308370607	5000.0	4.19008348570663	2.76201982538685	3.0717248565279975	0.7993405327578337	3.6260395927162845	1.6894283912172214	2.0270871115625417	0.5274993586288907	3.935027227062469	5.4115843501896554	1.5397284393310766
8	1.2734538780134572	8.556648601114318	177.7536480117969	5000.0	1.5110723887149033	3.909850493838597	4.436055565562164	1.246853238877533	2.2132169242477366	2.952315822880103	2.7055237726540122	0.7604483372530346	4.315752428517444	5.551915843496599	1.7074739557052676
9	5.373239008289291	48.69376361554601	349.15476579285576	5000.0	4.575188882025191	2.664221209608962	1.9462598443315802	2.335872050223996	3.7909695019430147	1.6591258985867823	1.0570130075464181	1.2686112536524377	3.8878598308643264	5.760770993094865	1.7888233556616149
10	5.031710137379595	37.60519268373386	274.6377185317187	5000.0	4.392906620196307	2.317296077776414	2.715159415763697	1.3176721211676456	3.6335375112156054	1.4036490449632522	1.8363117854499482	0.8911656646791766	3.882332003153991	5.371517117452031	1.7146859163315868
11	5.132035655269911	35.813111182749815	270.8047168595752	5000.0	4.409904558686112	2.1801325933915963	2.965959528526805	1.1970929127028296	3.7023584842168504	1.2851423502493644	1.9997134701904538	0.8071056936472756	3.897159999151972	5.376544796653671	1.7554450968380695
12	1.7289916345973904	16.670196922833508	194.3954457198983	5000.0	2.6789046771706158	3.294217510024019	3.4642032487477796	1.59341676106994	3.004894831730612	2.171422880120634	2.154761274276405	0.9911175771160492	4.16109828162185	5.5153710985061775	1.2961658171899932
13	1.2955931741970779	8.987575261157055	98.23296588875607	5000.0	1.8105395200854315	3.3478065382820774	3.454747133586683	2.5101095113466596	2.2898564131772763	2.530798994986116	2.0963986368185012	1.523176647776574	4.2201153463792345	5.561601351650426	1.358775331113059
14	3.706365728493001	24.096813066071796	107.21301199672436	5000.0	3.809631811996858	2.0315413727185763	2.5986638085570783	2.667711987310102	3.4947694820074746	1.2834140801528522	1.583207048477014	1.6252738841047387	3.9933322473710398	5.553774490291307	1.4042601432086612
15	2.10855511089485	17.28423713076211	126.66486004972366	5000.0	2.914191445845633	2.8862475288518943	2.8954343899211246	2.411675615963962	2.9965038806061663	1.9495106139448724	1.7640112273973592	1.4692865699908886	4.089656145969643	5.553774490291307	1.2636556473124032
16	1.3224023729783134	12.02050049694485	105.53591359881625	5000.0	2.2291290266894674	3.1903700153271757	3.1793084400633793	2.505024204913176	2.487972204703468	2.3351266618276516	1.9390412130919639	1.5277992886474223	4.144969684135253	5.5519158434966	1.2843819281052944
17	4.135514947555956	28.467621739808575	108.74293691155191	5000.0	4.046419692218587	1.9490288428253228	2.41232407028467	2.622969591683774	3.575845436789633	1.2060379052595358	1.500484271392903	1.6315074185695648	3.9569375160058184	5.515371098506177	1.479330549549047
18	5.702458194246688	46.89297919902502	323.9320124856353	5000.0	4.6715801811181485	2.3317839804303775	2.4365695361290283	1.6286556337756826	3.7802277194736273	1.4414856846277477	1.4952351843629053	0.9994474488510185	3.8581980186576494	5.534294665726619	1.9011761635310394
19	2.903459333441751	22.504335087704153	323.4618426357504	5000.0	3.356542461268136	2.96196896099212	4.07128010086657	0.49154857943306834	3.300755657707688	1.8452234218007348	2.6411742519947046	0.31888384474624054	4.053018588124684	5.440670051279947	1.312150585714062
20	4.581055546316417	37.724695007785435	139.0542702832883	5000.0	4.276936462982197	2.3169689432899534	1.871563697896705	2.287620489138487	3.6097270079655024	1.4014039974431018	1.2618483499208255	1.542362754048134	3.9076710546887816	5.37654479665367	1.5696393676167542
21	4.427614308358787	32.44951048350692	114.58123406519103	5000.0	4.193241725523782	1.9903101616937835	2.226695210062112	2.5302376863227325	3.580635177852196	1.2253194380798689	1.4203185211754568	1.6139359498420387	3.92010454347478	5.4702423918012055	1.5398570212952232
22	2.3170274252543592	12.486820997066525	127.58922895925633	5000.0	2.6036118771977663	2.8827860911676058	3.4412637459008253	2.1761699727270005	2.788694211790185	1.996288900048573	2.098806188269016	1.3272330581825367	4.1055111791451555	5.551915843496599	1.3997763889273187
23	1.7109056317141733	11.278586451528744	202.16720471502603	5000.0	2.114369543067416	3.517309875223389	4.359004329433291	1.1043933270709712	2.4478245725262076	2.524751755899814	2.664545080331469	0.6750866904462187	4.156104049601854	5.547538537397533	1.517119569502339
24	4.696116077620848	40.46642342688664	241.67987624590444	5000.0	4.3135079468234725	2.624712863733	1.9805737267908798	1.9539463166831261	3.6174868927915287	1.628299419835541	1.287445166367788	1.2701363785289903	3.901683928761924	5.436370427015239	1.60041054516406
25	1.068353996449707	6.47292730859403	107.18460258027073	5000.0	1.0834385807710154	3.949501518579893	3.8341847579278383	2.277817615365858	3.763963617728727	3.1430406874980257	2.313677821297456	1.3745128183339963	5.2975974724291035	5.572471236322302	1.6764429406184553
26	1.4733704848609397	12.930650673334908	287.69510323111155	5000.0	2.2062121251248454	3.6313500916158867	5.087088630401544	0.182898133440339	2.589320450416045	2.5672844984429206	3.0992522192976484	0.11142865539687376	4.183642911776745	5.553774490291308	1.443292264317608
