,tau1,tau2,tau3,tau4,a_1,a_2,a_3,a_4,b_1,b_2,b_3,b_4,F2x,T2x,rnorm
5,1.8615769098860613,13.553819330462932,138.98374306260357,5000.0,2.2563855815068377,1.0403561823554217,2.192195661088237,1.4357504835639758,3.9972821302926227,1.4675096325785812,1.6480523480398361,1.0793707868495321,4.096107448880286,3.462343954257236,1.2096595338001068
6,2.373450612073696,22.035193244440165,215.77060064467724,5000.0,2.570067190984934,0.949155185105751,2.4566614656081547,0.9368679402643502,4.6616061044027095,1.067086795825688,1.8558335467356584,0.70773729988609,4.146131873425073,3.456375890981595,1.1793147376118693
7,4.829291372457592,26.230122368947505,236.56734285250468,5000.0,3.2774253356792538,0.02143783388324352,3.192907616308641,0.4329171226433335,5.358457925757338,0.014707368864633537,2.4003691766817754,0.3254591244491465,4.049496797876447,3.4623439542572356,1.469658001533454
8,2.943041796738752,20.250090755472073,180.42515941598776,5000.0,2.7296026520729857,0.6495588218709918,2.44898335351017,1.1145271162068873,4.729583511068749,0.8136030093799089,1.8280679615291708,0.8319498417467903,4.10160216186231,3.4713359718305177,1.1624057226712097
9,2.677292406048417,24.24716637723697,339.64176531209773,5000.0,2.656518644457201,0.9455661479523919,3.2487919315510263,0.014665859576367372,4.750640258347012,1.0039806958702704,2.502357269649221,0.011296266766168905,4.134137245316337,3.432771291768493,1.169438429160221
10,3.1145205652865586,25.84226471388971,274.15094248716645,5000.0,2.792310519435114,0.7525942847553851,2.8971223133624813,0.558897694559913,4.849184747485784,0.8455964317231417,2.113180061065266,0.40766365260864396,4.107812446441418,3.5004624060564464,1.172197173758227
11,2.6361196198053927,13.247820543744742,160.26298402849736,5000.0,2.5193261261943753,0.7531793228422601,2.46044624194392,1.1856174024130535,4.362587214689411,1.0765981982142274,1.854191872950677,0.8934810744925361,4.093429180173426,3.4592845466968045,1.1679958247329139
12,3.3652777877621083,22.604073744385055,89.51847372450337,5000.0,2.9697367623762534,0.0104308214137299,2.158340488556421,1.540564739657619,5.167095285226488,0.007656478909398736,1.7949678547633177,1.2811992364174003,4.125459427658303,3.3395364060020114,1.1361878794392448
13,3.4724617607176484,31.23074076060328,108.04182992473788,5000.0,2.969006347880746,0.2006416876695614,2.096892958653263,1.5051732605911472,5.190091853085099,0.1931991907397047,1.677243682915,1.203944308459346,4.132239517599575,3.3858571273973586,1.154601573235165
14,1.6733026869977399,15.909022976916873,112.93775864627717,5000.0,2.294847166130575,0.9941349659869406,1.9453604682657883,1.6842264930103048,4.174523766183035,1.3574150936075746,1.4660233207810776,1.2692328010713374,4.133597490821512,3.4592845466968045,1.274367969651309
15,3.301540565785534,31.968970502402282,265.7370678453479,5000.0,2.868053029011079,0.7511179208264395,2.6525046804843955,0.613461624869617,5.0486843834684665,0.7190785990937898,2.026611616503275,0.46870735587644674,4.131540977470989,3.442568627595765,1.1705616351599588
16,4.261119777613907,39.70793818763436,119.00182169088494,5000.0,3.13177871739804,0.0,2.2640125028054983,1.330665386991717,5.217567778772039,0.0,1.8455118420889336,1.0846930953375757,4.073886358099275,3.3632283035976274,1.2907405637684999
17,1.9406058068686742,10.908674037941283,88.87955826530235,5000.0,2.260326068752807,0.812808877670015,2.013657459554182,1.6396642012182516,4.017418191745635,1.2113496060010325,1.6414347018459126,1.3365737586024018,4.103388129097491,3.363228303597628,1.178013531846829
