	tau1	tau2	tau3	tau4	a_1	a_2	a_3	a_4	b_1	b_2	b_3	b_4	F2x	T2x	rnorm
0	4.93111462248801	46.57917331587462	122.47353981059624	5000.0	3.6372095730256557	0.08500112872015878	1.8824810879171499	0.7108031162172549	4.371186638018456	0.13742873939595077	1.9929597388357227	0.752518578780168	3.6270468475151483	3.1577474529401095	1.431896291373981
1	2.118403836343473	13.872097196909362	94.807145535645	5000.0	2.5292691349114684	1.1963298446554247	1.6140635078330812	0.9758324184802448	3.6025411575409017	1.3503864428853354	1.7087893247280588	1.0331018645364543	3.8474093948453754	3.1577474529401095	1.0479905023163898
2	3.7013263885264465	24.01169190638852	108.00010107045674	5000.0	3.269142376655039	0.4958561572370389	1.6839062586794027	0.8316159061847113	3.9269544833272256	0.6323292880566022	1.8231332555575002	0.9003747130229005	3.641395869982114	3.1402603493780963	1.1628926774461565
3	2.1845008017828564	17.547924162558054	113.04002081086581	5000.0	2.6557807739678028	1.2227193571760366	1.5373675080162283	0.8725398919385804	3.6785266389589646	1.3542066649717264	1.6559529296253213	0.9398435850482416	3.814264909302127	3.144203765549324	1.0681531376599092
4	2.2011420284117595	21.191951196717074	264.0034803953504	5000.0	2.703242296337213	1.443196157932407	2.0239645775941386	0.18953332299546488	3.7455004712340476	1.613889358297094	2.079822107950656	0.19476407824681186	3.8169880078643046	3.1799681774296116	1.0777479121120894
5	1.2954391436389436	8.281971730195936	114.90116000665536	5000.0	1.7149429632251367	1.9719128797869863	1.8568826497457975	0.7559201877613526	3.1562799489151536	2.2293596582712847	1.9856852659782007	0.8083545717327256	4.089839722448682	3.1498293402596365	1.0206471047208754
6	1.0463573633593601	8.271471821883106	106.4562389355636	5000.0	1.629729654385755	2.04800078237634	1.7902451954210985	0.8432603749273748	3.136254376249866	2.3318594223496163	1.9004369763533437	0.895164082162843	4.131857428557835	3.1556180035552845	1.0351897477794805
7	2.990500972020571	22.624702982050785	261.31795947587926	5000.0	2.966704471822862	1.1214903831898222	2.1772266640743148	0.05154460556593333	3.8135962868784135	1.2837690910837696	2.30095590655465	0.054473825157928424	3.726397554837381	3.158483062326466	1.081834548318322
8	4.667327354482865	33.976674733742634	90.02861543187969	5000.0	3.55555871273224	0.0	1.8128275827371332	0.9613361714757679	4.461618061420239	0.0	1.9022987402456997	1.0087824155840597	3.686349608624999	3.1648612334725703	1.3573517054635178
9	4.730548001872358	39.97561771339224	126.67687841500465	5000.0	3.5847156738450328	0.2035726535331313	1.8190096172476673	0.670545657359849	4.095889947988033	0.3328113818268776	1.9728446662625787	0.7272542217833671	3.564400108930428	3.1389218009928403	1.3808629478831882
10	2.181309509804457	20.401506329960082	120.0597004781555	5000.0	2.7181268471086177	1.258726973775112	1.4379346830397284	0.8788716193570425	3.7583399098897368	1.3818525204901577	1.543460306820631	0.943369316609833	3.813511026905179	3.1468300616402503	1.0907546301720992
