year,tas,rlut,rsut,rsdt
1850,0.0622278698784271,0.048600118982477625,-0.35889715331633454,0.035406056126248586
1851,-0.004435906199603323,0.14610915869943142,0.09264123978599059,0.018729153123047126
1852,-0.008689638746602668,-0.14526666935807953,-0.006279952248149812,0.01643466876811317
1853,0.025590772317059418,-0.09833108818429537,-0.2589682944849301,0.001538886789035132
1854,-0.009128343231736835,0.03193135978904138,-0.3325534880522838,-0.026201465106396427
1855,0.11463665128695766,0.20599378997766848,-0.16133998308615105,-0.042463634800526506
1856,0.041241343149692966,0.09300194210320001,-0.4451588390357699,-0.048672524899131986
1857,0.13163523757327766,0.20266641322314172,-0.4880133492067529,-0.0383231737645815
1858,0.11831956467858618,0.169443682028259,-0.2374205926846713,-0.009063097220916916
1859,0.273287235899204,0.4392894055493457,-0.6839349445601357,0.018596394126461746
1860,0.3082560137856376,0.4145089259511394,-0.15693508777889065,0.04246190090378832
1861,0.24307114005887343,0.3464963889463206,-0.24754682694762664,0.038353803677580345
1862,0.1451518654004076,-0.09700129419317705,0.440475346786414,0.017213264789177174
1863,0.11340632898401282,0.04677671709194442,-0.1261605996948134,0.0029076733288206924
1864,0.09769571312085645,0.027918300242077976,-0.17282203015659547,-0.013911921357816937
1865,0.23060298942351665,0.3328015743582853,-0.5211613098256009,-0.02156276481326813
1866,0.22046243959880485,0.1933339323206269,-0.5601749410629111,-0.02750282486016431
1867,0.18415425900604987,0.07670650208780216,-0.17557485461310307,-0.03459386758532901
1868,0.29844971075499416,0.3734092658695545,-0.7518195008190958,-0.02128172836989961
1869,0.3429678607324149,0.4006216321393481,-0.26279100169352887,0.01393525725023892
1870,0.2628173337748194,0.5387618307232742,-0.6168581912712909,0.013206869229463791
1871,0.2136990130927643,0.15469119390166952,-0.2027204736913717,0.03776574652738418
1872,0.2385411937658546,0.3226673006777787,-0.6256049127423609,0.025105092729916123
1873,0.24765430160346114,0.4169419215987489,-0.010454576782223057,0.013654476021145001
1874,0.09675679142071658,-0.04967902761751475,0.014525806418646425,-0.004662209879541024
1875,0.2500295428781101,0.3779143908575975,-0.5445050539814105,-0.03379365767602849
1876,0.1877796264283802,0.1770521963441638,-0.13612431425197258,-0.04821979236811558
1877,0.09625392392558751,0.15173853446856356,0.07752396595334687,-0.05802316931755058
1878,0.17121586892102414,0.05969513391355008,-0.5554968245164389,-0.06768114452057716
1879,0.19511248992853325,0.2004544534063939,-0.06618484451612971,-0.06816906281812862
1880,0.039032186686199566,-0.008985408316391386,-0.056302504762527406,-0.04407987597835472
1881,0.03371062839323713,-0.012918360621569036,-0.22735359984467607,-0.006026904343855222
1882,0.09840963938182767,-0.001989835850451982,-0.4395077368302367,-0.015323011299415157
1883,0.21001804796259194,-0.5069100741681325,0.9861991541227013,-0.015585858641657069
1884,-0.22619774184903463,-1.3642306158949395,3.415384974835007,0.028026083177621786
1885,-0.06409267734073865,-0.5671852943331146,0.7236383472891958,-0.000980936326641313
1886,0.007944135711966283,-0.20848706116115068,0.2739167546858994,-0.025635632109015205
1887,-0.08713276351949162,-0.3086300238370825,0.6067762046699414,-0.047796605922769686
1888,-0.09221009352222609,-0.27161509120097094,-0.28658253739122586,-0.06077532912172501
1889,-0.10949000760251693,-0.2500531007171958,-0.22630900997904746,-0.061528264450032566
1890,-0.05195500266984254,-0.33438351674604405,0.27952254454569925,-0.05646247789343306
1891,-0.010986788674301806,-0.2834390200134749,0.3107733300734026,-0.01077079577993345
1892,-0.05338099733330637,-0.2640049498674273,0.5324055963967567,0.02803634677940181
1893,0.00364041747502597,-0.25993156115725924,-0.3882540851183478,0.0688200268330661
1894,0.17944606307440836,0.15113376853821592,-0.5695626260320239,0.09703345580084033
1895,0.22198411156983866,0.22485927148568408,-0.14653598715658234,0.07064511528147932
1896,0.03324559517051284,0.07967958844619716,0.10162322984574246,0.022213049799745477
1897,0.05944890129353553,-0.16471654831616434,-0.35977385899811054,-0.008916969578820044
1898,0.10197255067009792,0.06518130497892116,-0.10522114982930475,-0.03118377000714645
1899,0.14308275597875308,0.008724907230458712,-0.22171200411968073,-0.04185160918507336
1900,0.3187350081720979,0.24967274293871355,-0.5332865958635722,-0.053937153873164334
1901,0.4312068370380757,0.33478264422396364,-0.5185107740266659,-0.07196689890457719
1902,0.26013165395346505,0.06791099221226204,0.19146950094527426,-0.06985909768206966
1903,0.11036974284274947,-0.45147438578965193,0.9628777856338218,-0.03974953017615235
1904,0.0977845554704686,-0.34759118511715315,0.3068099684776655,0.02768212977019857
1905,0.04947558477925895,-0.27233832192104046,0.18288041032084834,-0.002087777211784214
1906,0.13431707191125497,0.01877675511019561,-0.06468468360124291,0.0540196376169888
1907,0.012081765729419658,-0.1780718754147017,0.21312190638943207,0.019844068293252803
1908,0.10142113791044949,-0.17761194761254728,-0.4245735623376987,0.0366667508116052
1909,0.24937691604111478,-0.25100464386559906,-0.19171226051801682,0.007331786717315936
1910,0.352457748395409,0.09816634716011663,-0.13384555180260804,-0.013144100525948943
1911,0.2184766113985006,0.04214040441118527,-0.10456087617414767,-0.048937790105185286
1912,0.008839894623179134,-0.6474096144317798,0.8131647578989174,-0.06446481218989675
1913,0.15138017576191487,-0.3453169436187977,0.44133528350918994,-0.06251158249159516
1914,0.03023709253341167,-0.42156934972311433,0.6071913125684034,-0.04042761278572016
1915,0.109044576518329,-0.18493024297202965,-0.15222496392789253,0.03227688747591628
1916,0.17759833448525342,-0.012243850194806782,-0.026364768732278776,0.09886996546055116
1917,0.13500154197134862,-0.1672193237702686,-0.09091368037385905,0.1417510136118949
